# npoints=256 nbar=4000 length= 200.0Mpc verr=1660.0km/s nonlin= 250.0km/s
#dipole v_rms = 125.498322
#    i        r    theta      phi      v_x      v_y      v_z      S_r
  1004   107.66   -33.97  -124.66  -212.15    14.71  -194.53   795.60
  1005    91.16   -35.05  -132.88  -265.97   -22.97   -55.04    84.40
  1006    80.70    29.59  -136.35    45.27   168.20   166.15 -5495.38
  1007    66.22   -10.88  -141.34  -445.12  -374.95  -158.78  1961.80
  1008    64.78    -4.84  -141.88  -439.54  -293.15    -4.81   415.04
  1009    63.96    13.42  -144.71    49.79   -98.41   -97.19   581.38
  1010   116.45    57.71  -144.71  -475.33  -219.98    94.74  2450.80
  1011   110.90    56.96  -147.13  -405.48  -354.60  -108.29  2244.10
  1012    80.11   -45.39  -154.50  -192.28   -97.14   197.82 -1718.65
  1013    85.13    52.97  -172.12  -136.79   -69.36   -42.63   307.31
  1014    81.38    51.04  -172.98  -125.69   -71.72   -38.94   150.26
  1015    58.20    28.02   171.25  -123.93  -324.50  -198.32   411.50
  1016    61.39    33.18   171.25  -204.56  -268.41   -13.04 -1989.77
  1017    62.03     8.69   145.91  -396.61   413.63  -189.54  -306.09
  1018   110.21   -49.33   135.00  -494.01   143.55   352.96  2595.84
  1019    72.41     1.85   134.56  -425.70   149.33  -290.76   -49.42
  1020    80.96    25.74   134.13  -235.43   311.03   -18.65  1303.74
  1021    89.20    11.62   125.54  -271.10     8.62  -347.61 -1152.58
  1022   129.80   -38.31   119.91  -191.98   -73.34   163.74   466.05
  1023   101.57    39.10  -129.37   -28.42   267.99    53.28 -3137.18
  1024    59.99    23.00  -154.89  -250.26    58.01   283.13   819.62
  1025    57.37   -29.36   180.00   -45.76  -226.19  -430.39  -881.93
  1026    52.63   -18.16   179.10  -286.78  -232.63    57.98  1305.22
  1027   100.11   -60.02   178.21  -215.47  -165.63    31.42  1729.81
  1028   100.15    59.98   176.42  -158.79   -22.27   153.45 -3123.49
  1029    63.59    36.14   166.81   -72.29   -30.19   241.64 -2148.06
  1030    67.79   -32.79   151.33  -208.51  -143.75  -278.59  -727.29
  1031    76.39   -40.88   149.97  -539.36    68.47  -342.26   530.11
  1032    90.30    44.49   140.91   -34.52   171.76   253.46   397.27
  1033    89.34    35.25   133.26  -302.20   -83.98    -9.20  -144.85
  1034    88.50    21.22   127.30  -253.58   186.77  -193.17  1065.49
  1035   116.45    42.66   125.72  -298.50  -277.87   229.23 -2830.33
  1036   133.15    43.82   121.36   -60.06   310.21   448.61  1368.00
  1037   131.49   -39.03   119.31   -86.13  -128.33   139.37   531.89
  1038   104.00    -8.64   119.10   125.42    25.74   -10.93   214.67
  1039   108.66     0.41  -116.93   130.40  -265.65   234.14  -212.41
  1040   141.44   -40.68  -117.31  -209.58  -133.76    -5.64  -306.46
  1041   105.30    -2.55  -117.90    70.40  -226.53    58.53 -1552.57
  1042   123.16   -50.14  -128.57  -178.24    57.84   -96.64  1889.02
  1043    80.18    10.10  -128.57  -180.07  -217.49  -109.20 -1505.62
  1044   107.83   -45.24  -130.41  -274.54   247.79   112.26  -804.76
  1045    77.08     9.92  -130.41  -159.54  -182.95  -168.62   538.48
  1046    88.96    34.20  -131.99   -55.60   -44.57   354.00 -1485.46
  1047    56.24   -17.80  -156.80  -620.97    27.27  -386.62  1006.97
  1048    71.44   -46.20   174.56   -55.77  -102.23  -195.71  1432.84
  1049    86.34    54.53   169.22  -142.96   168.41   -86.76  3449.90
  1050    86.98    54.83   169.22  -156.23   156.54   -25.30   927.61
  1051    91.52   -54.19   156.80   124.39   275.85   331.04  2237.20
  1052    84.80    35.48   135.46  -142.46    10.26    40.30 -1398.02
  1053    95.26     8.01   121.45   -55.92   446.51  -230.22    18.74
  1054   121.77   -33.05  -118.33  -378.57   -32.21     2.65 -1141.50
  1055   114.93    33.41  -120.32   -21.99   526.48   123.51  3165.23
  1056    67.63    -4.64  -135.94   -91.64  -349.33  -146.94  2501.07
  1057   107.70    56.53  -144.64  -412.03   -74.06  -107.47   148.01
  1058    61.84    29.52   154.18    80.32     7.86   248.35 -1635.40
  1059    59.03    -3.03   145.26  -363.27   110.38  -241.98  1290.97
  1060    67.50   -14.75   137.91  -240.04   220.89    50.47 -1359.19
  1061   119.35    56.24   136.91  -183.08   -85.14   -28.44  2182.66
  1062   120.89   -54.51   133.65  -352.64   164.23    64.41  -296.20
  1063   115.32   -43.18   125.17  -129.06    -6.58   316.14  2116.81
  1064    93.97    19.42   123.13  -264.15   147.09  -218.11  1933.34
  1065   131.30    45.56   121.80  -166.42   151.16   304.44  -328.81
  1066   120.42    36.65   120.09  -160.31  -100.15   231.44  -716.51
  1067   114.36    29.01   118.97   -50.40   211.07  -470.52    66.12
  1068   127.24    31.05   116.38  -284.59   218.47   -23.73  -814.69
  1069    86.83    -6.72  -123.55  -304.79   119.58   323.12 -1050.21
  1070    81.51   -30.53  -132.75  -395.35  -149.27  -184.67  2932.93
  1071    66.20    34.50  -150.87   -20.12  -309.01    29.56  1541.10
  1072    49.48   -11.85  -169.78  -342.36    48.22  -150.99  2339.54
  1073    69.43    46.07  -171.61  -152.40  -329.82  -239.16 -1055.08
  1074    54.19   -28.41  -179.06   -77.73  -184.05  -452.03  1762.25
  1075    93.92   -58.96   169.78   162.99   -17.29   129.79 -1273.17
  1076    52.09     8.63   157.71  -186.90   -23.08  -198.64   736.57
  1077    97.01    56.05   151.59    14.85   182.57  -154.18   841.88
  1078   113.90   -55.39   137.45  -444.08   -83.81   162.21 -1386.13
  1079    80.13    30.46   133.63   -25.06    84.40    71.77 -1290.12
  1080    87.59   -35.43   131.89  -259.84   135.68   -56.66  1162.18
  1081   127.58   -51.61   126.98  -521.37    -7.01   320.44  -712.13
  1082   113.25   -44.72   126.31  -348.47  -156.48   292.65 -2061.87
  1083   121.74   -33.06  -117.35  -338.33    10.30    20.51  -113.29
  1084   135.43   -41.56  -117.55  -237.79   -26.11    98.01 -1941.52
  1085    88.87   -23.85  -125.22  -322.68  -162.48   -53.85  2801.01
  1086    67.03   -40.75  -157.38  -330.64   -26.87   -46.05   168.23
  1087   103.10    61.52  -162.43  -275.91  -303.03   146.37 -1877.36
  1088    97.46   -60.90  -171.47  -437.04  -250.30   236.77  2290.13
  1089    52.31    24.72   170.54  -218.54  -340.54   -44.69  -630.48
  1090    68.41   -33.24   145.01  -437.25  -123.64  -232.48  -343.28
  1091    87.60     9.24   122.83   -25.72    68.47  -488.31 -1503.85
  1092    89.60    11.57   122.28    43.66   180.16  -383.02  2003.10
  1093   116.99    33.20   118.61   -11.69   107.79  -192.89   920.21
  1094   103.31    -6.08   117.15    -3.89    -5.37   176.75 -1419.15
  1095   113.22   -18.09   115.82  -328.82    80.45    40.06  -202.36
  1096   111.44    21.38  -116.37   -16.66  -174.99  -225.14  1397.74
  1097   123.39    43.14  -120.79   105.98    50.66   241.82  -122.38
  1098   101.87    52.90  -138.61  -276.85  -185.41   -37.38  1782.13
  1099    63.52    16.43  -139.16    41.87   -60.77    99.82  -259.26
  1100   107.34    56.07  -140.29  -385.72  -110.13  -210.32 -2505.52
  1101   108.80   -62.03  -154.61  -190.61  -335.18   317.80 -1525.68
  1102    60.55    33.70  -156.22  -113.49   -51.57  -113.50   493.93
  1103    72.35    49.10  -166.65  -124.47  -396.22   -78.34 -4686.81
  1104    86.17   -57.48  -174.19   -50.08  -157.14    -9.11  -435.68
  1105    54.80    30.88   168.50  -142.37   -73.10     9.93  -834.01
  1106   106.05   -61.24   154.61  -135.99   272.08   111.09 -2636.35
  1107    59.55   -20.75   145.86  -216.56    19.45  -101.72 -1607.87
  1108    68.62   -32.35   142.67  -345.12   308.54  -125.66   274.32
  1109    63.86     5.62   136.49  -410.59   185.15   -72.74 -1736.80
  1110   105.09   -44.33   127.82  -180.93   117.76    31.44 -1652.63
  1111   111.40    46.25   126.75    35.95    45.20    15.24   637.98
  1112   122.36    46.18   122.96  -120.84   -17.29   249.03 -1446.98
  1113   116.26    38.19   120.29  -218.05  -200.19   109.58  -653.36
  1114   118.95   -37.18   119.10   -21.96  -263.58   -79.79 -1443.48
  1115    98.22     0.91   117.99   107.68   236.09   235.11   449.65
  1116   125.96    30.98   115.27  -242.27    66.71   -68.32  -633.16
  1117    86.52    -4.14  -121.68  -384.07    86.19   345.48   -54.69
  1118    98.74    34.18  -123.69  -100.93   241.44   162.05   955.84
  1119   102.57   -55.35  -140.98  -272.21   -97.12   -38.43 -1144.06
  1120    77.59    48.17  -151.11  -168.42  -143.73  -213.90  -531.38
  1121    81.90    49.74   148.89   136.82   256.64   213.10  -985.26
  1122    61.78    -6.53   137.58  -286.72   149.48  -296.84   480.54
  1123    75.52    31.15   134.51    11.99   318.86   272.58  -868.54
  1124    87.80    29.30   126.29   -55.36    21.19    10.49   327.83
  1125   113.57    44.01   123.69  -198.91  -114.78   220.56   292.05
  1126   122.76   -47.05   122.80  -282.03    40.42   546.52 -1434.84
  1127   106.36    37.57   122.51  -202.73  -273.71    55.37   -56.47
  1128   130.47    48.98   121.95  -384.76    11.76   148.01  3073.03
  1129   114.52    32.61   118.02    47.99    -2.43  -145.44  2080.02
  1130    82.01     2.73  -122.93  -397.35   -75.23   255.84  2701.98
  1131    92.79    32.03  -124.48  -110.40   105.36   243.43    -8.34
  1132    99.86   -46.04  -129.97  -420.76  -108.70   126.19  1801.84
  1133   101.87   -55.15  -139.90  -172.31  -133.49    33.63    88.83
  1134    88.44   -56.14  -154.65  -168.09    56.11  -132.25 -1538.62
  1135   101.69   -64.01  -177.99   -65.59  -167.93    54.75  -675.56
  1136    71.95   -51.42   173.00   -92.00   -92.09   154.23  -404.15
  1137    74.57   -47.17   151.46  -225.90  -137.06   -85.89    67.94
  1138   105.86    57.28   141.10   -55.52   142.63   -82.11   641.96
  1139    98.52    37.63   124.80  -145.42   -85.86    92.65 -1711.22
  1140   103.46   -17.13   116.77  -228.56   -57.32   -16.13  2069.99
  1141   103.16     2.17   115.59  -144.90   -72.82   248.39   -62.50
  1142    96.44    -0.46  -116.98  -130.55  -106.35   298.44  -725.27
  1143   125.94   -50.84  -123.38  -261.64   -94.46     8.37 -1012.82
  1144    92.74   -39.19  -127.49  -252.92  -188.48     9.57 -1896.21
  1145    94.79   -41.25  -127.87  -397.29  -148.71    -8.58  -709.73
  1146    71.88    -7.49  -127.87  -221.02    27.37   191.67  1956.90
  1147    88.20    55.46  -151.03  -132.96  -438.26   230.00  2139.51
  1148    76.68    53.60   164.05   -92.01   186.80    92.48 -2655.70
  1149    72.90    49.55   157.67  -159.81   298.68   102.81  1843.85
  1150   104.45   -62.89   156.80    44.42   179.90   300.14  1715.02
  1151    49.01    -3.66   153.43  -239.64    97.04  -245.02  2600.83
  1152   100.05   -57.49   144.46  -214.68   177.10    82.19 -1081.97
  1153    82.99    41.22   134.49  -190.72   -24.86   126.10 -1161.16
  1154   115.77    47.93   124.33   -14.75  -140.66    11.36  1019.47
  1155    89.67    23.63   122.18  -213.33   180.95  -116.76   586.96
  1156   115.84    38.84   119.01     1.28  -261.01    29.01 -2966.27
  1157    95.81   -17.07   118.53    16.69   -65.58  -144.09  2710.40
  1158    97.34    23.66  -118.81    11.81    54.25  -173.68  -179.94
  1159    87.07   -39.57  -129.81  -177.44  -128.28   -82.49  1320.92
  1160    67.51   -21.02  -132.99  -423.14   163.87   136.62  -956.61
  1161    54.99    -7.35  -141.98  -197.00  -125.71   123.88 -1160.16
  1162    84.84   -54.13  -149.81  -203.69    72.70    10.44    61.85
  1163    98.23    63.99  -175.84  -161.05  -168.00   153.01  2278.42
  1164    58.20   -35.25   154.70  -174.25  -245.38  -314.94   380.53
  1165   108.37   -63.37   152.20   -53.30   385.43    91.32 -1522.40
  1166   101.81   -61.02   150.59     1.65   216.80   332.17  -807.57
  1167    59.72    -2.25   136.06  -315.93    49.23  -262.71  -325.53
  1168    71.41   -10.72   127.76  -384.86   366.85  -131.14  3465.62
  1169    77.60    12.21   124.51  -326.09   438.41  -175.51 -1438.02
  1170    80.65    13.44   123.22  -149.35   227.77  -199.75   778.36
  1171   117.22   -44.41   120.87  -143.52   -35.35   401.13  -644.20
  1172   128.09   -48.61  -119.88  -386.13   130.30    55.47 -1365.06
  1173    86.31    26.33  -123.05   -86.82   -14.92  -256.79  -513.58
  1174   103.38   -47.14  -126.87  -396.65   227.03  -167.32 -1550.12
  1175    68.31   -36.49  -140.19  -379.55   308.73   104.99   766.00
  1176    88.76   -55.83  -147.80  -121.79    58.55  -100.64   778.19
  1177    43.22     1.04  -167.47  -308.23   -87.70   225.62  2042.05
  1178    60.22    45.52  -178.94  -176.03  -364.82  -191.45   729.32
  1179    73.62    54.79   173.66   206.94    24.34   125.40 -1330.78
  1180    46.09    -8.77   157.83   -36.25   168.24  -392.50  -695.05
  1181    57.31   -33.98   152.59  -180.53  -155.13  -291.63   644.22
  1182    56.86    28.74   147.80   -45.28   102.02   203.48 -2932.06
  1183   132.32   -42.77   115.74  -124.97   102.63    88.47 -2726.62
  1184   113.85    31.43   115.74   145.57   -89.43  -115.77  1482.07
  1185   104.74   -16.02   114.78  -231.28    91.42   120.22   191.13
  1186   113.74    34.28  -116.14    19.15   487.77   384.77   784.17
  1187    80.12   -12.39  -121.94  -365.39   -90.80   259.26   691.88
  1188    71.63    30.11  -131.93  -114.05   -69.00   130.95   214.91
  1189    94.64   -60.08  -151.31     0.13   -84.15  -198.30  -138.27
  1190    81.92   -57.06  -158.39  -116.01    67.75  -121.89   649.95
  1191    62.55   -47.47  -168.27  -116.42    13.60   -53.93 -1293.59
  1192    48.32    19.85   155.64    43.31   -71.63   172.50  -899.92
  1193    81.06   -54.06   150.49  -187.47   -65.06    -9.97   742.09
  1194    84.18   -44.86   133.94  -334.18   407.26     3.98  3146.68
  1195    63.73    -0.70   130.53  -305.06   242.91     7.72 -1099.05
  1196    92.51   -34.46   122.88  -302.79  -224.59   -56.82  1597.93
  1197   107.98     1.66  -112.11  -128.10   208.03    -9.10  1904.56
  1198    76.87    46.19  -139.76  -382.91  -225.10   -56.37  -975.17
  1199    50.15     9.87  -145.30  -145.97  -266.93  -104.61   434.45
  1200    68.57   -52.89  -169.11  -151.27   353.07     6.82  1969.22
  1201    46.20   -27.17  -171.25   -74.75   -90.81  -277.77 -1242.76
  1202    47.24   -27.58   165.96   117.82   139.17  -202.67 -1480.53
  1203    44.00   -12.30   160.91    74.09   228.89  -298.49  2103.97
  1204   117.33    56.34   128.66  -478.38   -35.89    22.60  -104.43
  1205   109.11   -48.75   124.38  -371.01    90.49   328.86   926.33
  1206    82.89   -18.69   121.16  -494.27   169.29  -197.54  -625.57
  1207    90.11   -25.69   120.02  -482.99    18.00   -59.76  -888.37
  1208   116.18    40.72   117.47   -34.27  -247.58   376.35 -1849.83
  1209    88.75     0.50   117.24  -139.24   257.92    39.68  1185.46
  1210   132.72    46.39   116.35  -262.95   266.58   332.33 -1929.91
  1211    96.53    14.05   115.71  -239.78   257.07  -190.76  2158.58
  1212   103.92    18.41   114.33  -322.14   106.67  -349.75 -2238.70
  1213   109.60    17.85   112.92  -205.68   361.48   -84.86  3173.53
  1214    99.19     3.61  -113.73  -304.22  -319.99   199.85   617.74
  1215    62.88    22.65  -133.36  -105.06   -14.52    -7.66 -2841.00
  1216    54.22   -41.51   168.91    63.13   -23.54  -289.25  1177.81
  1217    67.88    51.50   160.56  -155.52   223.72    23.23  -883.32
  1218    80.27    54.84   149.53  -110.76   348.78   194.36  -521.49
  1219    76.92    47.85   140.53  -149.04  -159.03   323.73   383.96
  1220   105.32    59.37   137.95  -124.62   160.40   -61.27 -1878.09
  1221    95.05    54.46   136.15    81.84   103.39   295.31   218.62
  1222    59.64    19.12   135.00   -99.97   171.40    86.49  -591.85
  1223   112.26    54.52   127.69  -394.05  -143.79   -12.10  2695.96
  1224   114.87   -29.77   113.55  -327.21  -136.24  -208.47 -3512.30
  1225   113.78   -25.63   112.85  -290.71   121.25     7.20   534.27
  1226   116.52   -27.56   112.69  -340.53   264.72   -55.42  1121.08
  1227    85.31   -16.49  -118.52  -196.03  -189.01  -180.16  1286.36
  1228   115.64    46.86  -119.60   -24.07   -56.92  -134.98 -2630.72
  1229    79.43   -11.92  -120.17  -486.82    -9.33   125.90  -520.16
  1230   116.19    51.88  -123.00  -546.72     1.79    49.94 -1333.64
  1231    73.79   -24.39  -125.54  -243.09  -120.78  -141.35  -588.97
  1232   112.36   -59.56  -133.33  -181.75   -20.39    66.30   599.69
  1233    45.54    12.89  -151.63  -223.10  -258.34    98.43 -1507.28
  1234    69.61    53.90  -162.26  -154.79  -289.96     3.89 -1134.56
  1235    91.51   -63.69   164.36   -86.10  -146.34   238.16  -279.08
  1236    74.51    57.01   164.36    60.89   -62.52   216.92  2581.38
  1237    72.68   -55.87   163.30    57.79  -154.33    26.56   185.85
  1238    53.08   -30.03   148.20   -87.47  -162.01  -108.93  1508.88
  1239    95.60   -60.98   147.38  -249.63   173.25   274.32 -3111.49
  1240    65.54    31.64   134.43    -1.29    94.08   160.29   948.33
  1241    74.33   -22.88   124.78  -338.30   210.38  -272.47    21.87
  1242    88.13    39.01   124.78  -124.97   -91.69   -49.80   693.48
  1243   121.95   -40.32   114.84  -228.64   -51.53   -52.02  1941.27
  1244   117.32    34.01   113.68   224.31    41.53   -60.68  1264.14
  1245   111.33   -33.67  -114.40  -467.45  -116.30  -199.64  1036.65
  1246   114.36    40.47  -116.10  -120.45  -118.30   200.41  -716.74
  1247    85.59   -21.98  -118.84  -128.46   -48.23   -52.70  1283.05
  1248    70.96   -22.66  -125.78  -328.28   -85.56   -18.52  -474.45
  1249    98.33    49.70  -127.01  -463.96   -49.56    -0.10  3782.29
  1250    61.37     9.53  -129.24    19.82  -234.86   -14.93  1463.09
  1251    77.36    42.58  -132.22  -116.64   -64.76   -73.32 -1669.25
  1252   103.99   -63.38  -145.24  -157.10    41.05   210.52   -95.52
  1253    90.48    63.89   164.05  -228.14   380.08  -346.96  2006.12
  1254    94.34   -60.40   145.24  -313.99   209.42   187.38  2222.75
  1255    96.83    45.89   124.61  -315.46  -297.24   255.46   125.21
  1256    94.53    43.96   124.24  -305.77  -182.54   384.51  -444.96
  1257    75.75   -21.16   122.81  -309.61   146.86  -136.76   182.61
  1258    90.49    27.79   118.57  -236.40    11.49  -289.91   818.90
  1259    97.29    17.77   114.40  -347.30    53.81  -237.23   478.94
  1260   109.34    23.14   112.38  -200.12   334.57   -68.50  -638.88
  1261   115.71    44.06  -116.81   -40.16   -42.22   139.23  2262.29
  1262    88.06   -22.98  -117.55  -154.19  -197.02  -100.72  -475.09
  1263    82.42   -10.38  -117.55  -378.66   -86.34   190.33 -1905.87
  1264    47.56   -30.61  -156.37   -77.67   -22.61  -230.60   596.82
  1265    64.14    53.50   169.38   325.09    67.33   234.27 -2569.45
  1266   100.73   -43.65   120.96  -114.81   119.63   146.78  2297.61
  1267    98.56   -40.54   120.04  -271.80    14.99   -34.08  -380.50
  1268   105.35   -33.28   115.20  -157.30  -163.61  -417.54  -807.06
  1269   141.52    43.63   111.48   -65.99    57.58   204.99   705.00
  1270    80.21   -21.72  -119.52  -285.07   -51.48   -62.26   858.94
  1271    67.47   -21.75  -125.87  -281.97    64.59    47.89  1354.83
  1272    94.77    51.55  -128.54  -465.70   -37.53    -1.20  1775.39
  1273    59.07     9.13  -129.02    51.29  -191.74   -44.38 -1368.31
  1274   110.32   -60.58  -132.66   -39.94    58.62   -51.12  -148.73
  1275    70.48   -42.54  -135.00   -68.43   253.09   -28.16    21.37
  1276    57.72   -28.28  -136.25  -131.94   -19.82  -204.48  2447.22
  1277    87.77   -55.87  -138.22  -217.37  -110.54  -228.42  -931.06
  1278    96.44    65.14  -154.92   -79.94  -371.96    72.36   416.16
  1279    43.17    28.07  -164.54  -194.44  -269.67   141.27  1489.01
  1280    99.67    67.65  -165.68  -265.61  -291.90   162.55  -330.37
  1281    58.51   -50.75  -172.72   123.44   -51.42   -82.55 -1847.54
  1282    95.73   -67.25   172.72  -232.08    67.13   291.14 -2012.11
  1283    38.51    12.89   167.99  -159.88  -177.63    96.25  -431.43
  1284    61.49   -23.19   130.52  -267.27   -45.17  -126.88  1468.36
  1285   116.07   -59.49   128.54  -326.18   111.37    10.37 -1445.88
  1286    74.82   -38.03   128.54  -305.00   333.08  -440.69  2113.39
  1287   110.42    56.60   127.16  -358.82   -86.86   -98.77 -3072.85
  1288    75.43     8.94   119.52   -68.70   255.35  -166.28  -207.36
  1289    99.49    12.70   112.23  -316.39   224.92  -113.36   469.99
  1290   111.66   -28.87   112.06  -172.60  -208.05  -285.51   845.06
  1291   112.04    29.22   112.06    34.56   -28.04  -273.97  -818.29
  1292   107.04   -20.96   111.55  -129.98    86.68   -31.11   351.83
  1293   114.42   -26.79   111.07  -455.17   146.41   -29.76  -550.75
  1294   131.28    39.11  -110.66   208.36   178.00   166.70  1876.49
  1295    87.27    -9.79  -114.70  -179.11  -282.66    98.40   454.74
  1296   116.02    53.26  -121.18  -252.50    59.90   115.05  -761.78
  1297    91.31   -45.95  -124.47  -333.35   -25.36   114.28   681.20
  1298    69.79   -34.04  -128.42   -36.91    51.52    30.05   639.88
  1299    71.59    36.11  -128.42  -124.42   -29.76   152.01   937.13
  1300    48.90    29.69  -147.77  -271.18  -177.13    18.47  2645.57
  1301    48.06   -38.15  -161.94  -323.18    49.35  -198.62   906.83
  1302    61.98   -53.78  -168.93   202.90   117.96    92.38   826.37
  1303    88.87   -66.09   176.27   -80.23  -104.97   250.31  1038.95
  1304   104.13    69.69   173.80   -92.62   -36.51   295.55   -75.10
  1305    51.12    19.65   138.29   -43.90    66.07     7.74 -2413.44
  1306    66.36   -42.15   136.93  -358.00  -102.95  -348.90  -197.07
  1307    69.02   -41.90   134.38  -443.80   190.82  -455.63  4544.26
  1308    81.48    42.90   127.02   -62.65  -152.75   -98.92   445.25
  1309    98.45   -50.33   124.88  -342.36   131.07   102.15   103.35
  1310    83.31   -41.03   124.88  -276.88   311.56  -240.27 -1324.96
  1311   118.93   -55.86   122.57  -289.08   -23.45   129.84  -793.35
  1312   114.45   -54.32   122.57  -386.83   103.45   138.22  -698.49
  1313    96.05    34.70   117.07  -242.81   -11.15   -90.94    81.84
  1314    97.70   -29.20   114.92  -385.31   -35.63   -65.56  -618.10
  1315   119.88    43.18   114.27    47.15  -129.77   334.21 -1824.61
  1316   136.17   -47.25   112.88  -293.99   190.70   391.27 -3153.41
  1317   128.90   -41.35   111.80  -141.27  -123.18   -82.63 -1265.39
  1318   101.99   -24.44  -112.25   -67.14  -182.13   236.44  1491.93
  1319   100.28    33.58  -114.89  -315.49   180.47    39.32 -5633.41
  1320   127.14    50.18  -115.58  -386.57   -66.98   188.71  -394.81
  1321    80.72   -15.15  -116.82   -97.10   -89.34   -42.50  -405.74
  1322   111.23    52.53  -121.30  -379.59    -7.98     8.14  -174.70
  1323    36.16   -11.21   172.41  -161.78   -27.02  -276.20  1003.70
  1324    49.82    40.01   157.11  -158.03   159.43    33.69   128.06
  1325    67.00    51.37   147.20    15.28    85.69   111.54 -1959.80
  1326    97.25   -62.09   140.57  -311.01   -39.66   198.85 -1030.24
  1327    68.78    24.85   124.29   163.94   113.36   253.49 -2974.68
  1328   119.64   -56.71   122.37  -145.07    59.80   140.52    55.30
  1329    83.50    38.14   122.37    69.33   -58.70  -189.03  -464.84
  1330   128.05   -49.70   115.11  -267.79   289.94   162.14 -1621.01
  1331    96.20   -27.05   114.23  -312.50   -61.29   260.35   346.56
  1332   132.21   -47.12   113.00  -167.16   128.85   313.30  -211.68
  1333   100.95    32.28  -113.75  -381.45    17.97  -114.57  2743.15
  1334    83.91   -12.91  -114.85   -83.53  -262.20  -233.36  1813.62
  1335    81.62    -6.60  -115.08  -336.64   -57.77   270.44  -833.70
  1336   100.95   -52.13  -123.69  -416.99    82.34    26.60  -496.92
  1337    74.15   -53.20  -140.71   220.90    92.86   -95.37 -2018.38
  1338    34.46     1.30  -176.10   -98.94    60.96    35.24  1275.82
  1339    95.58   -68.72   172.23   -52.08   -16.82   259.00 -1477.17
  1340    46.15    32.80   152.40  -187.53    -2.98   146.83 -1080.55
  1341    76.81   -57.59   146.61  -166.98   112.26  -107.21 -1317.80
  1342    75.54    49.94   135.00   -69.46  -118.79   224.37 -1146.78
  1343    93.54   -56.63   131.92  -235.44   245.48    28.06  2131.72
  1344    63.76    -7.04   122.91  -300.22   425.56   -59.46  1081.95
  1345    70.75   -22.73   121.79  -286.96   363.28  -357.98  -569.20
  1346    98.09    38.41   116.57   -65.93  -103.47   259.58  2455.52
  1347   115.06   -27.50   109.68  -247.03   231.17  -214.83  1184.86
  1348   128.76   -36.48   109.39  -172.53  -233.03  -229.81  -858.56
  1349   123.62    32.49   109.25   266.65   188.00   251.44  1048.15
  1350    97.56    -7.82  -110.34   -16.65  -422.98   -85.09  -239.74
  1351    93.65   -22.57  -112.86   -25.55  -470.54   -42.47 -1482.39
  1352    88.90   -15.29  -113.06    33.72  -440.47  -186.03  1152.58
  1353   109.85   -45.33  -115.79  -320.96    24.52    59.84 -1739.33
  1354    90.74    50.02  -125.18  -327.16    22.95   201.64  4010.11
  1355    95.95    58.76  -132.46  -465.09  -167.44    66.21  -189.37
  1356    59.60    41.96  -139.29  -342.08    14.67   228.95 -2045.98
  1357    86.22   -63.78  -151.86  -221.59     7.77   -21.27  1069.80
  1358    82.63   -65.19   165.65  -255.60  -117.05   168.51   202.00
  1359   102.38    69.81   161.97   238.95   258.45   123.37  -521.12
  1360    88.41    61.03   141.67  -286.24   163.47   273.10   881.01
  1361   104.76   -61.64   132.46  -257.67    28.68    96.08  -692.56
  1362    62.02   -24.56   126.55  -346.90    76.57  -137.05  2865.37
  1363    63.09   -17.29   123.90  -432.17   131.08    -1.74 -1727.88
  1364   104.90   -49.43   119.50  -388.03    37.50   300.57  -614.57
  1365    98.23   -31.66   113.69  -158.94   -81.88  -378.21  1127.95
  1366    88.42     6.09   112.46   -69.41   364.84  -250.20   167.00
  1367   107.48    23.11   109.87   -48.98   290.76   -43.77   518.49
  1368   107.35   -14.33   108.84  -152.45   418.11   -50.16  4041.44
  1369   107.61   -22.63  -109.29  -327.48    28.53   259.14   958.63
  1370    73.98   -40.11  -125.45  -180.05   -81.94  -190.61  -479.67
  1371    49.48   -20.32  -135.00    62.08  -135.62   -37.82  1220.92
  1372    54.16    34.23  -137.12  -220.50   -91.11    -3.28 -2307.57
  1373    76.57   -53.71   136.40  -134.05    42.03   160.39 -3093.62
  1374    48.19     3.72   133.03     6.76   245.50   -73.60 -1325.52
  1375    87.58   -53.40   128.93  -243.61   377.53    46.97   283.26
  1376   108.83    17.55   108.43  -383.07   332.46    23.60  1740.45
  1377    60.21   -12.74  -123.06  -226.51    48.20   425.93  2232.24
  1378    78.83   -47.17  -126.70  -193.60   111.60  -103.76  -684.96
  1379    43.68     1.02  -137.17   125.94  -215.06   134.42  -717.11
  1380    55.13   -53.88  -170.31    73.36  -131.12  -197.51  1084.33
  1381    32.72   -11.01  -175.82   128.80     5.08  -204.35  -556.49
  1382    72.90   -46.78   129.92  -179.21   102.29  -579.36  1576.80
  1383    62.37    28.42   125.73   -29.75   236.05   156.33   207.27
  1384   103.30   -57.09   124.80  -350.66    77.23   338.34 -1397.80
  1385    63.87    28.49   124.80   -83.56   435.67   247.46  2657.78
  1386    69.66    24.52   120.36   106.70    97.71   163.58  2077.67
  1387    77.64   -14.57   115.23  -474.43   362.74    60.76  -923.61
  1388    76.81     4.67   114.73  -285.42   156.34  -138.87  -407.56
  1389    86.24    15.77   112.70  -151.32   193.74   -90.28  -222.56
  1390   104.77   -34.52  -111.22  -250.82    31.47  -179.51 -4008.20
  1391    77.04    15.89  -114.94  -255.94  -128.51    76.88 -2495.85
