# npoints=256 nbar=4000 length= 200.0Mpc verr=1660.0km/s nonlin= 250.0km/s
#dipole v_rms = 125.498322
#    i        r    theta      phi      v_x      v_y      v_z      S_r
   873   105.04    22.29  -126.50  -121.23   213.35     5.33   162.11
   874    85.17     9.50  -133.49  -422.40  -217.95    68.13  2102.52
   875   109.35   -43.30  -136.59   291.48   -57.62    85.13 -2239.61
   876    81.16   -31.32  -146.49    62.35   266.84    83.99  -964.24
   877    67.88    -9.94  -149.84  -155.74   -37.27    34.21  -839.64
   878    96.55   -49.52  -157.27  -149.81   427.77   -11.38   233.66
   879    64.12   -21.44  -165.60   -64.01   376.05  -153.68  -563.37
   880    59.34   -12.93  -178.45  -237.52   -77.58    61.40  1738.19
   881    81.00   -25.72   142.39  -155.85   110.16  -242.80  -535.95
   882    77.02    11.70   140.04     7.61  -223.10   -31.11  -623.70
   883   113.70    39.72   131.38   116.49   454.99   407.78   589.45
   884   144.79    42.83   122.99    34.82   -16.48  -198.59  1391.64
   885   114.11    19.60   122.54   -73.71   265.35  -260.92 -1299.74
   886   111.49    -0.80   121.24    15.03   424.69   201.87   311.60
   887   100.14   -13.54  -125.86  -122.79   359.46    64.22  1600.39
   888   126.16    42.94  -128.13   -77.61    72.85  -431.56  2023.93
   889   109.20    33.43  -128.74   -64.90   124.52   -37.76  2024.85
   890    84.21    10.15  -133.47  -418.60  -220.65   123.68  2408.23
   891   112.43    42.92  -133.85  -143.54   120.25  -384.67 -2342.34
   892    80.99    25.12  -141.05  -258.07  -246.92   139.95  1803.18
   893   107.55    53.04  -151.89    49.90   191.78   263.16  1356.72
   894    69.05   -33.67  -172.97  -428.20    95.82  -300.63  2546.34
   895    67.14    30.80   171.43    55.53  -370.91   -60.36  1242.01
   896    99.17    51.98   159.02   299.20    68.19  -224.28 -2812.61
   897    62.08    -3.61   156.99  -203.14    48.12  -319.40  2290.45
   898    69.24     3.23   145.59   117.39   -27.62  -186.73 -1620.96
   899   101.78   -44.30   141.53   334.08    64.56   153.36 -1231.94
   900    95.26    32.77   135.40    51.33    47.57   194.63   762.07
   901   108.03    41.71   135.00   278.20  -331.44   378.22   127.73
   902   103.28     9.58   124.06  -393.14   245.01    65.05  -363.36
   903   110.91   -12.20   121.74  -197.25    -3.34  -280.08  2148.43
   904   102.56    14.11  -124.44  -518.61   106.00  -203.98  -558.49
   905   101.60   -34.15  -131.99   587.71  -108.00    47.13   595.12
   906    56.74     2.37  -172.87  -225.85   -44.25   117.14  5157.70
   907    67.25   -33.10  -176.82  -393.62   161.53  -149.24 -2468.55
   908    58.17   -13.99   175.24  -116.98    29.52  -105.71   265.03
   909   106.49   -57.54   169.77   -35.04     9.34   414.97  3278.84
   910    65.57    20.94   156.71    14.16  -169.19  -113.59   534.85
   911    62.05    -4.33   155.38  -148.98   188.84  -335.64  2755.20
   912    97.58    38.06   137.06    70.56  -224.70   149.78  -885.78
   913    84.32    -4.25   131.99   -56.74    33.95  -314.21  1447.01
   914   122.17   -45.75   131.28   315.91  -198.55   101.34  -122.79
   915   105.44     2.55   122.28  -121.95   248.17   123.84  1140.60
   916    80.26    19.33  -137.09  -481.77   -51.63   357.39    69.76
   917    89.93    50.64  -166.53    47.06   -43.76   124.60   205.66
   918    93.83   -53.06  -169.62   -14.71   267.08   262.84 -1531.89
   919    60.24    22.09  -173.57   -96.28   -97.86   -22.18  -644.78
   920    68.30    35.69  -179.19   137.15   -14.06  -244.66 -1321.39
   921   111.59   -57.15   156.41   105.63  -126.66   293.70  2027.00
   922    90.75    34.62   137.97   228.34  -340.18    -5.43 -1148.84
   923    87.59   -20.90   132.68  -241.62  -142.03  -243.91  -446.96
   924   113.77    42.30   131.24   486.53   215.35   399.05  1330.71
   925   101.13    31.17   129.87   -17.15    38.52    41.32 -1165.39
   926   104.07    22.98   125.37   -53.80   526.13  -230.25  2317.53
   927   100.87   -15.73   124.84   -87.44  -123.11  -243.31   478.24
   928   119.15   -26.90   121.47    63.50  -223.82    -9.80  2555.36
   929   110.38   -12.26  -120.47  -332.07   231.13    88.41   654.41
   930   100.56    -0.89  -122.95  -348.22   259.48   143.08  -161.34
   931    99.03     5.43  -123.69  -253.98    52.41   198.23  -198.11
   932   123.01    44.83  -128.82  -124.91    -0.95  -212.87  1039.12
   933    87.64   -44.77  -151.50   -21.32   233.92   122.41  1410.83
   934    90.72    49.27  -157.50   -36.38  -381.74    35.76 -1666.67
   935   114.20    58.78  -157.50   -87.90    72.35  -162.39  1382.28
   936    66.75    34.99   180.00    20.00   -50.72  -261.66  3351.07
   937   108.90    57.07   157.50   124.77   -93.69    65.98   663.43
   938    59.50    -0.75   156.80    -2.41   -64.81  -167.00 -2436.91
   939   123.94   -49.71   133.03   259.62    64.75    37.23  2007.20
   940   107.32   -39.30   131.19   196.75  -170.79    14.27  -934.53
   941    96.66    -0.93   124.46    43.57   -93.87     0.07 -2752.03
   942   105.36    18.14  -122.57  -491.47    39.88   -49.24 -1079.05
   943   115.05   -33.84  -124.34   523.52  -282.39   -15.35 -3676.20
   944    95.57    28.83  -130.08  -273.61    96.77   301.91  -884.32
   945    90.47    40.36  -141.44   103.18  -221.77   -13.86  1126.72
   946    62.76    12.95  -151.80  -325.44   -79.36  -113.58 -3228.72
   947    90.45   -49.47  -156.50   -31.18   432.47    80.43  -956.37
   948    71.45   -41.00  -178.34  -471.14    50.45  -332.48  3347.30
   949    54.45     7.42   176.68  -152.03  -101.27   115.65  1728.45
   950    76.71   -43.83   166.94  -388.26    90.25  -247.09   314.03
   951    63.28   -21.74   156.50  -118.51  -177.66   -45.45  -466.80
   952    67.14   -27.74   155.12   -44.89  -349.85  -236.32  1203.37
   953    66.74    -4.03   144.07    71.12   -41.15  -156.01  -138.39
   954    67.03     6.69   144.07   -28.63    50.53  -138.42   182.14
   955    85.06   -31.57   138.06  -110.46    72.40  -345.71 -2113.39
   956   117.43    18.22   118.90   -83.46   116.18    51.46  1006.81
   957   148.49    41.12  -118.35   214.04  -137.16   103.17 -1344.66
   958   106.35    19.30  -121.96  -312.81    34.09   101.66  1768.68
   959   116.91    42.45  -128.01  -183.01    -4.85  -466.70  -538.79
   960   115.16    54.50  -142.59   -25.68   260.53  -221.96  1459.95
   961    86.96    44.49  -148.91     8.16  -208.56   -37.07  1640.47
   962    95.74   -50.82  -151.45  -230.51   384.34   -42.60   670.01
   963    62.17   -26.09  -162.07  -219.58   229.00  -184.95  1566.61
   964    64.50    32.21   166.76    54.98  -460.68    67.98  1726.50
   965    65.50   -26.95   155.49   -44.80  -304.41  -332.29   134.05
   966    78.57    38.79   150.16   -11.31    30.57   510.95   563.42
   967    83.04    36.35   142.59   137.99  -295.47   243.45 -3052.75
   968    91.32    17.94   127.69  -251.53   340.60    34.49 -1199.80
   969   117.64    39.12   125.59   315.77   501.38   467.38   470.53
   970   125.75    29.80   119.13   -37.80    56.99    75.40  -421.89
   971   113.84     7.49  -117.63  -516.86   336.99   -63.01  1030.54
   972   137.15   -46.34  -123.56   127.04   -70.05    -2.61   559.24
   973    81.31    36.56  -143.27    50.10  -392.03    -4.49   362.45
   974    81.80   -40.50  -147.31    -3.67   395.30    59.84   422.40
   975    72.42    34.87  -151.75   135.48  -278.22   -78.96  1786.64
   976    91.37   -50.31  -153.78   -82.94   398.02   147.11   189.61
   977    57.40    -2.34  -155.88  -256.93  -300.24   -63.07 -1059.18
   978    71.24    38.69  -160.29   114.30  -242.09  -237.67  -913.99
   979    55.66   -15.47  -167.38  -112.37   -21.04  -144.65  -248.47
   980    57.48   -24.06   175.73  -257.06  -137.46  -170.46  1458.87
   981    62.33    30.92   168.20    -4.01  -473.95   -86.48   558.79
   982    57.07     6.29   157.32   -50.24    14.89   153.30    79.70
   983    58.34    -6.15   154.47    48.85    40.56  -159.39   -93.97
   984    77.62   -40.86   153.09  -129.44    21.63  -538.91 -1528.25
   985    65.78   -16.56   146.11    12.65    30.63  -221.48  -429.33
   986    95.39    33.28   131.03    69.25   126.26    41.33   179.52
   987   117.48    33.50   122.30   242.87   185.28   396.58   562.38
   988   134.57    41.00  -120.51    74.01  -142.57   -34.00   233.97
   989   101.84    30.42  -125.95  -139.25   -95.29   481.69 -2802.66
   990    89.42   -19.92  -127.83  -184.76     5.63   239.65  -179.27
   991   101.67   -47.53  -138.69   -85.69   197.11    42.75   737.40
   992    86.91   -47.48  -151.39    -7.01   374.93    -5.28   635.19
   993    59.25    -7.58  -151.39  -143.95  -266.16  -153.33  -541.78
   994    53.25   -12.71   173.09  -178.25  -140.22    50.69  -161.73
   995   109.46   -61.39   169.70  -104.06  -124.91   396.85  1522.80
   996   109.27   -60.72   164.74   -92.41   144.15   324.11  -529.68
   997    60.50    16.51   152.74  -217.65  -210.56  -121.84  2563.56
   998    77.71    29.51   139.69  -269.27  -323.79  -186.50  1168.34
   999    73.89    21.72   138.69  -411.80  -262.03  -225.98   572.53
  1000    72.78    18.14   138.21  -256.71  -291.64     1.31  2342.19
  1001    91.15   -36.87   135.00   -74.72   -63.71  -447.82  2440.33
  1002    82.76    18.15   130.97  -279.32   144.35    72.12   -21.32
  1003    89.19    23.76   129.17    87.47   423.42  -141.65 -3417.93
  1004    92.51     7.77   124.23  -168.85   -32.81  -177.15  -365.37
  1005   108.26    -9.97  -118.44  -309.15   140.88   166.23 -1303.78
  1006   118.20   -37.45  -122.76   277.91  -418.22   237.21  1620.32
  1007   131.46   -47.98  -125.24   137.71  -410.71   -57.19 -1574.34
  1008   105.88   -55.73  -148.39  -428.19   607.44  -172.67 -1264.68
  1009    60.67   -14.16  -149.69  -120.39  -390.39   172.82 -3221.67
  1010    55.08    -3.25  -157.44  -171.85  -247.28    20.52  1239.16
  1011    77.55    44.84  -157.44    23.66  -114.23    25.84  2695.34
  1012    97.21    56.70  -162.10  -110.47  -151.92   295.71  -580.07
  1013    96.07    56.88  -165.34    25.87   115.81   251.00   -99.86
  1014   100.51   -58.77  -167.01  -174.14   -75.03   -28.85   140.06
  1015   107.45    59.91   160.51   -72.09    65.89    71.50   107.85
  1016   115.79    57.50   144.71   258.13    22.19    96.69  2278.02
  1017    79.86    23.04   133.71  -145.70  -138.93  -147.88  1633.69
  1018    97.21    35.92   130.17   184.23   -98.70    -9.35  3079.53
  1019   115.14    38.13   124.10   298.23   442.97   550.40  3090.58
  1020    70.20   -10.26  -136.37  -393.61    15.74  -140.82   815.62
  1021    93.75   -53.13  -152.72  -247.98   406.27    84.73 -1290.80
  1022    88.81   -54.03  -163.47  -151.05   478.91   123.61  1101.90
  1023   100.30    59.84  -172.87  -256.15   -70.42   229.22  3661.10
  1024    95.28   -57.62   168.52   -88.40    24.86   351.82   148.06
  1025    58.26    10.04   150.64  -123.27  -189.70   -81.63   547.52
  1026    59.87    12.05   148.64  -131.57    59.81  -213.54   342.46
  1027    91.19   -46.74   143.13   230.62    66.29    45.51 -1169.79
  1028    71.08   -26.79   142.00    71.75   -81.94  -156.05   862.28
  1029    79.14    32.21   138.31   -93.08  -325.19   150.76 -3171.10
  1030    82.74   -31.29   135.00  -123.90    47.44  -399.80     9.55
  1031    87.95   -30.42   131.24   -28.01   152.47  -509.18  -594.39
  1032   111.20    34.68   123.15   425.03   473.62   186.31  2864.27
  1033   115.49   -27.82   119.31    82.61  -332.32  -254.22  -909.82
  1034   110.21    22.07   119.31    30.05   227.58  -102.48   989.86
  1035   101.52    18.39  -120.72  -359.06   166.25   -15.71  1521.15
  1036    83.52   -36.77  -137.37   212.49  -104.14   -83.95  1187.09
  1037    79.10    42.96  -148.24   210.88  -251.67   -44.21  1971.76
  1038    54.32    14.15  -159.15  -298.07  -257.94   201.53 -1491.64
  1039    94.60    57.39  -164.90   -41.75   108.69   235.53  -554.25
  1040    59.32    31.79  -167.47  -186.29   -98.53  -189.69    47.68
  1041    54.67   -23.59   169.22  -303.31    45.69  -209.77  2908.90
  1042    81.88    26.03   131.99    27.11   -84.53  -109.46 -2154.81
  1043   102.16     8.35   119.14  -212.12   236.35    43.15  -230.05
  1044   118.04    19.73  -115.84  -251.07   -69.44   -50.73   474.57
  1045   136.20    44.41  -119.86    54.84  -103.88    98.33   352.58
  1046   119.49    36.05  -120.09  -233.36   316.92  -148.83   261.27
  1047    79.88    -3.93  -127.43  -306.00    37.28  -258.53  1665.01
  1048   114.30   -58.69  -144.64  -486.46   505.46  -516.17  3270.01
  1049    85.94   -48.98  -149.17   -17.86   289.54   145.01 -1107.08
  1050   109.66   -62.05  -160.46  -276.37   -19.23  -185.29  2672.18
  1051    69.55    43.25  -162.96   208.18  -204.45   -44.09   926.97
  1052    79.75   -52.51   176.31  -189.84   193.32  -266.48  -603.01
  1053    49.49   -10.92   175.39  -164.38   -28.33   117.20   411.02
  1054    62.23   -30.15   154.18    49.00  -180.42  -293.21  -810.07
  1055    72.85   -39.25   149.17   -55.52   -91.71  -388.20   198.75
  1056    58.84     6.10   145.89    27.46   -30.95     3.46 -1757.75
  1057    99.57   -51.68   141.68   138.34   147.33   325.00   668.69
  1058    62.35     3.59   141.12   -36.65   151.00  -179.71 -3332.64
  1059    85.68   -19.16   126.76  -195.55  -203.39  -224.31 -1779.20
  1060   112.35     9.61  -115.48  -375.29   263.42   167.18 -2193.83
  1061   113.48    32.01  -119.69  -168.41   359.39  -189.27  1182.25
  1062    81.65    17.25  -127.67  -678.28    30.63   115.79  -215.58
  1063    76.03   -35.85  -140.66   154.29    78.66   168.89   881.59
  1064    88.54   -52.57  -152.32   -75.02   363.04   125.98   -83.22
  1065    99.66    61.40   177.18  -246.24  -123.45   165.87  -255.94
  1066    84.41    45.45   143.58   157.67  -297.93   402.60  -623.15
  1067    72.00    16.39   133.63  -148.31  -244.75  -114.07  -167.40
  1068   123.34   -50.04   126.98    98.58  -244.63   -32.62 -3442.70
  1069    82.37     7.08   125.67    53.66   -25.56   -66.83  1006.78
  1070    88.15   -17.01   124.43  -179.53  -292.02  -169.53  -512.60
  1071   143.54   -40.37   115.83   134.17   107.83  -185.57  1643.22
  1072   121.23    24.36  -115.11   -91.85   -31.78   -10.03   -69.32
  1073   134.85   -37.05  -115.82   163.58    87.57   139.07  -135.71
  1074   136.69    44.67  -118.83   118.90   -67.91   185.37  2865.73
  1075    98.03    31.20  -123.99  -228.17   -25.62   342.58   267.07
  1076   118.72   -56.69  -135.97  -361.10   -20.20  -302.90  2124.20
  1077    67.19   -24.75  -140.19   -33.01  -266.50   291.61   656.16
  1078    70.80    46.75  -165.07   118.84    -8.95   -19.82  3325.95
  1079    94.19   -59.61  -169.61    -7.47   226.23   448.69 -1714.74
  1080    66.92    45.41   176.19    80.31   -11.96  -104.55  -459.81
  1081    67.95   -42.71   159.86  -226.08   154.64  -310.21  3009.60
  1082    94.70    58.18   159.86   242.35   -23.98  -222.83 -1286.61
  1083    52.46     2.56   153.43    71.06  -180.57   114.87  -935.64
  1084    72.20   -35.75   143.13   118.74  -204.68  -381.58  -709.52
  1085    69.55   -31.11   141.93   252.87  -176.81  -286.16  -879.76
  1086   128.26   -50.67   125.22    29.74  -126.03   238.63  1771.79
  1087   124.67    49.31   125.22   152.32   -73.11   260.33 -1623.92
  1088   111.07    21.89  -116.57  -205.82   283.24    94.57  2557.99
  1089   108.98   -27.31  -118.43   -15.25   173.45  -217.83   919.13
  1090   123.05   -46.90  -123.25   138.61  -261.91   -10.52  -925.97
  1091    88.98    26.60  -125.41  -444.44   106.33    92.59  -616.93
  1092    74.52    24.13  -132.67  -325.88     3.85   412.07   123.75
  1093    51.70   -11.33  -155.41  -212.46  -209.15  -116.36 -1130.61
  1094    46.68     4.80  -172.28  -107.31   131.73   119.73 -1753.54
  1095    93.57   -60.26   173.23  -135.07   115.73   332.06 -2887.09
  1096    95.13   -58.66   158.70  -187.12   164.26   412.95  -884.38
  1097    59.32    22.45   147.22  -168.29  -153.47  -169.12 -1292.73
  1098    73.68    41.91   147.22   163.91    23.86   469.49 -1651.08
  1099   103.82     1.72   116.37  -283.64   197.38  -136.03  -448.52
  1100   128.55    34.00   115.63   -34.70   -67.68   329.55 -2431.10
  1101    96.31   -16.49  -119.38  -251.01   608.57  -113.10    96.38
  1102    84.06    18.42  -124.62  -685.26    16.97    79.59  -266.81
  1103    86.91    34.50  -129.25  -211.99   213.55   262.54   334.30
  1104   109.41    58.97  -143.45  -256.65   374.52  -273.43   288.44
  1105   107.94    52.09   133.09   192.64    16.73   428.46  -749.05
  1106    93.64    41.23   130.05   453.12  -365.99   409.71  -882.57
  1107    80.45   -24.07   128.09  -149.28   -56.99  -345.69  -309.14
  1108   119.54    38.38   118.92    82.07   -97.55   288.42   873.53
  1109   134.72    36.68  -114.34   -65.38  -191.03   378.92   473.81
  1110   110.19    34.06  -119.20  -361.36   268.08  -156.62 -3246.94
  1111   100.26   -43.29  -127.61   -71.07  -156.82    -1.60   545.41
  1112   102.74    53.71  -137.08  -191.74   -29.19  -158.56 -2332.10
  1113    74.42    48.19  -153.84   210.58  -222.03   -79.31   382.88
  1114    52.07    28.69  -167.15  -280.75   -50.05   191.67  3390.59
  1115    56.10   -35.79  -168.11   -62.14   152.40  -272.41  1297.40
  1116    73.60    52.76   178.99    15.31   241.51   337.95  1146.74
  1117    83.67     5.90   122.35    94.19   111.82  -138.74 -1836.57
  1118   109.57   -37.82   120.96  -116.26  -119.36   -52.35  2433.21
  1119   122.73   -41.94   119.20   138.73  -296.94  -233.66 -1391.95
  1120   136.79    43.71   116.77    27.45    41.55  -165.66   671.69
  1121   121.04   -28.95   114.86    64.72     5.83  -423.72  -221.44
  1122   133.45   -35.42   114.17   -10.49     0.17   215.60 -3111.92
  1123    94.56     3.79  -117.63  -296.27   -44.66   125.58  1669.59
  1124   121.42    40.53  -118.30   -43.57   194.98    17.92 -1023.07
  1125   125.72   -47.16  -120.78   342.93  -375.25  -215.62  1382.51
  1126    97.59   -34.08  -122.77   103.34  -172.62   -97.64   791.42
  1127    82.46    21.10  -124.66  -571.39   266.76   238.89  1767.70
  1128    67.46   -39.56  -147.26    97.25   219.69  -152.18   963.70
  1129    49.53   -26.21  -169.88   -40.05   -27.90  -215.35 -1125.02
  1130    87.52   -59.99   177.95  -347.58   147.72   442.21   391.12
  1131    60.26   -43.41   177.95  -285.08    24.50   -98.30  -366.42
  1132    49.79    25.07   165.96  -316.68   -89.66   -15.01 -1665.68
  1133    59.69   -36.09   155.10   -51.86   -38.86  -169.80   890.13
  1134    68.01   -42.67   151.03  -342.12  -149.73  -185.11  3017.21
  1135    52.49    14.66   149.49    37.90    29.98  -285.41  -995.49
  1136    82.69    42.13   135.52   364.57  -256.54   316.46 -1948.69
  1137   102.37    47.76   129.47   206.40   -26.69   311.89   415.30
  1138    82.36    18.24   124.01    76.72   382.41   -23.79  -139.23
  1139   126.06   -41.54   117.63    76.04  -190.18   -36.34   713.08
  1140   123.94    33.69  -114.62    -6.80     6.82    59.70  -413.23
  1141   102.68    -7.87  -114.99  -205.59   225.32    59.51 -3999.64
  1142   102.57     7.44  -114.99  -363.76   247.65  -154.53   668.16
  1143    96.43   -18.91  -118.10  -210.69   434.76   -79.58 -2031.11
  1144    91.80    25.18  -121.15  -434.66     3.01   174.79 -2849.81
  1145    75.62    39.83  -137.73   137.38  -352.66    58.36  -181.31
  1146    68.17   -41.66  -147.53   195.87   296.49  -149.96  1361.55
  1147    54.09   -33.29  -161.88   -34.59   224.21  -248.65 -1971.51
  1148    71.88    51.50  -163.78   129.34    23.88   -16.01  1798.38
  1149    56.93    39.14  -166.70   -17.92    11.08    41.02   548.41
  1150    46.02    10.76   161.88  -371.68  -144.83   -10.21  -373.09
  1151    56.71   -27.93   149.04  -119.44     2.13  -394.30  1022.85
  1152    69.73    30.28   135.53  -189.19  -346.56   -36.60  -508.42
  1153    80.54   -30.29   128.16   165.67    -4.48  -418.90  -177.22
  1154    83.44     5.37   121.15     8.73    88.89  -130.93  -834.98
  1155    92.37   -23.95   120.60  -142.49   -99.56  -701.73   883.21
  1156    98.57   -17.53   117.20   116.92   -65.58  -376.35  1653.51
  1157   109.75    18.25  -113.88  -194.15    84.95   171.44   559.22
  1158   113.74    26.96  -114.59   -91.54   176.52   141.06 -2048.25
  1159    93.78    12.51  -117.44  -388.70    19.59   -42.81  -694.02
  1160   119.93    50.24  -123.37   144.25  -107.99  -127.94  1356.13
  1161   113.70    52.20  -127.26   -25.46    55.24  -297.88   692.10
  1162    75.41   -29.82  -130.16   -52.73  -193.14   172.83 -2613.03
  1163   114.15    58.81  -135.54  -168.40   170.75  -419.50  1915.79
  1164    84.92    54.05  -147.80   191.53  -172.73   -41.05 -1763.86
  1165   109.08   -66.45   165.47   -48.64    66.78    93.16  1372.30
  1166    46.28     7.76   156.93  -375.19    83.82   -81.28  1330.97
  1167    67.72    28.23   135.00  -185.80  -269.81   -68.24   436.05
  1168    71.59    30.13   132.95  -168.08  -218.22    14.60 -1006.66
  1169    76.96     4.66   123.37    -3.44   -88.26  -154.92  -535.83
  1170   110.19   -43.45   121.83  -132.22  -431.18   -39.83  4348.92
  1171   104.64    22.84   115.94   129.81   296.53   237.52  -583.88
  1172   120.35   -29.99   113.88   -55.27   141.09  -446.07   223.80
  1173   141.28    41.15   113.36  -200.48  -179.40    13.29  -893.20
  1174   142.17    40.42  -112.49  -271.50  -131.19   130.83  1959.65
  1175   100.62   -12.56  -114.93  -177.20   124.05  -127.79  -636.67
  1176   119.21    44.53  -119.16   -69.83    14.71   -77.56 -1592.17
  1177    80.43    16.94  -122.56  -581.90   208.53  -126.82   135.34
  1178    66.25    20.72  -131.93  -233.70  -257.66   339.03   110.73
  1179    73.61   -33.50  -132.42   -74.41    48.45   114.40   968.12
  1180    78.86   -40.83  -133.94   210.90  -121.14   -54.74  -824.75
  1181    88.90   -48.33  -134.46   -84.40   -87.61   385.03  -856.00
  1182    76.17    45.05  -140.30   167.98  -387.11    69.57  1833.46
  1183    45.81    -1.95  -154.75  -116.54  -114.30   -72.95   521.31
  1184    48.83    27.65  -163.20  -440.11  -148.23   278.53  2272.20
  1185    52.58   -36.46   168.27  -223.86   178.85  -277.99  2571.53
  1186    69.66    31.06   133.94   -25.99  -318.31   121.32    20.21
  1187    99.92    33.18   119.68    66.48   379.40   224.54  -759.21
  1188   104.13    27.24   116.57    79.26   243.24   172.19 -1741.32
  1189   136.79    41.93   114.01   -30.41  -162.06    23.47  -777.13
  1190   102.09   -28.82  -117.01  -133.83   137.63  -472.79 -2215.16
  1191   105.95   -35.11  -117.95  -105.65  -316.00   -26.32   458.22
  1192    83.36    10.80  -119.74  -431.84   -66.40  -162.87  1040.48
  1193   112.20   -44.13  -120.30    19.48  -188.82    95.97   232.85
  1194    73.53     9.17  -124.03  -300.18   257.75     9.16  -112.91
  1195    64.96    18.95  -131.39  -290.96  -186.92   161.60 -2738.07
  1196    55.74    15.45  -139.13  -358.42    14.26  -229.98  2675.34
  1197    64.16    44.93  -153.43   167.86   -50.15   164.70 -1396.41
  1198    42.63     7.37  -163.91  -310.43  -118.05  -138.07  3295.61
  1199   102.19    66.56  -177.80   -51.53  -191.62    29.48 -1303.18
  1200    67.90   -16.72   128.66  -149.86   -90.60  -129.58  1693.51
  1201    73.49   -19.24   125.84    -8.71    51.17   -67.24   919.83
  1202    73.50    -4.88   123.69  -265.46  -259.53   -54.81  -884.49
  1203   127.79    47.71   118.19   -56.84  -107.29    21.23   205.94
  1204   128.37   -36.18   113.09    16.44   100.87   -22.06  1233.92
  1205   115.42    23.96  -112.20   -81.69  -189.27   150.48   611.06
  1206    63.10   -28.87  -136.15   -95.02  -211.22    18.10   532.81
  1207    46.44    15.62  -152.99  -332.91  -171.89   -61.02  -690.34
  1208    44.59    16.28  -158.59  -248.74   -52.03   100.15   674.91
  1209    51.56   -32.03   155.73  -228.94   129.98  -532.99  1020.35
  1210    89.41    34.00   122.52   384.63   -42.97   135.82  1148.58
  1211    98.15    33.86   119.27   219.65   196.60   111.15  2426.41
  1212   109.39   -21.80  -112.62    80.36   -98.66  -240.04  -913.50
  1213   131.40   -44.08  -114.44    38.37  -207.00   -57.49 -1465.97
  1214    86.86    24.44  -119.60  -425.08   263.79   242.63 -2517.42
  1215    81.82   -16.65  -119.89  -366.95   177.31  -111.84   206.60
  1216    78.08    19.28  -122.01  -407.37   355.76   205.26  3195.91
  1217   115.56    59.16  -131.26   217.13    28.58  -339.56  1676.65
  1218    50.27   -31.90  -156.25  -163.36   188.38   -71.84 -1381.00
  1219    42.38   -20.51  -169.80    30.21   141.12    48.64  1763.53
  1220    57.58   -47.11   175.43  -186.25    81.94  -171.42  1799.28
  1221    80.50    59.74   164.36  -109.18   112.98    23.58  -195.48
  1222    91.01    63.22   162.26   -98.52   235.76  -201.28  -460.72
  1223    54.33    39.25   158.20  -173.71  -308.76    14.96  2098.18
  1224    46.91   -22.52   154.36  -180.46    31.17  -114.66  -651.93
  1225    64.56   -46.56   151.63  -384.50   -36.97  -369.36  2001.12
  1226    46.91     8.62   147.38  -380.29   153.13   107.39   895.11
  1227   114.48   -57.07   128.88    97.32   -31.32   250.92    53.57
  1228    74.51    31.62   128.00    77.02   -20.84   273.73  1773.46
  1229    93.39   -35.85   121.07    14.60   -91.62  -217.19   783.68
  1230   101.57    21.67   114.44    -0.64   276.94   252.50 -1452.40
  1231   104.19    -1.29  -111.56   -63.35   160.82   197.12  1168.37
  1232   127.10    39.28  -112.90   -37.99    66.57   138.36  2536.31
  1233    90.26   -31.87  -119.96  -204.86    32.11   -89.52  1105.33
  1234    75.47    51.88  -145.24   214.17  -115.57   -92.64  -310.31
  1235    69.79    48.60  -146.04   216.58  -108.94   -67.16   655.90
  1236    77.72   -59.82   168.47  -415.43   295.66   153.79 -1364.33
  1237    64.13    36.65   138.08   125.23  -342.71   247.79  -209.67
  1238    75.17    31.31   126.59    26.85    42.40   206.25 -2061.73
  1239    77.06    31.82   125.78    67.04    63.78   150.77 -3030.58
  1240    76.38   -24.80   123.51    35.01    33.77  -347.39  1465.62
  1241    75.22    16.91   122.14   -64.82   214.16  -107.19 -3323.05
  1242   113.49   -30.62   113.08  -155.63    -5.47  -210.79 -2173.13
  1243   115.93    26.84   111.72   -84.04   -83.49   -26.91  1585.77
  1244   129.05   -36.39  -111.16   -49.67   184.97   125.98  1887.24
  1245   115.63    26.05  -111.16  -136.13    -4.29   235.01 -2396.53
  1246   103.23    -2.17  -111.32  -139.07   255.88   205.56 -2744.50
  1247   111.50    34.09  -113.96  -272.60   276.49    -3.41   149.84
  1248   110.69   -37.88  -115.42   -91.35   -92.04   112.83  1803.44
  1249    83.39    11.35  -117.30  -328.86   -24.14  -277.59 -1252.98
  1250    85.54    52.61  -136.22   -55.73  -266.98    -9.05  -280.30
  1251    54.00   -43.99  -164.85  -138.34    57.99  -132.19 -1320.47
  1252    89.65    64.99  -171.70  -189.93   -20.19    59.84  -394.11
  1253    38.86    12.78   171.70  -372.40  -253.59  -227.76  1613.35
  1254    68.50    52.97   155.38   -14.29   -13.52   215.14   -80.67
  1255    71.43   -21.83   124.44   145.80  -113.19  -321.21 -2224.19
  1256    78.45   -28.55   122.97   127.59   -70.60  -576.54   633.68
  1257   117.42    45.39   117.05   -44.84   -65.72   246.68 -1430.28
  1258   133.01   -42.95   112.66   -21.65    36.92    70.23 -3105.87
  1259   109.68   -24.85   112.14   -20.53   125.15  -233.60  -361.70
  1260   102.17     8.80   111.80  -125.44   238.21    94.48   186.99
  1261   107.91   -12.54   110.85    59.22   -17.41  -227.03 -2570.50
  1262   106.81    23.72  -112.06  -208.07    26.91   150.75  1130.78
  1263    92.63   -18.69  -114.74    18.89   284.59  -135.68  -111.40
  1264   113.37    39.86  -114.95  -193.32   129.42    98.82 -3502.24
  1265    98.88   -43.42  -120.75  -141.74  -269.40    43.74   262.36
  1266    93.44   -44.61  -123.50  -228.48   -67.43    66.48  -382.05
