# npoints=256 nbar=10000 length= 100.0Mpc verr=1000.0km/s nonlin= 250.0km/s
#dipole v_rms = 188.535057
#    i        r    theta      phi      v_x      v_y      v_z      S_r
  1811    58.80    46.40   144.01   182.26  -315.73  -226.65   827.50
  1812    56.85   -39.72   138.62  -179.81  -181.40    33.76  1669.21
  1813    46.80   -11.55   135.69   301.05  -104.11   353.90  1681.32
  1814    58.96   -38.52   135.34  -168.96   -48.03   -66.70   638.30
  1815    56.21   -30.03   132.40   -75.17     9.27   -16.47  -151.46
  1816    49.28     2.27   131.78   119.81    18.26   -15.47 -1449.08
  1817    60.56   -34.14   130.89   -19.72    30.89    -5.83 -2451.58
  1818    55.39   -16.39   128.13    36.92   141.13    70.58  -706.35
  1819    62.11    30.63   127.87  -242.55    73.95  -111.12   734.58
  1820    75.01    41.40   125.68  -188.45    14.67  -267.96  -486.57
  1821    76.45   -39.69   123.90   -84.00   140.64  -263.94  1169.90
  1822    72.88   -36.89  -123.80  -200.59    66.78  -270.30  1119.34
  1823    69.67   -36.46  -125.35  -149.46    47.47  -324.56   634.21
  1824    56.79    12.71  -125.82   -27.70    65.45    75.34   449.73
  1825    62.66   -32.42  -127.80   -84.51   115.41    41.85   508.80
  1826    53.85    19.49  -129.69    76.61   200.61   -79.90   -50.76
  1827    58.89   -36.18  -133.00   -78.07   114.84  -117.24   265.03
  1828    52.24   -25.23  -133.33   -94.88   160.60   340.06  -153.60
  1829    64.13    42.54  -133.33  -203.28   -91.76  -169.08   150.95
  1830    59.62   -38.02  -133.65   -65.71    88.32   -65.74   334.04
  1831    66.52    45.76  -134.32  -139.59   -92.22  -185.66   266.24
  1832    55.54   -41.39  -141.09    24.62   255.84   111.61  -222.22
  1833    63.73   -51.12  -144.14   -44.99   420.16  -163.15   402.96
  1834    40.52   -20.90  -148.93   195.95   442.25   184.47 -1351.14
  1835    45.91    36.55  -151.53     4.42   -15.93  -306.51 -1200.38
  1836    49.35   -42.28  -152.61    34.58   291.26   229.14  -722.95
  1837    45.85   -37.22  -152.61   144.02   283.06   358.95  -735.00
  1838    36.11    11.86  -156.55   230.92  -122.09   -72.64  -607.36
  1839    38.69   -25.09  -157.72   216.73    10.51    85.99 -1571.66
  1840    46.45   -44.27  -167.11     2.02    67.58   158.16  -523.03
  1841    40.75   -37.15  -176.55    66.93   -16.80    90.96  -696.16
  1842    54.47    53.44  -177.93    73.34   191.77   -85.03   719.03
  1843    47.28    46.64   177.24   -72.90   -20.03   -39.34  -463.82
  1844    33.13     2.70   168.42   179.77  -130.73   262.86   660.54
  1845    47.75    45.38   165.15   -47.60    82.29   -20.89   593.88
  1846    56.66   -47.53   147.93  -123.21  -393.89  -124.42  -283.09
  1847    42.07   -11.79   141.93   183.40  -264.90   297.81   938.99
  1848    56.32   -42.28   141.09  -103.17  -224.62  -185.97 -1263.55
  1849    49.42    31.44   140.26  -100.01    32.81   114.06 -1164.08
  1850    53.51   -35.73   138.28   -93.71  -298.42   -47.46  -584.62
  1851    46.15    18.76   137.90  -198.66   -98.95    10.58   794.25
  1852    59.46    41.57   136.78   -58.81     0.13  -331.36 -1770.19
  1853    51.91   -24.45   133.33    75.90  -244.05   -21.43 -1224.24
  1854    58.72    33.98   131.75  -126.18   127.05  -210.19    22.03
  1855    60.45    32.88   129.69  -196.77   123.26  -197.36 -2233.50
  1856    52.97   -15.40   129.41   156.80    23.00   207.10   118.36
  1857    70.34   -39.28   126.54  -255.34   -23.71  -246.78   544.23
  1858    73.61    41.55   126.06  -355.17   -56.23  -392.17  -369.31
  1859    72.31    39.20   125.35  -215.11    27.54  -427.61 -1367.96
  1860    58.99    -6.46   123.58   153.56   184.39   424.06 -2249.53
  1861    53.61   -15.21  -128.25   234.19   140.76   193.65 -1007.16
  1862    61.82   -34.22  -128.80  -167.83    85.16   -95.62 -1271.08
  1863    52.07    12.57  -129.07   135.35   139.35  -289.74  -427.99
  1864    59.02    33.32  -130.50     9.55    73.80  -245.04  -233.97
  1865    55.36    29.60  -131.71   -37.86   271.94   -10.31   887.15
  1866    57.80   -37.95  -134.65  -132.40   108.70   -58.69  -707.72
  1867    43.00     4.17  -138.32   158.92   146.81   174.31   324.29
  1868    54.12    38.90  -139.51   -97.59   127.08  -372.37  -493.54
  1869    57.26   -43.02  -139.92   115.75   327.56   -80.70 -1786.98
  1870    52.61    42.50  -145.67   -41.02    41.42  -243.72   193.88
  1871    41.59   -26.20  -149.14   235.84   444.48   339.54  -462.87
  1872    45.80    35.45  -149.14   -89.25   -73.74  -282.69 -1612.66
  1873    50.94    46.13  -155.14   145.65    42.51  -245.04   218.92
  1874    45.89    42.92  -162.41    71.79   218.75  -316.92   506.43
  1875    42.02    37.17  -163.04   158.07   170.05  -252.26  1448.76
  1876    57.43    56.09   178.60   116.02   396.61     0.52   379.05
  1877    34.86   -23.09   177.21   133.84  -303.73   175.99  1066.27
  1878    57.13   -55.83   176.51   131.37   287.98  -149.30  1687.86
  1879    50.41    49.41   167.62  -135.33    16.83    90.37  1834.16
  1880    51.42   -50.12   166.29   258.84  -142.08  -115.11   197.19
  1881    37.93   -29.63   166.29   129.33  -305.71   -80.91  -452.90
  1882    34.22   -11.86   163.04    66.76  -148.45   266.14   130.89
  1883    58.79    52.25   152.88   153.30  -355.71   -78.33   394.00
  1884    60.47    51.41   148.12   155.24  -345.52  -108.71  -606.22
  1885    47.19    34.25   145.20     6.11   -63.83   -25.79  1059.86
  1886    42.12     1.06   139.51   111.73  -224.37   244.19  1352.23
  1887    64.17   -47.44   137.55  -236.04   -53.29   -84.48    24.93
  1888    46.73    -1.92   133.31   162.61    -4.70   330.71  -624.11
  1889    56.48    32.65   132.34  -224.01    58.22  -142.81  -666.04
  1890    51.57   -15.82   130.21   298.39  -201.81   236.23  -413.92
  1891    64.11   -38.87   129.92  -172.51    18.22  -114.53  -710.58
  1892    58.59   -30.44   129.35   -83.13  -109.28   -51.12  -425.13
  1893    67.00    39.46   128.25  -316.80    61.88  -409.16   670.73
  1894    64.20   -32.37   126.21   -84.92  -206.07  -111.29   525.61
  1895    54.54     0.82   125.97   -63.73   108.29   217.75  1057.48
  1896    65.37   -32.94   125.73  -139.66   -86.57  -182.18  1774.58
  1897    54.97    -3.67   125.73    26.10   106.60   298.28   854.24
  1898    73.90    40.95   125.02  -215.86    63.95  -379.41  -673.23
  1899    63.52    23.18   123.26  -228.20   -19.17   -81.06  -579.44
  1900    66.13   -28.97  -123.15    32.16   -22.77    71.20  -406.56
  1901    72.96   -39.18  -124.02  -216.55   106.56  -375.72   -57.66
  1902    60.29   -32.98  -128.73    13.37   206.31   174.33  -280.22
  1903    55.14    24.26  -129.01  -149.09   -71.84   -96.58  -591.16
  1904    49.81    18.28  -131.99    32.79   188.26  -251.95  1001.78
  1905    48.58   -20.23  -133.96   133.27   273.13   296.22   171.58
  1906    45.58    -0.49  -133.96   165.96   194.21   317.19   245.97
  1907    64.52    46.09  -135.00   -16.37   -38.43  -115.05 -1456.37
  1908    64.05    46.03  -135.36     5.78   -79.19  -137.27  -277.35
  1909    51.97   -31.74  -135.72   -15.84   263.98   279.15  -172.12
  1910    46.86    24.63  -137.97  -170.93   141.20  -312.37   533.93
  1911    63.04   -49.65  -140.83   -84.93   374.94  -165.12 -1060.89
  1912    45.76   -26.90  -140.83   220.84   328.83   333.03 -1447.92
  1913    40.81     0.00  -140.83   314.67   160.58   151.22  -438.04
  1914    62.30   -51.61  -144.87   -47.79   486.99  -187.02  -615.56
  1915    48.08    41.16  -150.95   214.17    25.38  -225.04   827.13
  1916    57.57    51.29  -151.49    41.17   -73.61   -28.73  1027.82
  1917    35.05     7.04  -155.45   328.37    67.93     0.73   667.92
  1918    48.36    45.30  -158.44   225.60   106.27  -172.79  -202.47
  1919    56.51    54.66  -165.47    48.13   109.10    15.77   898.73
  1920    58.11    55.77  -165.47   154.55    75.31   -33.64   185.56
  1921    51.17   -51.13  -170.19     8.41    74.04    90.42   976.61
  1922    47.02   -47.67  -177.88   101.34    59.77   138.18  1182.64
  1923    53.06   -53.36   177.88   192.18   146.34  -123.40  -202.73
  1924    33.78    20.30   177.17   216.42  -178.29    -8.81  -916.19
  1925    50.51    49.96   166.80  -135.17    36.44   160.08  -148.95
  1926    51.90   -50.82   164.80   328.01  -211.96  -168.66   260.13
  1927    37.94   -26.28   158.44    93.46   -88.35   130.79  -617.64
  1928    35.64    16.56   157.83   -41.38   -68.70   -66.59   121.88
  1929    40.41    31.47   156.63   -47.53  -163.53  -136.60  -155.90
  1930    37.52   -16.33   151.49   109.92   -97.29   210.91  1188.62
  1931    53.25    47.18   150.95   214.64  -246.74    -4.19 -1250.86
  1932    40.75    20.19   145.82   -37.15  -115.65  -148.02  2698.41
  1933    54.75    44.36   143.93   200.08  -196.50   -78.40  2301.68
  1934    45.64    25.88   140.40  -118.56  -203.39  -222.71  -597.47
  1935    58.67    43.82   138.37   143.61  -329.27  -293.95 -2911.39
  1936    49.23    29.47   137.59   -67.10    -4.68   177.72  1634.07
  1937    43.15     2.08   137.20     7.92  -293.88   272.32   438.87
  1938    56.79   -39.77   136.45   -59.02  -221.51   -34.18  1463.40
  1939    46.78    21.04   136.45  -159.10   -66.87    -3.84 -1351.50
  1940    46.07   -12.24   134.65   264.90  -131.54   286.33  -528.93
  1941    51.90   -14.38   129.01   238.87   -68.25   413.84   522.07
  1942    70.09   -41.97   127.39  -358.94   -84.56  -188.44 -1301.28
  1943    56.69    19.73   126.37   -43.04    98.55   -55.59  -316.74
  1944    59.83   -25.52   125.87    82.93    93.56   282.61  -138.59
  1945    60.63    23.54   124.70   -74.65   -81.23  -134.57   543.10
  1946    71.85   -37.51  -123.25   -95.34    76.73  -273.20  -925.00
  1947    60.46    20.42  -123.47   -67.64  -156.14  -181.26   236.61
  1948    55.77     9.27  -124.59   162.76    97.35   -45.68  -583.12
  1949    62.16   -28.94  -125.06   -60.97    68.66   292.91   350.15
  1950    68.11   -37.44  -125.30  -197.59    70.02  -260.93   505.04
  1951    50.72     7.08  -128.38   208.78   265.10   155.04 -1230.16
  1952    53.56   -21.84  -128.94   119.71   -39.85   281.84  1435.34
  1953    48.77   -17.72  -132.27    85.07   215.44   346.81 -1594.53
  1954    42.66     3.68  -137.23   123.70   143.59    93.91    81.79
  1955    56.53   -41.55  -137.62    -2.97   193.56    67.56   310.25
  1956    42.69   -14.84  -139.22   375.58   207.53   543.57 -1146.76
  1957    54.41   -41.88  -140.48    45.49   328.77    63.85  -667.73
  1958    42.51    17.65  -140.48    61.50   222.47  -257.45 -1035.15
  1959    39.38    11.44  -144.06   157.97   277.09  -146.71 -1169.78
  1960    46.93    37.42  -146.98   111.55   -25.04  -230.15 -2796.13
  1961    44.16    35.72  -150.64    88.45    81.25  -372.78  -524.26
  1962    57.75    53.60  -155.77    -9.25    42.04   182.06  1428.26
  1963    51.56   -49.25  -158.20  -134.50   167.09    40.34 -1212.38
  1964    34.08    18.03  -164.62   186.84   -89.31  -193.00    59.53
  1965    32.91    14.43  -168.69   285.31  -258.56     7.84   935.29
  1966    35.50   -28.24   177.85    97.62  -240.11    71.23   252.31
  1967    49.30   -50.22   172.17   352.07   -25.31  -108.37    12.36
  1968    36.90   -31.25   172.17   129.43  -338.90   -16.58 -1315.82
  1969    46.78    47.30   170.07  -221.65   -72.54    -2.05  -576.21
  1970    43.50   -43.04   169.38   111.11  -273.15    57.12  1906.85
  1971    48.04   -47.73   165.29   273.99   -92.70  -128.90  -878.13
  1972    46.20    29.37   140.91   -29.38  -140.03   -91.06    25.28
  1973    44.01   -22.99   140.48   -42.47  -261.82   206.70  -896.16
  1974    61.24   -46.65   138.01  -238.30  -124.27  -258.63 -2252.77
  1975    48.48    25.79   135.73  -135.05   142.47   -77.35   131.73
  1976    48.64   -24.68   135.00    25.20   -92.49    54.77  -556.27
  1977    53.92   -33.91   134.29   -52.52  -141.80    -3.32   278.35
  1978    49.47    25.24   134.29  -170.29   241.10   -84.77  -490.01
  1979    60.20   -39.49   132.27  -115.42    40.00  -112.58   293.55
  1980    66.20   -45.08   131.95  -226.71   -51.09  -226.57 -1552.28
  1981    51.31    -2.62   127.57    75.26   -82.18   122.37 -1709.37
  1982    59.10    23.78   125.30   -94.03  -143.21   -99.04  -967.77
  1983    60.54   -26.02   125.06   184.52   112.43   264.23  -189.62
  1984    55.73    12.55   125.06   -28.19   151.75   239.27  1140.49
  1985    67.46    37.03  -124.96  -203.06  -216.35    -8.55   125.85
  1986    54.84   -15.28  -125.69   215.39   181.72    67.40    60.25
  1987    55.14   -24.71  -128.03   -36.75   -57.57   202.65  -471.70
  1988    60.92   -35.70  -128.59   -73.10   223.30  -184.11  -423.57
  1989    49.74    -5.86  -128.59   151.33   346.02   279.24  -741.43
  1990    61.60    38.42  -129.75  -101.23    21.00  -232.69    32.52
  1991    52.76   -26.85  -130.96    24.39    83.07   204.66 -1623.80
  1992    52.76    26.85  -130.96  -124.19   138.12    -6.43  1782.50
  1993    63.96   -44.13  -132.24  -187.35   -34.26   -79.47  -351.49
  1994    60.09    43.04  -134.64   -56.20    42.04  -221.29   627.69
  1995    64.72   -47.93  -135.36  -137.58    58.23  -237.74  -591.78
  1996    57.59   -41.14  -135.36   -30.34   209.65   -26.10  -234.24
  1997    52.18   -37.33  -138.05   -75.85   332.73   214.50   943.02
  1998    50.12   -34.13  -138.05   -13.38   285.31   186.67   642.54
  1999    49.93    35.37  -139.28  -172.27   -98.74  -106.10 -1482.58
  2000    42.47   -18.78  -140.12   354.44   315.98   270.34 -1175.07
  2001    40.76    -9.38  -140.12   218.90    19.78   276.30 -1416.58
  2002    55.53   -49.44  -148.72  -130.27   120.10   -79.39   251.66
  2003    44.51    36.64  -149.79   211.47    52.31  -283.62  -562.19
  2004    56.00    51.38  -152.00    79.15  -111.43    15.53  -968.17
  2005    52.35    48.90  -153.73   154.92    55.54  -248.73   348.96
  2006    35.40   -14.70  -154.31    18.80   207.16   399.28 -1809.05
  2007    45.90   -44.26  -159.84  -179.15   172.66   284.73  -724.47
  2008    53.56    52.66  -161.78    10.66   136.19  -260.67   334.40
  2009    43.24   -44.08  -173.50    23.54    91.70    91.55   550.43
  2010    41.38   -41.36  -173.50    73.67     3.46   132.38   794.95
  2011    31.06     2.88  -174.22   240.78  -314.65   162.08 -1466.62
  2012    43.43    44.55  -175.66    31.84    -9.39  -214.23  -969.75
  2013    36.53   -32.32   178.55   123.64  -143.06    57.56    59.21
  2014    54.86    55.69   176.38    85.09   259.62   130.37  1342.25
  2015    38.03   -35.12   172.79   204.37  -208.08  -190.55 -1730.73
  2016    44.58   -45.21   169.25   177.33  -186.10    83.15  2058.11
  2017    44.03   -44.49   169.25   165.31  -202.29    85.06 -1611.63
  2018    31.55    -3.55   168.55   -44.51   -24.58   206.17  1827.25
  2019    38.62    34.50   165.79   101.17  -237.97  -237.24   427.35
  2020    46.14    46.03   164.44   -57.68   100.17   -92.72  1290.94
  2021    32.25    -0.69   163.10   100.61  -101.74   203.30 -1188.50
  2022    40.91    29.77   150.33   -58.92    12.73  -129.33  -264.00
  2023    52.72   -44.15   144.67   109.70  -502.02  -131.47   371.67
  2024    40.92    20.68   143.71    48.94   -97.45  -161.32  -141.87
  2025    46.60    26.37   137.65   -50.05  -185.44  -130.16  2244.58
  2026    57.98    43.94   137.65   157.08  -305.56  -226.49   540.45
  2027    45.83   -15.32   134.28   318.18  -115.63     4.11 -1182.00
  2028    61.96    40.97   131.28  -140.23   183.56  -331.18   364.54
  2029    60.43    38.83   130.96  -336.63   187.59  -230.55  -730.61
  2030    49.99   -12.18   129.16   150.84  -105.43   460.33    46.75
  2031    62.95    34.38   126.44  -362.41   185.44   -49.46  1330.13
  2032    72.88   -40.83   124.03  -165.49    82.31  -270.53  -569.54
  2033    66.74   -32.58  -122.81   -23.17   -36.02  -177.11  -225.23
  2034    54.20   -10.38  -124.85    39.76   351.16   434.99   -74.97
  2035    64.92    35.28  -125.10  -106.20  -164.57   -76.31  -146.10
  2036    49.85     0.00  -127.68   209.37   306.94   261.85  1155.23
  2037    48.55    17.80  -131.23    61.02   178.53  -360.04  1894.70
  2038    60.11   -41.02  -132.21   -42.53    20.01  -104.56    10.59
  2039    45.06    20.29  -136.12    24.77   406.83  -312.20    82.00
  2040    61.14   -48.93  -139.34    38.59   289.08   -30.26 -2080.29
  2041    38.79   -13.39  -143.84   205.33   246.50   319.24   -97.84
  2042    47.00    37.96  -145.30   271.44    75.04  -126.90  -791.72
  2043    56.30   -49.13  -145.80   -88.61   177.51   -97.10  1059.29
  2044    50.85    44.96  -147.86   146.70    91.26  -215.70  -402.55
  2045    41.95   -33.97  -151.13    71.79   390.86   330.19 -1178.97
  2046    34.81    10.34  -152.85   219.97   -18.24   -23.74  1182.10
  2047    40.27    32.24  -153.43   207.44   123.31  -523.50   711.66
  2048    39.72    31.42  -154.03   210.92   125.95  -469.48    32.81
  2049    51.90    49.48  -154.62   275.08   179.67  -247.75  -195.70
  2050    44.87    42.77  -157.69   227.36   242.16  -201.80   160.56
  2051    58.01    55.92  -159.61   133.09    23.38   110.36   461.83
  2052    33.03    17.20  -164.93   215.15   -68.38   -99.01  -219.08
  2053    35.79    31.59  -177.80   121.22  -165.29  -128.52 -1476.77
  2054    42.82   -44.63   179.27   147.02    69.15   241.20 -1710.50
  2055    57.56   -58.03   178.53   171.23   259.50   -12.95  1480.63
  2056    30.83     3.63   171.97   157.65  -183.84   241.44   257.12
  2057    35.57   -28.17   166.31   148.13  -314.99    79.08 -1452.20
  2058    38.85   -33.57   160.25   146.89  -296.55   -55.16  1008.85
  2059    41.89    33.38   150.57   -77.48    51.66     7.53   565.98
  2060    51.41   -46.21   148.93    83.88  -329.72  -106.79  -410.84
  2061    59.97    52.62   146.82   263.30  -466.99   -58.08   159.76
  2062    55.87    47.83   144.32   168.61  -180.42  -208.51  -880.46
  2063    45.44   -32.79   142.90  -120.58  -300.52    68.16   976.92
  2064    39.15   -10.93   142.43    92.91  -271.84   360.89  1043.58
  2065    61.21    45.62   135.37   146.51  -165.04  -318.99  -949.56
  2066    54.84    34.74   132.54  -234.22    25.63  -312.98   161.16
  2067    64.66    45.46   132.21   -34.97   -57.12   -98.14  -860.46
  2068    56.45   -31.73   129.39     9.84  -133.04   -12.19  1905.91
  2069    52.01   -16.58   127.68   280.80     0.88   240.64  -966.73
  2070    63.57    29.04   123.24  -237.46   -73.97    96.77 -1464.84
  2071    68.62    34.30  -122.05  -236.90  -228.79   -70.34  2441.04
  2072    63.88   -39.49  -127.60  -114.71   -19.27  -231.71  1244.74
  2073    48.80   -13.42  -129.32   204.90   251.70   392.82  -953.39
  2074    50.80    32.56  -134.63  -200.57     4.62   -90.59  1371.08
  2075    47.12    30.38  -137.73  -122.83    49.10   -83.01 -1837.53
  2076    44.70    27.59  -139.40  -146.56   225.08  -263.64  -579.42
  2077    40.01   -17.62  -142.07   224.27   271.02   252.78  -548.21
  2078    46.05    34.63  -142.54    33.78   108.40  -188.02  -393.69
  2079    48.69    39.33  -143.01    99.79    93.47  -140.12 -1025.40
  2080    59.37   -50.93  -143.49  -129.61   230.81  -139.63   725.22
  2081    39.01    22.36  -146.48    74.61   278.40  -370.90  -631.32
  2082    50.49   -44.75  -147.00    69.60   158.44    84.59 -1571.56
  2083    57.53    53.90  -152.55    32.45  -113.36   101.71  -263.35
  2084    33.65    -4.66  -153.73   160.45   101.65   292.62   -39.91
  2085    44.45   -42.59  -156.80  -186.80    95.08   398.63   815.52
  2086    45.41   -44.17  -157.43  -147.93   113.18   417.68   897.23
  2087    54.46    53.46  -158.07    40.75     8.16  -174.72  -837.57
  2088    33.61    16.19  -158.71   280.04    38.85   -77.90  -789.54
  2089    33.70   -18.24  -160.02    70.49   -52.04   351.18  -261.26
  2090    42.99    44.39  -168.26    73.78   159.73  -272.48 -1608.74
  2091    31.34    15.91   176.28   152.81  -247.18  -116.97  -125.63
  2092    49.39    51.54   168.26   -95.04    67.84   116.92  1828.94
  2093    41.65   -41.75   165.44   188.19  -358.79   -24.32  1142.65
  2094    43.32   -43.97   164.74   152.30  -368.82   -47.59  -242.65
  2095    44.18   -42.21   156.80   136.18  -108.31    70.22 -1526.06
  2096    38.96    30.08   153.14   -17.78   -94.76  -152.10  -574.01
  2097    36.70   -22.53   152.55    43.26  -164.89    34.15   611.15
  2098    35.86     8.77   148.06   130.50  -180.72    56.50   438.73
  2099    40.71    18.46   141.16   -41.89  -129.81   -96.70   127.85
  2100    45.52    -7.89   131.84   246.40   -23.57   286.70   204.19
  2101    69.11    44.49   127.60  -218.97   -66.31  -191.04    -5.64
  2102    52.20     3.00   125.24    44.09    82.93   166.85  -716.70
  2103    71.58   -41.74   124.27  -224.21    34.19  -167.07   639.08
  2104    56.04    10.85   123.13  -146.89   253.43   179.65   112.34
  2105    65.02   -29.91   122.26   -29.81    16.40    42.09  -272.59
  2106    61.89   -30.74  -123.92     2.58    -2.45   196.53 -2285.70
  2107    63.20   -38.17  -126.69   -58.43   103.44  -271.18  -677.94
  2108    54.04   -24.79  -127.23   145.83     4.28   245.68  1669.00
  2109    54.15    27.96  -128.37  -143.54   104.02    -2.08 -2252.36
  2110    50.67    20.30  -128.66    23.95   156.43  -236.56  -478.85
  2111    46.00   -18.31  -132.83   289.59   383.61   301.39  -653.79
  2112    47.39    25.38  -133.89   -85.50   196.47  -254.14   -69.27
  2113    44.42   -21.13  -135.76   245.29   241.28   305.82 -2506.42
  2114    54.06   -44.50  -140.34   135.08   363.41    -1.96 -1100.80
  2115    41.14    27.73  -144.61    50.30   233.53  -424.09  -607.82
  2116    54.13   -49.26  -147.19   -94.23    94.33   -51.67  -574.53
  2117    51.44   -48.75  -151.07   -36.45   144.76   -24.35  1707.10
  2118    55.36    52.21  -151.07    99.13   -89.96   -56.23 -1247.89
  2119    33.77    -6.64  -152.24   109.68   199.61   348.54  -237.41
  2120    51.97   -50.05  -152.84   -49.85   225.62   -93.91   327.51
  2121    31.14    11.58  -166.68   271.54  -166.30   -91.13 -1665.59
  2122    56.38    57.71  -170.29    42.81   244.35     0.77  -712.07
  2123    36.91   -36.35  -176.99   100.39    -3.67   -14.47 -1903.94
  2124    35.97   -31.42   165.26   133.58  -207.73  -105.09   -21.03
  2125    39.37   -35.83   158.46   201.12  -358.45    -4.21  -578.82
  2126    58.43   -55.99   155.27    23.93  -180.95  -295.37  2347.54
  2127    40.45   -36.09   155.27   184.06  -208.55  -125.14   554.95
  2128    36.75   -27.20   155.27   103.87  -190.80   164.73  1790.40
  2129    35.49    12.07   148.82    72.30  -175.63    37.94    21.81
  2130    54.46   -50.13   148.27   -15.84  -458.00  -173.46  -356.04
  2131    38.25    15.40   143.62   -16.85  -303.67    12.57   -51.03
  2132    38.62    11.67   141.71    58.58  -181.67   -25.43   460.44
  2133    54.61    43.94   139.03    49.58  -426.60   -73.32  1427.44
  2134    63.35    50.42   137.35    66.44  -281.72   -19.14  -220.08
  2135    42.31   -13.35   136.15   193.77  -124.36   199.31  -251.98
  2136    52.61   -38.04   135.76  -148.47  -195.61    25.69   896.61
  2137    54.23    38.80   134.63  -160.96  -118.52  -195.83   775.85
  2138    49.54   -30.83   134.26   -86.74  -102.82    43.74   434.69
  2139    54.67    38.44   133.89  -228.48  -104.63  -236.73  -258.60
  2140    44.65    10.08   132.48    76.18  -107.21     7.48 -1360.67
  2141    64.78    45.85   131.14    52.21   -52.20   -49.61   630.62
  2142    63.13    42.41   129.56   -61.17   163.45  -396.04  -493.86
  2143    53.16    28.05   129.26  -132.18    52.10  -140.27  -162.11
  2144    47.41     5.20   128.96    87.87   -76.99   168.57   612.08
  2145    58.58   -24.00   123.69   111.85   135.35   188.58   510.31
  2146    69.80   -35.99   121.71  -157.72   -28.92  -249.26  -308.83
  2147    61.78   -29.14  -122.88    34.22     3.71   269.64  2401.75
  2148    53.35    -9.27  -123.81    51.24   396.70   426.03 -1309.40
  2149    62.65   -35.44  -125.03  -114.76   137.89  -229.23  -908.04
  2150    57.09   -29.97  -126.33    11.62   214.01   362.71   475.88
  2151    54.59   -32.46  -129.49    -1.24    36.55   169.35  -715.69
  2152    45.47     0.49  -130.12   111.20   171.80   208.21  -943.11
  2153    60.53    42.16  -130.76     3.21   -37.80  -215.55   355.25
  2154    48.98    24.50  -131.09   -52.36    64.34  -157.99 -1790.54
  2155    58.06   -40.74  -131.76   -51.61     9.88   -47.78  -989.41
  2156    58.14   -41.70  -132.45     2.21   104.96  -115.22  -398.54
  2157    43.80     7.69  -132.45  -124.79   183.89   -49.60  2651.88
  2158    46.19    22.89  -133.51  -100.33   338.75  -337.16 -1012.91
  2159    45.32   -23.90  -135.00   161.46   181.79   295.50  -270.40
  2160    47.01   -34.99  -139.52    57.77   582.58   149.83 -2401.23
  2161    47.32   -37.06  -140.88    49.32   389.51   215.93 -1075.73
  2162    39.32   -18.54  -141.81   322.63   295.30   227.70   239.42
  2163    38.11   -13.64  -142.28   315.47   186.16   353.69  -273.08
  2164    34.38    -1.30  -148.48   187.77   284.69   260.24  2191.98
  2165    30.62     8.07  -165.07   160.57  -190.52   -54.55 -1509.81
  2166    51.22   -54.68  -171.66   137.01   170.77  -109.37  -680.13
  2167    47.69    51.09   167.96    28.89    45.50   -22.51  1301.67
  2168    35.69   -32.43   166.50   221.90  -336.55  -136.26  -676.99
  2169    49.31    42.94   144.25    88.80     4.06   -23.07  2998.81
  2170    48.63    37.63   139.52    33.75   -69.86  -103.88   190.60
  2171    39.78    -6.20   137.80     6.10  -103.67   434.02  2802.66
  2172    55.28    42.72   136.17    15.88  -265.24  -148.45  -946.89
  2173    48.58   -28.85   133.51   -19.41     3.39   101.09 -1807.36
  2174    46.57    22.18   132.80  -149.49   -27.39    20.37  -251.49
  2175    48.18    26.48   132.80   -67.96   135.53   -17.43  1153.08
  2176    48.51    23.24   131.09  -227.91   207.44    37.92   907.40
  2177    62.73    44.72   131.09    64.06   -32.28  -300.62 -1463.16
  2178    58.90    37.60   128.88  -329.48   180.25  -235.74   986.87
  2179    53.46   -11.81   124.05   172.15    79.24   366.10  1828.56
  2180    55.39   -13.04   122.88   249.71   154.71   203.74 -1158.53
  2181    66.77   -32.56   121.37   -86.65   -29.37   -94.05   102.34
  2182    57.10    -4.32   120.96   139.11   265.46   288.00  -269.22
  2183    52.69    -8.53  -123.69    72.54   395.65   503.11  -373.42
  2184    57.08   -35.57  -128.51    50.65    80.28   166.18  -969.33
  2185    44.93     1.49  -130.06   -17.94   174.17   146.04  -357.58
  2186    56.68    43.02  -134.24    15.77   181.13  -236.79 -2094.53
  2187    46.07    26.70  -134.62   -79.23   208.05  -275.95 -1005.97
  2188    61.96   -49.72  -136.19     7.51   272.84   -77.97  -728.18
  2189    51.82    39.84  -136.59    14.66   109.12  -246.32 -1414.88
  2190    62.49    51.39  -137.84    -2.03   274.10  -282.92   -48.01
  2191    56.52   -50.72  -143.88  -126.26   299.65   -65.05    45.45
  2192    58.83   -52.82  -144.39  -182.22   302.78   -93.47  1065.09
  2193    35.25    -5.09  -145.43   168.48   126.27   284.00 -1036.75
  2194    41.18   -32.09  -145.95   202.37   436.40   262.77   467.98
  2195    35.31    -8.91  -145.95   223.88   131.78   265.55  -803.37
  2196    46.50   -46.26  -154.06  -209.76    53.13   212.82 -1861.34
  2197    35.93   -29.29  -157.27    29.52  -149.30   150.10  -372.69
  2198    49.29   -50.96  -158.60  -128.45   202.61    59.99    95.59
  2199    38.92    40.72  -168.54   268.64   141.55  -354.65  2012.96
  2200    37.96   -39.65   171.54   212.95  -251.55    50.22   521.50
  2201    31.65   -19.46   165.60   122.65  -150.93   232.31  1014.56
  2202    44.04    45.92   160.64   -63.99   -38.47   -17.46  -698.45
  2203    56.80   -57.04   159.27    18.02  -281.15  -195.28   308.11
