# npoints=256 nbar=4000 length= 200.0Mpc verr=1660.0km/s nonlin= 250.0km/s
#dipole v_rms = 125.498322
#    i        r    theta      phi      v_x      v_y      v_z      S_r
  1083    86.24    37.37  -133.15    15.07  -120.50   -53.54  -764.90
  1084    64.61   -40.76  -163.30  -247.08  -209.15   296.08   699.87
  1085    60.40   -37.44  -167.77  -399.08    75.26   -80.64  -431.50
  1086    58.76   -35.80  -169.61  -452.57    -8.30  -149.08  1153.97
  1087   102.16    59.79   155.77   113.32  -121.92    17.63  -489.28
  1088    66.31   -37.78   153.43  -373.36   166.01    34.21  1228.18
  1089    62.76    31.52   151.19  -351.91   299.51  -363.57  2009.35
  1090    65.57    29.24   145.01  -156.66   397.83  -401.55  2344.81
  1091    62.03    -0.72   139.09  -102.81    14.70  -104.61  -338.00
  1092    64.97    13.92   138.01   -46.38   125.13   176.42  1079.89
  1093    68.19    -4.60   133.60  -304.06    56.63  -184.87   990.39
  1094   115.29   -44.26   124.59    18.69   -44.14   185.84 -1083.92
  1095    90.49    -1.98   121.22  -258.05   129.82   -31.10  -330.95
  1096   121.89   -34.34   117.76   116.96   -11.69  -177.22   694.37
  1097   108.46     2.89   115.64    16.97    -7.01     5.18 -1413.99
  1098   123.62    32.92  -116.37  -111.47   202.73     2.98   270.50
  1099   121.06   -44.70  -122.39  -147.20    46.28   -18.17  1485.49
  1100    56.95    27.80  -156.22  -206.61  -310.51  -128.95 -1276.68
  1101    96.86    60.59  -165.74    67.52  -343.25   195.53 -1462.53
  1102    63.86   -43.25   172.28  -695.06   462.71    96.00  2351.90
  1103    85.25   -56.51   168.50   -21.53   -45.46   509.64 -1197.98
  1104    92.34    50.34   141.46   418.09   219.77   -31.00  1023.73
  1105    61.84     6.53   138.61  -130.36    -8.51  -156.49  -618.73
  1106    79.99   -11.84   126.07  -198.09  -197.73  -132.18   248.51
  1107   114.21    22.95   115.99  -110.00   -97.05    51.05   336.06
  1108   131.68   -37.24  -115.61   -24.36  -600.83  -187.23  2699.37
  1109   104.97     7.27  -115.80   -56.55   109.41   180.62  1096.14
  1110   106.50    15.31  -116.18   123.44  -111.34   -84.84 -3033.53
  1111   104.07    14.79  -116.76    65.44   -31.51  -112.90 -1752.89
  1112   103.32   -27.47  -119.62   -99.75    71.16    87.62   846.63
  1113   103.28    40.01  -124.95  -368.88   -53.33  -144.91   649.33
  1114    89.07   -58.30  -165.50  -278.85    67.42   255.65   390.47
  1115    57.37   -37.79  -178.03  -537.51   191.90    -3.66   254.06
  1116    46.09     5.84   171.18  -365.87   381.33  -594.39 -1797.08
  1117    54.00   -28.52   162.76  -407.16   254.82   -35.81  -603.12
  1118    60.62    11.90   139.81    42.73   -30.64   107.11  2467.76
  1119    75.83    20.51   129.64   -77.37   -37.25  -221.01  2045.54
  1120    80.79   -11.72   124.95  -237.93  -194.82   -80.10  1732.99
  1121    94.26   -31.48   124.31  -192.65    -6.38    56.75 -3463.14
  1122    81.42     5.51   124.00  -157.90  -107.88  -185.90 -2112.67
  1123   111.83    41.58   122.80    44.85   379.04  -195.99  1441.20
  1124    91.43   -13.34   120.62  -189.93  -107.57   -79.56 -2281.76
  1125   120.52    38.96   118.92  -232.87    17.75  -339.27  2139.10
  1126   104.94   -19.57  -116.77   409.67   323.10   142.59 -1083.81
  1127   129.61   -48.89  -121.50   -96.45   -61.70   111.81 -3164.51
  1128    84.60    -7.43  -122.06   176.86  -163.71    42.86  3139.87
  1129   103.99   -41.39  -124.80   -81.81   110.24  -140.14   269.90
  1130   120.36   -49.99  -125.13    32.30    25.17   211.58  -191.60
  1131    65.22     7.57  -133.53  -213.32    88.75  -160.60   691.00
  1132    89.12    44.53  -134.50  -180.11   -48.90   286.35  1988.25
  1133    58.12    10.06  -141.10  -301.88  -370.07  -203.13  -137.24
  1134    60.22    18.14  -141.10  -320.85  -233.78    90.41  -692.58
  1135    63.15    38.21  -153.84  -126.57  -286.97   -68.39 -2086.06
  1136    55.17    30.65  -159.78   -37.73  -388.79  -126.50 -1339.08
  1137   103.82    64.56  -176.99    47.45  -211.06    10.96 -1462.86
  1138    57.23    25.04   149.18  -339.60   547.16  -216.90  -590.85
  1139    82.81   -26.32   126.87  -220.30  -194.24   -46.52  1487.89
  1140   109.55     4.91  -113.63   -15.70   136.61   134.87   364.13
  1141   102.20    -7.47  -115.58   163.76    10.67   -93.96   555.98
  1142   110.32    37.52  -120.00  -124.63  -360.99   -65.39  -195.29
  1143    73.24   -22.58  -130.31  -290.45   -94.69   -75.49 -2007.80
  1144    93.53   -49.47  -136.04   -84.69  -233.42  -112.17 -1131.13
  1145    59.97    40.65  -164.05    13.42  -317.27  -200.49 -2280.21
  1146    57.63    40.60  -178.98  -221.55    45.64    93.52 -1780.84
  1147    50.01    28.96   178.98  -243.88   -72.72   -43.64   -84.92
  1148    65.40    31.71   141.84    41.38   591.35  -296.83   533.81
  1149    85.04    -4.21   121.05  -269.38    61.14  -107.11   963.51
  1150    91.65    19.94   120.52  -149.30   -20.11   -34.16   939.30
  1151   115.55    23.09   114.30   -64.45    25.98   119.04  2486.69
  1152    88.76    -4.54  -119.05   283.05   -75.89   -18.75   579.35
  1153    80.87   -37.49  -132.04  -107.14   166.83   141.10  -278.32
  1154    95.67   -50.14  -134.48   -36.15  -257.09  -244.20  1996.29
  1155    62.33    35.21  -147.53  -213.07  -215.72  -161.69  3026.87
  1156    75.66   -48.92  -149.81  -225.47   -78.35    83.91   477.79
  1157    56.02    39.90   178.96  -207.65   146.15   121.13  -519.02
  1158    57.57   -41.68   177.92  -420.91   205.68   132.70  -629.43
  1159    87.24   -60.30   173.77   -18.24    10.85   418.73   355.28
  1160    53.37    -9.27   144.66  -339.95   122.73  -409.94 -1191.08
  1161   113.22    58.83   137.16   190.06   131.80    34.34   225.17
  1162   120.10   -56.37   130.24    83.20    61.84  -241.97  1593.67
  1163    77.57    28.25   128.97  -341.77    45.44     8.21   333.43
  1164   101.29    32.15   120.07  -222.98   175.68   -11.39  3142.82
  1165    96.18   -18.47   118.10  -175.95   144.03   -92.34 -2655.52
  1166   103.63     5.62   114.62  -115.16  -117.11   114.24  -371.34
  1167   112.42    19.49   113.92    76.31   232.50  -330.11  -238.37
  1168   103.76     7.79  -114.23  -106.56    82.42   164.43   267.65
  1169   110.83   -30.97  -116.35   -80.90    95.07   188.95    18.67
  1170   114.34   -44.18  -120.96  -188.51    46.96    10.47  1254.41
  1171   102.24   -51.91  -131.99   -87.31  -150.21    78.86   877.30
  1172    77.59   -46.46  -142.13   -36.31  -162.01   303.09 -1140.64
  1173    51.80   -13.96  -147.05  -439.79  -174.83  -211.80  -463.74
  1174    48.76   -12.96   152.59  -478.41   288.04  -377.43  2218.48
  1175    80.31   -46.86   140.19     2.46    95.28   187.63    30.59
  1176    67.06   -14.85   130.60  -309.09    67.21  -167.27   165.99
  1177    81.70    24.88   124.70   -46.93   115.08    78.03  1886.70
  1178   120.94    50.24   123.05   -48.16   264.08    31.07   846.87
  1179   121.52    47.13   120.69   195.69   198.34  -137.44  3107.38
  1180    90.14    -6.97   118.13  -222.04    76.00   163.26  -264.56
  1181   112.54    36.16   117.67  -130.45   169.63  -189.66  1144.34
  1182   124.89    39.18  -115.32   156.34   185.50  -209.07 -1219.73
  1183   111.59    32.62  -116.14  -158.89  -213.73   291.95   318.77
  1184   113.04   -35.01  -116.57  -158.74    19.94    31.50 -1457.20
  1185   130.20    49.65  -119.42  -273.92   -14.33    39.41   563.15
  1186    99.23   -42.61  -124.54   -57.60   155.57  -144.25  5471.90
  1187    68.76    19.24  -129.63  -129.35   -82.97   -99.58  2012.98
  1188    54.14     9.97  -140.95  -226.10  -259.09  -124.73  2232.24
  1189    52.28    12.95  -144.36  -308.84  -230.26  -106.15  -381.56
  1190    56.52    36.47  -155.64  -139.29  -260.08  -137.66  1353.54
  1191    87.79    61.77  -175.68   195.75  -167.34   221.63 -1594.52
  1192    45.08     5.97   157.46  -435.54   284.52  -370.49  -551.98
  1193   111.33   -63.03   145.08   -55.56    52.68  -105.40   555.57
  1194   104.68   -53.71   131.93    -7.49    60.56   346.98 -3346.78
  1195   112.02    47.08   122.88   -24.63    28.78   -88.24   342.72
  1196    97.23   -37.06   122.25  -315.72    64.58   252.19 -2089.10
  1197   122.82   -49.20   121.06    44.21   464.51   -23.71 -1778.23
  1198    99.99   -29.49   118.41  -142.97  -241.35   130.99  2102.29
  1199   101.17    33.25  -118.69  -140.88  -156.53  -165.70  3665.62
  1200   108.67   -47.16  -123.35  -155.21   352.75  -160.28   184.60
  1201    76.68   -48.05  -142.43   -72.30   -97.02   229.45  -685.16
  1202    56.18   -31.90  -148.39  -175.69   126.31  -211.44  -356.08
  1203    47.13     5.71  -150.02  -465.02  -215.46  -152.11  3009.29
  1204    79.61    55.52  -154.32    20.24  -105.20   338.84  1404.76
  1205    93.68    64.25  -176.70   228.86     1.09   163.53   -56.32
  1206    52.27   -38.88   176.70  -396.94   115.31   -69.09   716.72
  1207    59.19    45.45   168.06   -93.41   357.85    20.61 -2103.36
  1208    74.30    49.21   146.82   114.89   277.67   169.50 -1992.50
  1209    59.26    32.72   144.57    -6.72   552.88  -348.58   -93.43
  1210    57.03   -26.00   142.43  -115.27   177.43   -13.11 -1223.89
  1211   116.52    54.22   126.61   107.89   168.83  -117.01 -2241.47
  1212   100.79   -35.00   119.48  -232.66   -30.63   236.67  -749.87
  1213   101.24    27.08   116.79   -76.69     0.02    38.92  3521.90
  1214   102.29   -16.87   114.52   125.83    26.74    18.68 -2264.10
  1215   111.78   -25.68   113.78   468.34  -166.48   257.73    26.67
  1216   111.15    23.18   113.43   -59.77   -57.92    69.17   570.33
  1217   115.90    42.38  -117.73   -38.62  -575.99    20.34  1249.19
  1218    66.05    40.59  -142.59   -82.91  -132.58   -39.27  -653.92
  1219    45.25    -4.95  -152.10  -632.27  -193.81  -303.24   639.28
  1220    56.61    38.39  -153.89   -53.79  -251.69   -38.15 -2908.21
  1221    97.39   -65.03  -165.70   -56.68   -56.71    32.50 -1918.10
  1222    94.74   -65.11   177.75   124.62    68.21   391.04   604.65
  1223    52.26    40.00   174.40  -152.37   206.50    40.97  -673.39
  1224    92.66    47.90   129.90   267.18   338.13  -237.12  2278.57
  1225    79.89    20.61   122.20    24.20   146.07  -210.41   896.98
  1226    77.51     2.31   120.96    92.48    38.35   -10.94 -1793.48
  1227   105.38    29.30   115.69  -102.20   -52.80   190.62  1275.99
  1228   140.03    42.90   112.85   223.16     3.88   234.83 -2277.29
  1229   130.81    37.53  -112.12   -25.78    -3.13  -242.02  1528.41
  1230   104.48    27.14  -114.84  -179.34   -15.46  -123.15 -1615.61
  1231   102.96    28.06  -115.46  -188.28   -72.32    53.43   824.69
  1232    89.45   -32.19  -121.07  -167.68  -150.10   189.92  1041.35
  1233    80.90    35.41  -126.33   -41.53   -36.90   279.55   778.80
  1234    93.03    44.86  -126.33  -180.26  -190.01   192.95  1618.00
  1235    73.25    27.99  -127.15    -7.95  -429.66   -20.29  -243.52
  1236    83.74   -44.40  -130.76   258.69   -14.61    28.52  1375.74
  1237    39.33     3.42   174.29  -272.08   229.05  -209.35   345.65
  1238    64.67   -50.64   162.26  -468.25   325.77   -51.77  3015.71
  1239    59.94    45.80   159.19  -134.17    94.81   -40.71    44.80
  1240    55.58    20.57   138.65  -161.12   441.99   -59.74 -2869.56
  1241    72.49   -13.72   123.69  -198.49  -146.64   -18.20   730.00
  1242   122.64   -49.85   119.60    10.26   458.61    33.53  4512.00
  1243    83.41     4.30   118.01   179.76  -122.81   -74.34  4259.29
  1244   107.20   -36.70   117.03  -355.89   203.69   102.84  2040.23
  1245    93.37    -5.28   114.84   135.84   345.75  -130.92  -360.90
  1246   100.04   -13.55   113.68    23.48   161.35   125.02  -629.04
  1247   116.54   -27.12   112.12   430.75    -7.69    48.85 -2781.52
  1248    74.46   -12.73  -121.81   -21.35  -443.34  -112.80  3231.62
  1249   106.14    58.63  -133.85   -73.32   147.04   -73.79   190.30
  1250   109.49    59.69  -133.85   -99.00   127.74   -15.17  1459.54
  1251    39.73   -12.49  -170.73  -626.72    55.55  -377.27   124.37
  1252    45.73    33.14   178.83  -197.70    24.62    97.48   669.83
  1253    75.70    58.93   168.47   -40.39   171.60   455.78  1047.08
  1254    48.03   -32.47   160.87  -354.77   454.21   -65.69  -732.37
  1255    81.30   -47.72   134.42   -98.56    84.15   118.73  1935.64
  1256    73.71   -37.93   131.19  -292.42    91.80   153.74  -263.72
  1257    96.24   -51.95   130.19   -62.99    94.39   222.15  -103.50
  1258    90.21    48.89   130.19   114.47   302.94  -102.03  1631.13
  1259    63.32   -12.83   128.32  -389.21   -16.81  -246.97  -737.49
  1260    92.81   -47.79   127.87    88.63    47.83   219.77   351.80
  1261   122.69    49.27   118.57     9.51   199.76  -138.06   -59.14
  1262    91.24    24.81   117.53    28.02   -97.72  -167.26   206.79
  1263    98.15     7.32  -112.66  -132.57    40.60    88.04    -3.40
  1264   109.48   -35.81  -114.99  -153.07    16.48    97.36   199.87
  1265    89.63   -24.18  -117.30   229.31  -139.53   203.66 -1424.16
  1266    91.76   -33.02  -119.17  -112.09  -262.02    72.68 -2886.60
  1267    74.94     1.79  -120.04  -171.38  -509.55  -130.36  -707.70
  1268    77.60   -26.30  -122.62   -16.48  -184.32  -163.03  3476.89
  1269   114.83   -60.56  -131.63   -82.47     5.47   269.27 -1726.86
  1270    48.48   -38.94  -174.05  -274.49    46.78   -88.63  4020.61
  1271   100.25   -68.03  -178.81   239.53   -66.01   -77.60  1395.55
  1272    44.39   -28.37   163.74  -383.47   352.00  -146.97  1029.51
  1273    70.55   -56.16   162.65  -423.71   180.04   -48.80  -583.52
  1274    44.06     6.11   148.86  -281.51   408.08  -252.95  -876.95
  1275   103.62    61.90   140.19   -70.37  -222.97  -153.54 -2441.98
  1276   104.55    61.85   139.50   -83.83  -157.02  -173.54 -2679.92
  1277    84.12   -27.07   120.04  -429.61    -7.77   213.94 -3201.74
  1278   103.81    43.82   120.04     2.69   125.57  -259.07   164.61
  1279    87.15   -28.95   119.45  -336.72   -10.77    55.14  2323.27
  1280   105.24   -41.35   118.34  -206.40    18.70    85.43  1859.22
  1281    96.64    -0.46   112.83    32.39   -28.98  -171.72   388.26
  1282   115.53    34.14  -112.58  -159.83    51.17     1.45   787.90
  1283   122.31   -44.64  -114.95  -234.85   107.97   -58.87   748.95
  1284    90.13    15.07  -114.95  -173.37   -17.97   -52.89 -4804.70
  1285    95.56   -36.06  -118.38  -107.73   -60.07   108.79 -2247.56
  1286   113.05   -53.95  -123.50   -83.95   158.17    99.44  2017.89
  1287    62.57   -13.72  -127.16    10.97   -18.86  -252.16  -130.24
  1288    61.73   -42.13  -143.33  -195.65  -207.15   208.64 -1438.08
  1289    91.12   -62.03  -149.22   194.76  -133.60   -53.33  2195.76
  1290   100.74    67.35  -161.20    -0.40  -208.44    23.43 -1854.21
  1291    41.49   -26.86  -172.72  -447.34   191.73  -344.02  -639.88
  1292    44.05   -33.35  -176.35  -452.59   345.32  -230.56  1219.78
  1293    42.32    28.69   171.53  -162.16   332.75    15.36   101.44
  1294    84.39    63.90   171.53    78.01  -226.42   279.07 -1275.06
  1295    79.83    48.90   134.40   214.45    56.15   -85.39  -864.65
  1296   109.09    56.92   128.07  -213.44   174.07   -37.21  2340.89
  1297   109.82    55.61   126.29  -117.02    76.55   103.55    30.82
  1298    80.58    29.00   121.40    -9.00   232.62    71.55  -415.82
  1299   123.14   -46.85   115.85    42.53   284.02   -29.37  1921.69
  1300   116.29    33.43   112.23  -177.05  -145.65    56.55  1501.95
  1301   103.78   -33.34  -114.49   -71.26  -177.77   266.71 -2524.61
  1302    76.61    31.34  -123.31    28.99  -530.43    35.80 -1442.48
  1303    84.01    46.50  -128.42   121.96    99.78   -11.05   813.09
  1304   100.63   -56.17  -129.91  -140.02    40.10    36.65 -2582.69
  1305   101.91   -69.27  -175.03   140.42  -146.30  -212.84   -75.89
  1306    51.67    45.29   171.35   -78.44    40.74     2.55   199.26
  1307    71.69   -59.42   170.13  -564.99   260.98   -29.06 -1305.41
  1308    69.13   -54.46   153.43  -409.58    79.26    57.16   869.26
  1309    75.02   -41.00   129.40  -211.55    43.88    82.47   -59.30
  1310    89.19    20.51  -114.89    -6.09  -146.02   157.56   968.64
  1311    97.82   -54.55  -128.29  -209.00    43.62   -21.70  2531.79
  1312    63.82    56.34  -173.66    98.83  -296.86   225.39 -2346.38
  1313    49.72    45.00   180.00   -88.65   -55.49    61.25 -3209.45
  1314    80.47    63.27   166.26    38.00    19.87   304.65   759.59
  1315    45.35   -34.64   160.43  -278.15   468.27  -222.99  1973.87
  1316    85.40   -60.35   146.31  -103.44  -151.42   488.27  -437.04
  1317    51.62   -21.30   136.97  -217.99   291.82  -187.57  1391.33
  1318    67.40   -30.67   127.33  -210.57  -103.72   -42.32  2548.66
  1319    74.88   -30.75   123.11  -417.68  -276.94   141.56  1696.93
  1320    74.81   -22.73   120.63  -131.06   -97.04   -97.68  1496.35
  1321    82.98   -18.67   116.57  -207.64   -56.07  -149.57   802.34
  1322   127.60   -39.55  -110.45   -63.68  -394.57   -64.80   515.99
  1323   134.87   -44.50  -110.94   132.81  -204.88    27.69  1216.63
  1324   135.05   -46.31  -111.62   142.79  -105.25   -27.57  -153.87
  1325   107.51    30.58  -111.80    36.89     0.94    53.13 -3191.82
  1326   100.23    38.01  -115.80   255.19   -88.62   131.47  1980.93
  1327   104.19    43.03  -116.83   111.83  -179.20  -240.40   215.31
  1328    73.30     7.35  -118.22    38.68  -299.03   210.71    47.50
  1329    91.76   -40.32  -119.43   186.79   204.98   -92.34   -99.08
  1330    73.79   -18.52  -119.43    -9.81  -466.62   -60.41   666.58
  1331    83.93    53.18  -133.11  -172.85   -96.18    68.60  -567.80
  1332    43.67    10.30  -143.13  -112.87  -208.64   -14.72   839.71
  1333    67.05   -58.28  -167.20   -83.08   197.59   -30.02   706.35
  1334    81.33   -64.56  -169.70  -217.95    20.57    41.25   995.06
  1335    85.35   -66.25   180.00  -285.97     9.99   129.63 -2213.76
  1336    47.09    42.86   174.81   -63.65   145.86    -3.14  1276.82
  1337    61.82    36.44   133.73  -218.25   389.82  -244.14 -1582.65
  1338    50.97    -3.52   132.51  -232.84    42.60    85.22 -2236.71
  1339   118.07   -46.15   114.85    46.20   324.47   -72.56 -1490.84
  1340   100.16   -35.25   114.85  -327.93   139.56    17.36  2366.57
  1341   114.66    41.89   113.75   -37.27   178.23  -263.14 -1091.29
  1342    79.35     1.13  -115.05   127.95  -239.19  -163.55  2540.23
  1343    78.32   -27.31  -118.87    90.41  -360.40   -66.06  3853.66
  1344    77.61   -26.29  -118.87   114.92  -390.66   -87.31  -518.25
  1345    57.93    19.70  -128.02  -107.79  -187.41  -102.47   -90.86
  1346    81.17   -58.94  -143.34  -239.84  -231.42  -180.46   459.52
  1347    53.47    40.00  -145.10  -228.95  -136.96  -242.49 -1340.12
  1348    39.29     2.28  -148.84  -340.71  -215.90  -157.91  -176.67
  1349    69.54    59.90  -164.41  -146.08  -386.54   134.94  3515.18
  1350   102.66    69.40   158.43   258.63    99.27  -141.19  -140.05
  1351    89.44    65.29   153.97   214.91    96.82   348.44  2385.06
  1352    64.34    48.84   142.50  -152.01   337.51    86.52  -909.02
  1353    90.60   -11.94   112.27   153.59   335.20   149.76  -432.49
  1354   137.77    41.13  -108.43    81.84    52.26  -157.80  2395.47
  1355   111.07   -29.03  -109.75   159.43   -47.44   109.36   982.82
  1356   126.11    49.09  -113.41   122.41   -36.74  -228.78  -208.83
  1357    91.10    54.56  -128.40   -18.07   -18.93  -151.24 -1628.61
  1358    92.00   -56.32  -130.03  -194.21  -106.39   -99.14  -515.89
  1359    70.89    43.97  -130.03    19.44  -341.93    72.94 -1165.17
  1360    43.81    37.32  -160.35   148.48  -292.42   226.93  1999.84
  1361    34.60    18.43  -178.64   -94.27     9.70  -134.10  3145.04
  1362    80.18    64.97   165.32   145.91    17.72   213.59  2244.55
  1363    61.26    49.93   146.31   -85.31   279.06    -6.95   821.57
  1364    72.17    56.46   145.38    20.88    60.55   124.44   722.84
  1365    46.64   -30.17   144.46  -265.63    55.03  -155.17  2432.25
  1366   102.26    59.69   129.47  -252.12   -11.92  -186.16  1685.71
  1367    80.89    45.62   125.45    66.97   340.31  -111.45  1469.71
  1368    84.73    -4.76  -112.29  -164.61   -50.01    97.84   770.99
  1369   121.44    48.27  -113.34    36.52  -100.52  -137.83 -1305.00
  1370   113.52   -50.42  -116.29   -85.54   199.50  -212.11  3061.02
  1371    87.34   -59.18  -135.71   -65.54   -63.68  -142.78  3652.78
  1372    56.77   -41.34  -138.72  -408.86  -268.83  -139.12  -773.34
  1373    91.46   -68.60  -163.69   109.73  -258.68    89.72  1602.72
  1374    46.11   -44.00  -164.98  -223.76   158.35  -122.89  -295.81
  1375    36.29   -26.88   171.67  -336.85   369.16  -279.23  1807.35
  1376    95.16   -44.26   118.03  -271.68  -234.30    81.64  -553.65
  1377   138.06   -41.89   108.16  -225.96    24.87    85.82  3683.25
  1378    98.39    25.89  -110.67   141.19  -181.53  -333.21 -1094.04
  1379    81.40    19.05  -113.96   104.50  -404.23    43.31  -194.31
  1380    87.93    33.42  -115.20  -231.61   -25.08   107.60    40.02
  1381    54.14    34.25  -134.29    70.89  -140.26   -10.73   621.65
  1382    38.54     8.16  -145.01   -94.21  -405.64  -128.17  2093.66
  1383    48.64    39.98  -146.98  -171.83  -104.78  -151.99  1684.16
  1384    68.52    62.79   175.71   114.84   177.60   315.96   336.95
  1385    44.11   -42.30   163.30  -191.37   182.31  -141.63 -1608.90
  1386    54.72    53.09   162.00  -170.90    78.51    97.23  2302.28
  1387   106.00   -65.03   134.29  -189.14   -86.54   131.26  -628.64
  1388    73.19     6.74   115.46   -71.96   -88.06  -140.06  -741.87
  1389    93.84   -12.99   109.98   204.94   445.11    77.37  1419.20
  1390   121.82    37.54   108.87   -14.40   135.05  -173.78   259.07
  1391   117.32   -27.78  -107.07   134.40  -404.50   -30.54   852.67
  1392   109.84    19.10  -107.07   143.74   168.74   173.10 -1164.97
  1393   104.45    15.18  -107.59    47.73    92.94   -60.63   889.48
  1394   138.73    43.39  -107.59     6.89  -151.74   -38.60 -2657.26
  1395    89.71    33.87  -114.15  -181.30    26.84    94.44 -1890.66
  1396    63.30    -8.52  -119.12    18.88  -255.82  -149.01  -361.39
  1397    75.78    65.12  -162.90   -72.67  -141.37   256.71  -283.16
  1398    71.37    63.85  -165.62   101.67  -198.92   261.39    83.44
  1399    84.76    68.58  -169.82   -44.62   -57.08   413.34     1.86
  1400    68.58   -62.70   165.62  -252.76   372.84   109.98   451.46
  1401    79.06   -65.38   157.69  -354.89   -41.29   151.89 -3107.50
  1402    36.87   -10.99   147.34  -325.32   206.03  -497.66 -1678.25
  1403   106.81    67.16   137.29  -199.75   -88.23  -114.49   517.12
  1404    48.72     7.37   129.09  -367.67   165.08  -120.94 -2231.97
  1405   100.57    56.23   123.02   -11.76   147.12  -160.62  2857.69
  1406    82.84   -33.81   116.27  -136.57    63.71   175.83  -461.24
  1407    81.08   -23.27   114.15   -67.61  -218.09    -3.62  1622.06
  1408   115.18   -41.66   110.74  -273.88   512.91   -75.09  1613.21
  1409   110.71    33.88   109.36  -238.39   -87.95   173.38  2846.61
  1410    99.43   -21.67  -108.74    -7.47   385.16   201.09   -52.77
  1411   115.52    41.51  -110.07    19.16  -149.94    66.52   -14.63
  1412    97.87   -29.67  -110.43    33.59  -305.21   391.27  1048.21
  1413    80.29   -39.96  -118.84   228.75    38.57  -220.21   471.21
  1414    46.54    12.60  -130.82    23.02  -311.25   -46.51   614.34
  1415    42.54   -15.99  -136.55  -181.52  -308.54  -275.42  -238.67
  1416    72.80   -56.83  -138.18   129.51  -198.80    77.98  -299.50
  1417    91.49    69.94  -161.11    -7.47   -55.08    64.22 -4177.61
  1418    72.03   -65.65   178.49   -75.98   391.32    53.07  -761.91
  1419    94.63    71.69   176.99   -14.09  -128.38   159.10 -1517.26
  1420    40.43    42.56   175.49    69.19    62.32   195.58  1543.17
  1421    99.83    62.17   129.56  -154.79   -88.05  -232.33   178.61
  1422    51.54     8.72   125.64  -258.64   146.66    77.29  -876.47
  1423   109.68    61.18   124.16  -235.95   209.29    62.92  1797.90
  1424    83.56    -7.52   111.00    22.44   186.23   106.05   586.68
  1425    92.25   -25.05   110.81   -66.57   277.71   -41.97 -2715.55
  1426   102.54    11.87  -106.74    73.21   -13.44    15.46   690.08
  1427   104.87   -18.23  -106.87   240.96  -217.46   372.41  2780.42
  1428   132.76    47.36  -108.75   199.47    64.54  -274.02  2489.86
  1429   120.38   -47.17  -110.68    70.93   207.32   -51.73  2217.04
  1430   123.38    48.90  -110.88   234.46   -16.53  -300.81  2916.43
  1431    81.29    28.10  -113.77     7.52  -311.11   -99.09  2679.57
  1432    36.79    -9.78  -142.88   -44.77  -397.63  -326.64    -9.96
  1433    36.33     3.70  -142.88    53.42  -361.11  -134.77 -3402.69
  1434    34.92   -12.93  -148.13  -218.86  -186.50  -288.88  2089.84
  1435    36.47   -35.34  -166.33  -153.09    22.40  -385.97  1001.54
  1436    75.45   -67.16  -170.79    54.05    56.81    48.59  -153.32
  1437    76.84    67.69  -172.30    68.00   -18.51   426.57   750.18
  1438    56.54   -58.94   172.30    85.43   457.02   -13.07  -899.22
  1439    60.76    43.97   131.38  -256.09   525.14  -119.14   762.93
  1440    87.84   -54.91   124.92  -153.32   249.33   197.26  -304.88
  1441    69.17    34.39   120.43  -272.32   342.10    -2.54  1626.58
  1442   106.92    54.20   117.53  -297.83    37.63    39.05  2343.52
  1443   123.61    36.90   107.00   -79.77   170.13   -41.71  1571.07
  1444   106.95    30.75  -107.82   195.20  -100.06    68.13   314.35
  1445   105.56   -45.28  -112.25   -44.19    -8.39     5.13   730.96
  1446    76.31    15.44  -112.48   -28.65  -282.02  -233.06  -197.24
  1447    91.65    54.92  -122.28    47.83   -59.43   -28.72   679.67
  1448    80.13   -53.08  -125.75   139.17  -222.57    28.81  1389.00
  1449    37.66     2.38  -138.37    72.34  -544.56  -166.00  -242.20
  1450    33.51    27.79   161.57   165.62   309.11   -65.31   962.51
  1451    48.82    18.67   127.45  -406.59   328.43   -21.45  1421.38
  1452    49.93    15.43   125.75  -283.90   322.73    63.13  1107.91
  1453    97.28   -49.72   116.57  -212.84   -77.59     4.42  -627.29
  1454    97.48   -48.19   115.64  -251.18  -281.19   -25.56   567.97
  1455    81.85   -24.83   112.25   -44.18  -179.76   105.32  3642.96
  1456    81.03    13.95   110.96    59.13  -126.33   175.35  -414.79
  1457    89.45   -12.10   108.76   -26.36   271.15   135.34 -2080.03
  1458    97.59    19.65   107.82    81.95  -177.37    44.59  -849.89
  1459    95.61     7.04   107.24    62.78    -8.25   146.75   543.13
  1460   102.83     6.54  -105.52    86.83   146.42    35.03  -237.66
  1461    90.94     7.40  -107.65   -25.08   144.36  -199.03   -37.94
  1462   123.50   -44.10  -107.96   218.65  -198.77  -268.18  1487.96
  1463    46.42     0.96  -126.10   147.94  -481.10  -221.47 -1249.88
  1464    48.05    19.97  -127.27   110.87  -263.02  -186.14   503.16
  1465   103.02   -66.58  -131.91    85.07    35.35     7.30  -334.18
  1466    90.23   -65.39  -136.68  -266.05    10.05    63.50 -1666.61
  1467    52.73   -57.62  -165.58   113.82  -108.05    90.85 -1778.63
  1468    50.81    54.58   158.20  -172.13    78.26    14.61  1657.42
  1469    43.93   -46.81   155.43    -2.74   270.91   -67.56   349.28
  1470    79.95    64.02   141.34  -242.69  -117.18   209.67   904.69
  1471    44.32   -12.21   129.14  -310.01   286.28  -306.18  2436.04
  1472    64.78   -29.64   119.05    80.06  -161.83    37.44   925.70
