# npoints=512 nbar=10000 length= 100.0Mpc verr=1000.0km/s nonlin= 250.0km/s
#dipole v_rms = 188.535057
#    i        r    theta      phi      v_x      v_y      v_z      S_r
  3002    35.06    10.27  -128.10   -32.43   141.78   637.50    -1.32
  3003    42.56    42.79  -132.97   -64.59    38.39    56.39   229.91
  3004    53.32   -57.02  -137.18   -65.45    16.94  -502.14   455.55
  3005    27.55     4.06  -140.77   370.99   -65.17   445.27  -102.33
  3006    36.79    42.80  -142.05  -250.30   -71.00   -48.28  -569.90
  3007    37.60    44.11  -142.05  -245.89   -89.86   159.19    31.95
  3008    23.29    -2.88  -156.23   279.95    56.85   101.49   540.56
  3009    40.62   -56.29  -160.78   186.52   118.07  -466.93  -618.62
  3010    24.50    28.57  -171.65    42.14  -155.69   416.64  -184.09
  3011    33.59   -50.66  -178.95   -54.52    15.17  -217.14   584.21
  3012    21.52    -4.16   172.68    51.82   -46.02    -4.88  1011.39
  3013    30.17   -33.38   147.67   127.57    20.68  -134.85 -1719.87
  3014    49.84    56.19   140.14   -42.81  -314.44  -158.29   497.70
  3015    42.17   -40.43   131.55   251.06  -275.15   268.87   409.80
  3016    57.50   -50.14   125.29    69.71  -106.72  -170.97   831.19
  3017    45.22    33.26   124.26   246.46  -132.14    -8.38   641.72
  3018    43.72     3.59   119.20   -90.79  -115.56    87.91  1884.22
  3019    54.06   -13.58   113.90   267.75   -81.09   111.73  -427.36
  3020    56.97    20.47  -113.28   -53.10   260.86   100.14  -924.19
  3021    57.10   -32.71  -116.04   422.74   222.33  -145.41 -2263.24
  3022    48.38    -8.36  -116.15   396.86    18.93    -3.24 -1404.35
  3023    58.75   -41.42  -118.61   392.64   319.49  -276.72   741.78
  3024    43.14     4.15  -119.36    99.17    47.47   224.63  -301.91
  3025    45.88   -38.11  -125.75   453.22   117.53  -274.66   -34.18
  3026    41.46    41.99  -133.20   -26.81    64.17    51.21   182.23
  3027    33.28   -40.66  -146.68    48.77    72.51  -308.95  1441.57
  3028    21.89    -9.24  -167.47   191.79     6.68    45.37  -752.61
  3029    25.13    31.38   169.51  -108.72  -229.16   285.95   144.88
  3030    30.43    39.45   153.86    36.62  -321.10   296.43  1050.40
  3031    56.22   -49.84   125.57   151.95  -141.16  -164.91  -542.68
  3032    53.83    14.50   113.88   -32.07   147.30    21.90  -929.50
  3033    50.92    -4.18  -114.30    80.25    78.00   -83.24  -891.08
  3034    41.60   -28.31  -124.79   398.31    -1.07   -24.87  -829.05
  3035    28.10   -17.39  -141.21   370.17   -40.75   -51.20 -2513.86
  3036    23.32    -9.64  -155.39   297.52    50.54   -41.17   143.75
  3037    27.19   -39.74  -178.39   -29.48   360.36  -355.94  1831.85
  3038    39.40   -56.91   166.34    84.50  -249.51  -322.61  -805.34
  3039    50.63    63.00   155.39  -110.07  -631.94   167.28  -608.68
  3040    33.76    33.74   138.10    87.62   -64.75   238.09  1542.95
  3041    30.88     3.63   132.69    37.71   -43.98   -87.17   607.94
  3042    46.60     8.92   117.00    73.81  -168.50  -104.29  -898.05
  3043    51.59   -24.13   116.35   343.97  -187.14   -33.78    61.03
  3044    68.65   -44.65   115.34   199.93   269.30   123.73   994.20
  3045    54.66    11.96   113.01    56.67   237.67    85.32 -1359.67
  3046    43.82    -6.66  -118.41   419.06    -7.16  -148.94    39.56
  3047    42.28    13.35  -120.22  -173.76   205.93   409.11  -978.64
  3048    53.17   -49.17  -126.55   233.29   176.61  -419.47 -1308.44
  3049    42.61    49.95  -139.04  -155.70   -55.68   241.53  1808.57
  3050    28.07    30.52  -148.88  -118.35  -103.40   375.44   620.11
  3051    24.18   -13.55  -151.73   299.80   -76.53   -74.25  -855.79
  3052    35.57    49.76  -154.31  -149.98     8.82   118.31  -176.89
  3053    43.47    58.61  -156.09  -273.73   -38.74   243.92  1087.38
  3054    22.83     9.85  -157.00   161.10  -130.15   483.81   164.87
  3055    21.79    -5.66  -162.71   153.62   175.40    12.33   334.94
  3056    24.18    30.59   174.08  -127.86  -280.95   339.27    14.78
  3057    49.98    35.61   120.63   275.30  -261.37   118.20  1284.39
  3058    48.65    32.27   120.22   239.13  -387.42   -40.50  -661.97
  3059    43.52     0.26   118.41   -47.74  -250.66   132.65   710.24
  3060    53.52   -24.81   115.23   307.62  -130.60  -126.15   448.29
  3061    53.73    20.42   114.28  -153.52    -0.57   102.20   949.06
  3062    53.29    10.99   113.31   128.07   117.90    53.25 -1292.22
  3063    61.56    30.51   112.98    20.15   315.77   199.50   731.40
  3064    51.00   -34.79  -119.31   343.48    20.36  -383.58 -1011.34
  3065    48.59   -34.53  -120.82   321.39     4.53  -276.34  -596.24
  3066    38.92   -17.83  -123.61   313.26   194.40  -101.56  -198.63
  3067    36.15   -51.08  -154.54   269.48    21.66  -259.91  1657.27
  3068    21.76   -15.62   168.17    92.79    73.46   -87.08  1596.70
  3069    49.62   -51.56   131.66   179.61  -382.54   -37.47   874.98
  3070    51.50    50.01   128.29    40.47  -100.30   -72.10 -2825.35
  3071    35.95     5.92   124.99   176.78   -81.15   -62.37 -1156.38
  3072    62.97    51.70   121.70   121.10    19.04  -250.15 -1009.96
  3073    49.54   -31.89   119.18   208.27  -114.33    -6.24   971.91
  3074    46.35   -16.40   117.47   158.09    18.41   -67.64   533.40
  3075    45.70   -13.34   117.47   133.04    56.35    15.18 -1665.97
  3076    46.49     3.85   116.24   107.20  -232.70   257.99   582.58
  3077    47.78    12.99   116.14   120.17   -90.15    -3.92    87.42
  3078    67.97   -40.71   113.46   420.47   183.22   -58.93  -989.38
  3079    58.38    22.42  -112.11   -74.16    98.10   144.44   593.66
  3080    52.76   -15.24  -113.52   335.35    54.55   154.17   105.64
  3081    48.51    22.24  -116.90   -61.94    62.13   114.23   988.27
  3082    44.68    27.61  -120.87   -23.24   470.70    90.59  -373.78
  3083    44.67   -40.00  -126.41   457.40   147.13  -279.92   897.39
  3084    36.28   -22.81  -127.41   297.52   113.24  -123.29   237.18
  3085    42.74    53.55  -143.13  -198.07  -177.85   300.39  1348.34
  3086    28.54   -33.67  -148.79   -30.23   -35.06  -245.26 -1764.50
  3087    44.60   -60.13  -156.14    34.96   213.49  -166.96  2122.04
  3088    42.15    60.06  -164.93  -263.93   119.72   180.74 -1750.32
  3089    20.40    -2.74  -175.60   112.96    71.46    17.53 -1297.03
  3090    39.60    59.11   177.80  -156.93  -249.82   213.44  1087.91
  3091    27.06   -41.06   174.51   -25.26   279.04  -298.73  -451.51
  3092    34.99   -54.03   171.25  -113.51    33.55   -87.69 -1246.51
  3093    53.85    -5.41   112.27   221.88   -68.95    52.78   378.75
  3094    55.03    22.54  -113.31    26.48   263.21   -36.89  1653.25
  3095    47.70   -24.95  -117.72   372.85   168.46   -84.95   336.97
  3096    53.89    40.44  -119.37   265.65   172.82   145.49   408.32
  3097    58.58   -54.77  -126.54   283.25   329.70  -187.32    53.33
  3098    42.38    37.13  -126.54   -42.53   305.22   204.98   348.05
  3099    32.10    13.73  -130.17     3.33   141.27   640.31 -1719.38
  3100    41.46    56.00  -150.20  -189.78   -21.83   303.82  -141.97
  3101    50.46   -59.68   142.16   102.91  -487.47  -279.74   -60.99
  3102    44.86   -49.24   133.38   142.20  -109.55   129.84  2254.43
  3103    43.76    36.41   124.84   253.93  -140.16    22.32  1482.47
  3104    55.62    49.64   123.95   152.33    58.82  -159.29   594.70
  3105    59.13    50.02   121.97   146.48   -48.36  -171.51  -567.36
  3106    51.00    30.11   117.13   208.86  -161.40    -6.71 -1269.65
  3107    48.52    -0.92   114.50   141.55    19.77    78.70   973.35
  3108    71.53    43.48   112.80   388.67   418.38    20.48  -272.21
  3109    52.62     4.68   112.55   212.64   -57.71   168.57   344.21
  3110    60.39   -28.81  -112.12   535.72    77.46  -289.41  -742.73
  3111    52.49    14.00  -113.03   152.84   154.85   109.37  -527.22
  3112    51.72   -20.56  -114.29   442.90    99.79   -21.46  -243.54
  3113    47.04    28.25  -118.74    85.93   283.47   157.60  -585.11
  3114    60.63   -52.12  -122.36   223.27   320.82  -292.17   537.55
  3115    28.04    -8.01  -135.86   417.49    39.94    26.59   402.02
  3116    26.39   -23.10  -145.16   223.21   -32.84  -269.75  -175.04
  3117    47.54   -61.05  -149.95   -35.24   143.79  -193.07   379.98
  3118    21.42    14.79  -164.13    76.11   -24.25   532.77 -1318.91
  3119    20.57    -2.18  -165.70   149.88    33.93    71.14   745.58
  3120    34.33   -54.45  -176.63   -54.63   -67.81  -283.43   266.57
  3121    19.93    -1.12  -178.32   131.51    99.13    37.75   910.00
  3122    23.52    32.11   179.44  -118.83  -279.15   446.16   113.16
  3123    32.13   -51.63   177.19    11.49    20.97   -90.50  -271.68
  3124    44.42    54.87   141.20     0.13  -351.06     0.38  1936.80
  3125    32.66     6.87   127.91    35.66   -97.77  -165.20 -1142.82
  3126    53.65    48.90   124.39   142.34  -101.13  -229.14 -2446.98
  3127    62.38    52.98   122.04   170.31  -106.58  -142.06   248.53
  3128    55.92    46.88   121.42   232.08   -39.73   -64.88  -304.45
  3129    48.86    -3.21   114.10   182.86   -25.74  -189.48 -1073.54
  3130    63.71   -39.39  -113.62   421.81   428.06   -92.73  1241.23
  3131    58.11    32.08  -113.62   110.23   320.91   261.77  -259.82
  3132    51.80    30.10  -116.12   -24.70   331.36   295.36 -1667.52
  3133    42.55   -14.62  -118.63   382.05    74.06   -47.76 -2460.88
  3134    38.54    -3.78  -120.86   220.29   122.83  -127.11   659.68
  3135    35.03    11.25  -125.05   -85.39    95.49   536.12   -31.68
  3136    31.79    12.06  -129.39   -43.02   165.32   530.20  -162.81
  3137    30.75   -38.03  -144.52    82.92    53.17  -275.87   553.14
  3138    25.22   -29.21  -153.66   110.39    71.75  -142.55  -803.05
  3139    25.20   -36.08  -165.56    -4.44   314.91  -189.39   974.34
  3140    38.78    58.89  -169.89  -245.66    35.28   178.04   268.98
  3141    45.41   -64.02  -172.67   -87.44  -112.18  -104.20    85.69
  3142    25.50    26.37   149.71   165.93  -218.88     5.92  -597.61
  3143    46.90    57.72   141.97   -81.61  -247.76  -178.72 -1242.09
  3144    56.31    60.94   136.16   -51.61  -336.30    55.54   525.16
  3145    31.93    30.11   135.57    -2.33  -109.68   151.38  -667.68
  3146    43.22    49.80   135.00    47.72  -127.17   -83.24 -2215.78
  3147    43.79   -49.71   134.16   157.49  -229.45   240.38  -154.14
  3148    42.52   -42.12   128.72    95.85  -259.95   214.71  -710.29
  3149    62.20    52.60   121.47   198.34   -56.62  -160.21   251.12
  3150    48.55    35.97   120.13   312.67  -401.96    -2.06  -519.73
  3151    60.03   -44.39   117.38   295.19   427.65    53.49 -2327.47
  3152    54.99   -27.27   113.80   353.69  -130.88  -261.38 -1839.63
  3153    54.71    32.86  -115.15   111.50   338.17   376.95   -21.20
  3154    50.58   -32.20  -117.15   434.85   -86.13  -436.52  -398.45
  3155    42.78    -7.08  -117.39   431.18    91.07  -239.15  2240.15
  3156    58.13   -47.38  -119.74   315.23   188.52  -126.23  -578.27
  3157    51.11   -40.80  -120.32   403.27   -95.15  -372.82   380.73
  3158    28.31     5.54  -133.88   122.62   186.78   416.87 -1136.01
  3159    27.11    16.32  -138.65   146.87    39.19   587.73   693.00
  3160    36.57   -48.85  -144.25    68.01   204.53  -223.97 -1046.05
  3161    26.05    22.48  -144.25   -10.26  -201.49   459.75    34.35
  3162    24.18   -28.46  -156.73    70.00   104.72   -53.28  -472.42
  3163    47.09   -61.07   149.04    32.89  -573.67  -271.59 -1248.81
  3164    29.39    27.72   138.65   197.78  -167.49   133.07  -135.01
  3165    55.12    56.01   129.34    10.88  -406.25   102.07    70.60
  3166    54.56    53.65   127.15   120.97  -182.50  -123.52  -516.68
  3167    41.61     7.55   118.26    60.90   -24.66   108.04   524.09
  3168    49.50    11.84   113.77   101.14  -132.89     0.94 -1971.09
  3169    70.10    45.05   113.23   275.04   307.00    83.71  -279.07
  3170    53.72     3.75  -111.14   291.49   169.74   165.84 -1149.32
  3171    52.62    -8.97  -111.84   300.22    91.45  -218.04 -1678.04
  3172    54.89    25.73  -113.02   187.97   289.06   120.80   629.25
  3173    55.29   -42.43  -118.28   334.25   122.96  -378.34    86.30
  3174    44.22    28.78  -119.92   138.58   441.06   218.61  -885.26
  3175    42.76    29.86  -121.43    83.57   484.30   197.38    -2.91
  3176    50.45   -49.36  -126.05   139.97   197.38  -476.94  -735.69
  3177    48.09   -47.67  -126.66   218.25   178.21  -489.83   283.96
  3178    24.76    -2.26  -141.41   358.58    39.29    86.58  -713.80
  3179    45.74    61.08  -150.95   -96.97  -158.43   389.13   969.01
  3180    41.79    61.49   165.83  -142.60  -507.25   137.05  -435.88
  3181    47.65   -60.81   146.31    89.04  -504.73  -338.35  1644.81
  3182    52.26    61.90   141.77   -33.09  -517.52   103.10  1780.55
  3183    34.57    43.13   140.02    95.56  -183.17   155.53   735.44
  3184    33.68    40.50   139.02    62.20  -220.82   159.09 -1008.25
  3185    41.01    51.35   139.02   126.73  -330.39   -49.46 -1549.67
  3186    33.53    32.80   133.32   104.78    64.94   278.87   477.59
  3187    49.01   -41.72   121.91   236.25     1.39   273.05   501.90
  3188    38.37    -7.02   120.51   121.11  -189.98    -5.05   -68.96
  3189    51.05    14.40   113.02    65.55  -131.07  -113.59 -1300.75
  3190    62.33    31.77  -111.17   124.73   338.93   263.43   790.57
  3191    53.39    19.67  -112.38    57.31   314.78   144.34   -19.79
  3192    39.77   -22.22  -121.33   430.02    85.33    -2.08   745.87
  3193    58.53   -52.27  -122.30   318.90   299.69  -242.61   467.39
  3194    56.35    52.86  -124.24   -32.89   308.34   -46.18  -975.19
  3195    52.29   -49.64  -124.42   274.68   102.19  -376.23   291.36
  3196    33.39    39.61  -138.08  -303.41  -200.66    13.21   426.26
  3197    21.32    17.59  -160.35   138.84  -102.04   541.04 -1088.01
  3198    35.71   -55.68  -161.92    96.57   100.90  -391.55   972.74
  3199    19.24     0.00  -174.17   199.14    35.98   123.69   955.79
  3200    31.57    52.36   173.02   -40.39  -203.21   217.88 -1724.15
  3201    22.39    29.82   170.16   -74.38   -73.07   101.51 -1565.59
  3202    23.98    33.64   163.52    52.51   -83.13   179.33 -1417.63
  3203    21.84   -14.50   154.86    26.58   185.80  -163.27 -1161.11
  3204    33.75    48.78   149.38     2.19  -153.58    87.46  -941.69
  3205    46.72   -59.45   143.70   143.35  -493.09  -159.01   776.78
  3206    30.66   -24.46   133.30   -11.68   -85.10   -78.34  1888.33
  3207    57.61    52.18   122.81   106.73   101.82  -184.07   828.78
  3208    39.30    23.12   121.97    52.44  -116.93    67.91  1150.65
  3209    37.78    -4.74   120.56   156.65  -192.32     3.90  -769.61
  3210    40.08     2.79   118.57    28.89  -146.58   134.72  -523.49
  3211    56.55   -37.43   115.23   431.46   219.91    26.36   -88.90
  3212    51.71     8.25   111.96   202.28     4.85    28.26  -376.13
  3213    50.58     5.10  -112.09   128.66   -99.57    38.44   -81.46
  3214    49.31     1.59  -112.60    79.10   -67.41   -40.58   566.64
  3215    61.56   -48.49  -117.67   193.63   218.23  -213.55   831.02
  3216    57.39    45.90  -118.32   173.93   239.08   261.17  -250.21
  3217    47.98    38.82  -120.45     1.22   312.64   397.10   -45.87
  3218    39.87    31.28  -123.78   -44.13   459.61   113.63   -96.39
  3219    35.40    44.04  -138.11  -228.23  -187.04    65.86  1559.50
  3220    46.65    59.12  -142.29  -256.78  -111.17   294.86   166.17
  3221    26.02   -30.69  -147.84    58.31   -68.43   -57.18 -1653.25
  3222    27.27    44.58  -167.22  -241.99  -153.48   207.70  -606.80
  3223    23.15    33.83   170.06  -144.12  -150.07   316.35   723.40
  3224    26.94   -42.96   163.90   -16.90   109.68   -85.87 -1468.32
  3225    26.39   -35.79   152.27   152.99     1.11  -298.60  -508.36
  3226    33.79   -49.21   149.12    -0.69  -235.41   -37.28  1039.45
  3227    34.70    46.09   141.92    73.88  -312.45   239.42  -184.92
  3228    43.97   -56.62   141.56   134.11  -471.04    94.04  1104.11
  3229    33.87    33.61   132.19   185.38    64.59   398.70 -1083.38
  3230    56.88   -57.64   128.49   106.65  -473.15  -125.70  -304.02
  3231    57.87   -57.54   127.59    89.07  -323.66  -239.18   555.92
  3232    31.68    -0.71   126.73    31.98   -52.95   -10.98   804.54
  3233    42.38   -24.50   119.42   225.28  -200.11   -83.82  -675.69
  3234    49.78    36.33   118.19   315.13  -149.26   114.46 -1711.74
  3235    60.57    47.88   117.80    74.20   129.55  -161.18   943.13
  3236    58.93    41.27   115.32   219.09    45.11    16.51 -1330.54
  3237    50.60    23.43   114.08    33.89   -75.84    41.13  -677.47
  3238    51.83     0.22   111.44   172.67     8.28   -71.19 -1673.25
  3239    55.18   -16.03  -110.70   343.69    68.88    27.50   386.60
  3240    48.71     2.07  -112.66    86.74   -36.83   -26.49  -848.01
  3241    48.97    10.57  -112.92   166.37   -35.77   279.61  -458.95
  3242    47.42   -30.44  -117.30   422.11    27.48  -297.69   244.34
  3243    39.85    -9.31  -118.47   307.14    -3.53  -159.15 -1137.65
  3244    39.21    12.37  -119.31    16.24   307.82   395.17   -64.48
  3245    37.65    11.07  -120.50   -93.19   266.73   439.63 -1160.59
  3246    39.31    25.61  -121.94    49.00   425.77   223.04   519.45
  3247    37.05    19.40  -122.45    92.86   455.04   466.61  -262.20
  3248    55.96   -54.07  -124.82   202.05   222.18  -254.33   248.96
  3249    53.82   -60.99  -135.91  -233.52  -286.60  -168.34   821.56
  3250    35.35   -42.39  -135.91   171.46   152.12  -193.14   536.66
  3251    25.13    12.57  -139.84   111.12   -14.15   593.50  1977.62
  3252    54.59    63.44  -140.19  -207.65   -64.11  -169.26 -1600.34
  3253    23.83   -18.15  -145.90   330.95    17.11   -17.57  -963.46
  3254    47.70    65.36  -160.50  -233.03  -119.41   203.53  -328.89
  3255    51.79   -68.66  -174.05  -255.36  -375.35    -3.48  -589.50
  3256    34.83   -57.27   174.64    28.78  -103.57  -377.55  1262.98
  3257    50.70    68.17   174.05  -272.90  -158.05    45.18   625.68
  3258    23.09     0.97   144.29   -54.35    -1.23  -151.60  -337.90
  3259    44.12    57.73   142.75    51.83  -222.29   -85.57  -881.91
  3260    29.89    23.08   132.99   -67.95    52.57     7.00  -321.64
  3261    56.90   -56.88   127.09   204.93  -373.66  -154.42  -461.74
  3262    46.12    36.06   120.19   152.47  -315.41   -31.71 -2101.86
  3263    54.58    34.93   114.78   242.93     2.80   210.88  1523.64
  3264    55.74   -24.64   111.72   418.42  -172.60  -116.26   320.15
  3265    54.88   -19.98   111.32   421.34  -114.38   -19.88   636.02
  3266    63.37    35.63  -111.12   200.65   484.47   273.56  -268.83
  3267    49.55   -30.04  -115.63   527.87    -4.35  -414.56  -370.06
  3268    49.40   -31.73  -116.21   574.87   -12.62  -406.67 -1769.87
  3269    36.41    -3.38  -120.70   270.69   102.71   -51.41 -1783.23
  3270    38.12   -26.80  -123.05   355.68    33.38    -4.70   725.45
  3271    24.19    39.04  -171.03  -136.65  -138.57   359.47   839.26
  3272    40.47   -60.86   160.31    83.55  -345.93  -133.55  -419.03
  3273    23.56    19.87   146.87    84.89  -177.12   -60.90 -1086.92
  3274    35.39    50.09   144.81   -33.89  -206.53    83.76   256.15
  3275    37.11   -41.14   131.60   -98.41  -145.96   129.95   714.59
  3276    32.36    18.65   127.23   -52.55    67.71    42.05   281.03
  3277    53.60   -49.92   122.52   220.52  -225.52  -110.31 -2503.04
  3278    59.89   -51.20   119.63   144.88    78.02  -226.18  1085.32
  3279    45.02     0.50   114.34   210.44  -172.25   116.42    23.20
  3280    63.98    37.85  -111.31   213.17   539.39   179.59  -193.07
  3281    45.98     8.55  -113.81   171.24   -66.75    79.70   734.94
  3282    46.75   -54.15  -132.11    14.12    39.91  -476.67   845.30
  3283    33.58    39.35  -135.00  -292.90   -98.90   -58.01 -1382.31
  3284    35.01    52.38  -149.22  -139.24   -22.10   240.39 -1198.26
  3285    44.00   -64.91  -169.75   -72.66  -117.16  -163.86   492.84
  3286    52.54   -69.51   176.35  -211.62  -214.90   143.98  -212.73
  3287    19.94    10.73   159.58   -98.05    83.02   233.87 -1356.43
  3288    44.40    63.82   159.58  -178.44  -599.86   166.41  -940.35
  3289    24.13   -29.59   151.05    33.75   146.10  -364.18  -297.55
  3290    21.86    -9.26   148.32   -69.15    59.45   -70.54  -725.87
  3291    54.55   -58.06   129.51   132.98  -517.17  -163.26 -1370.82
  3292    51.02    38.05   117.19   256.35  -137.28    66.68   486.25
  3293    42.67     5.78   115.62   158.52    19.20   100.93  1117.30
  3294    49.59    20.76   113.33   -31.51  -119.22   105.69   555.67
  3295    53.66   -11.76   110.46   288.87     8.78    96.91 -1673.92
  3296    59.57    27.75   110.38   238.14   148.45   189.29   645.16
  3297    66.54    40.45  -111.02    56.92   602.85   -94.76  -927.16
  3298    61.85    43.75  -113.99   174.76   228.04   -22.00  -996.77
  3299    57.15    44.20  -116.32   203.99   135.50   180.94   263.91
  3300    46.16    32.22  -117.72   110.34   317.90   206.92  2759.98
  3301    53.47    50.09  -121.97  -174.97   396.85   125.73   452.79
  3302    31.91     6.68  -124.96   107.64   108.29   254.25  1637.51
  3303    39.75   -38.61  -125.79   385.63   170.76  -245.72  2397.79
  3304    28.63   -12.21  -130.47   324.95    15.45  -196.97  -341.64
  3305    34.22    48.89  -143.83  -257.72  -151.91    67.46   -49.51
  3306    34.24    53.53  -153.19  -176.70    63.43   152.39  -415.22
  3307    20.60   -25.86  -168.45     3.14    38.65  -254.69   560.93
  3308    23.60   -38.37  -169.05    63.03   318.33  -213.86   409.60
  3309    23.79    39.82  -173.86  -178.59  -182.89   340.28  -500.57
  3310    42.06   -64.28  -174.47    81.77   -12.85  -126.44  -870.09
  3311    25.69    44.99   178.15   -73.13  -157.86   358.36   310.86
  3312    22.78   -36.89   175.70   -77.43   193.44  -316.25  -632.10
  3313    49.67    64.73   148.95    87.34  -514.46   104.64  -217.57
  3314    29.26    37.89   141.87   192.99  -246.28   394.85  -699.42
  3315    47.50    58.80   137.57    41.87  -290.09  -152.81  -848.33
  3316    26.69     2.10   132.92    62.51   -57.24  -224.80   196.31
  3317    48.35    55.90   132.08   148.61  -303.92  -228.88  -754.23
  3318    28.49     9.07   130.21    22.30    23.23  -114.23  -543.69
  3319    52.11    55.93   128.48   119.36  -201.41    84.32  -862.49
  3320    51.29    52.73   125.79   223.55   -35.77  -204.65    69.49
  3321    38.37   -33.00   124.37    63.80  -189.13    44.81  -883.54
  3322    36.78   -21.82   122.14   110.54  -428.49    24.68 -1625.11
  3323    62.02   -34.09   110.71   390.66    50.79    27.81   431.53
  3324    71.54    43.47   110.48   332.92   441.60    23.31 -1234.80
  3325    64.97    36.53  -110.13   260.50   493.34   212.37  -913.09
  3326    56.32   -36.12  -113.26   478.42   200.45  -271.06  -702.13
  3327    42.22   -14.47  -116.08   439.57   -35.11   -53.87  -598.33
  3328    59.76   -47.07  -116.20   219.03   252.19  -223.36 -2336.26
  3329    43.08    22.39  -116.82   -63.18   414.05   277.64  -625.60
  3330    61.64   -51.21  -117.73   140.01   292.30  -239.77  1597.21
  3331    37.01     4.54  -119.14   117.38   221.55   229.91  -419.84
  3332    44.19    37.90  -121.02    52.00   449.94   168.75   607.11
  3333    50.75    61.35  -137.60  -247.32   -60.84    18.44  -436.15
  3334    24.18   -15.46  -140.44   295.75   -58.24    11.61   887.91
  3335    46.46   -62.50  -146.89   -23.62   141.11  -226.09   544.43
  3336    21.02    21.24  -156.50   138.61   -96.68   435.00 -1369.39
  3337    18.11     6.81  -178.13    66.62  -188.75   130.84 -1440.42
  3338    38.15    61.11   167.14   -49.40  -364.36   153.85   501.93
  3339    52.04    69.15   165.96  -160.66   -29.89    69.04   818.49
  3340    41.50   -54.98   138.99   226.94  -407.68   146.64  2343.28
  3341    54.80    35.52   113.76   221.52    -0.99   197.82  -890.00
  3342    48.10    -3.26   111.97   225.61     9.23  -151.67   172.59
  3343    56.22    27.97   111.22   208.03   269.15   231.56  -748.40
  3344    54.79    21.10   110.58    36.57   150.01   219.67   849.53
  3345    67.46    44.48  -111.67   151.96   478.37   -81.69  -841.19
  3346    50.98   -24.68  -112.56   507.60   169.60  -169.19  -259.66
  3347    36.38    28.54  -123.79    31.19   279.73   129.49  -227.58
  3348    41.88   -51.16  -132.59    98.43   155.45  -322.43 -1262.79
  3349    53.65    65.01  -141.65  -289.38    51.67  -109.05  -863.49
  3350    20.46   -26.05  -165.23    97.29    71.92  -215.52  -133.45
  3351    44.95   -66.46  -171.87   -80.65  -115.81  -133.63   493.95
  3352    31.00    54.99  -178.11   -28.83   -85.00   210.59  -558.32
  3353    30.87   -54.07   168.81    -7.94   110.91   -63.53  -732.61
  3354    20.60    25.86   163.47   -43.10    79.97   102.65     7.23
  3355    50.72   -63.30   141.26   -32.18  -454.68  -180.39  -720.10
  3356    26.21     4.70   132.88    54.52   -23.72  -104.73  1744.90
  3357    49.66    51.15   124.79    99.04  -107.99  -126.99  1354.75
  3358    45.69    37.06   119.17   218.63  -305.06    44.14  2054.97
  3359    51.45    -6.10  -110.10   342.22     2.61  -119.47   159.23
  3360    46.07   -20.34  -114.02   511.96    24.99   -26.57  2211.76
  3361    36.24     8.37  -119.36   -19.04   244.96   300.34   243.12
  3362    28.55   -10.64  -128.78   339.40     0.57  -198.22  1354.07
  3363    28.42     9.09  -128.78    62.28   284.96   370.80   651.61
  3364    26.86   -31.08  -139.82   101.43   -86.51   -59.93  -945.82
  3365    20.84   -31.66  -172.41    53.59    86.65  -408.92   823.21
  3366    45.43   -66.94   171.16  -151.19  -323.05   -64.88  -807.98
  3367    44.32    64.61   157.65   -10.37  -502.20   247.03  1309.47
  3368    24.30   -17.79   139.45    -8.19   145.03  -202.95 -1702.76
  3369    40.47    48.42   130.87   142.33  -116.77   -67.01  1536.08
  3370    50.31    15.77   111.29    40.43   -88.62  -189.85 -2004.01
  3371    59.94    35.22   111.04   181.48   222.48   116.62   982.75
  3372    52.68    -2.34   109.51   173.79   -74.76  -159.28   -76.90
  3373    61.84    38.02  -110.91   234.60   382.07   324.46  1143.09
  3374    50.19   -25.10  -112.49   506.60   172.56  -195.73 -2041.79
  3375    47.30    47.31  -122.82   -53.90   180.53   227.42  1022.37
  3376    26.65   -45.91  -159.66    44.38   268.55  -440.63  -125.03
  3377    20.27   -30.07  -172.32    83.10    56.44  -276.26   416.80
  3378    39.08    60.40   154.21   110.55  -398.41    94.53  -446.39
  3379    38.82    56.12   143.44   -30.76  -186.40   -27.46 -1198.14
  3380    25.33   -24.13   138.77    43.81    18.81  -268.34  1083.19
  3381    33.11   -37.84   131.67  -103.58  -292.77   216.13    82.01
  3382    43.39    49.92   128.47   138.56  -110.13   -39.91  1569.66
  3383    41.31    24.29   117.50    50.44  -250.28    90.73  -462.89
  3384    43.98   -21.90   115.22    61.65   -59.28  -177.69   249.97
  3385    68.55   -46.84   111.76   228.27   397.23    85.64 -1213.72
  3386    57.55   -24.46   109.38   486.32    61.07  -310.22   260.37
  3387    49.21    -1.59  -110.45   179.37   -39.30   -66.18  -331.91
  3388    62.38    44.53  -112.74    86.44   222.70   -72.52  -369.80
  3389    39.24   -26.93  -119.43   420.67    29.27  -110.73  -104.71
  3390    51.76    48.99  -120.40  -125.62   259.85    79.97   813.55
  3391    45.11   -50.41  -126.71    66.41   172.64  -393.12    24.47
  3392    49.09    58.80  -132.51  -337.77  -153.42    75.65  1564.88
  3393    26.32    38.56  -146.61  -253.38  -125.41   256.64  2388.08
  3394    49.78   -69.67  -173.52  -170.28  -356.25   110.05 -1399.22
  3395    28.96   -53.37  -174.16    -1.68    38.58  -122.32  -294.72
  3396    49.39   -69.60   176.75  -197.48  -137.08    86.13   -18.44
  3397    27.13   -49.10   165.35   -56.58    92.01   -70.48  -539.06
