# npoints=256 nbar=4000 length= 200.0Mpc verr=1660.0km/s nonlin= 250.0km/s
#dipole v_rms = 125.498322
#    i        r    theta      phi      v_x      v_y      v_z      S_r
   779    85.06   -40.70  -160.91    91.51    10.90   147.84  3179.89
   780    89.08   -43.86  -161.57    89.21    21.21   196.80   337.87
   781    82.83   -41.32  -168.41   377.81   -95.50   247.85  -383.83
   782   104.76    54.38  -177.06  -290.91     2.36    40.55    19.93
   783   111.83    56.97   178.53  -427.58   144.01    22.54   644.38
   784    64.44   -16.92   171.25   112.51    24.90  -125.26   562.45
   785    89.08    43.86   161.57    46.48    69.06  -280.70  -605.79
   786    72.25    24.26   157.69   -80.12  -191.19   -36.64  1365.18
   787    88.83    40.60   154.62    52.02   157.62   111.23  -145.51
   788    86.48    37.25   152.27   134.70    41.46  -142.17   745.18
   789   102.57   -46.99   150.57  -218.62   121.81   216.68  1169.03
   790    73.48    11.65   147.86   203.29   -59.75   -45.72 -1738.90
   791   136.60   -39.83  -124.99   222.14   -85.44   405.45  -796.72
   792   125.23   -34.16  -125.49   165.81   238.07   -35.47  -581.64
   793    95.69    20.55  -132.17   348.35  -150.60   159.94   352.71
   794    72.36   -13.10  -148.60    77.31   265.65   -95.06 -2376.10
   795    62.96    -4.27  -163.37    58.73   147.87   126.46  1563.96
   796   113.90   -56.81  -164.74  -118.53  -146.93   191.63 -1460.40
   797   114.39   -56.43   162.01   -86.66    87.06   304.99   832.73
   798   105.55   -51.68   156.80  -168.75  -115.34   308.96 -3043.86
   799    95.65   -24.10   133.55   -36.12   158.36    24.42 -1551.37
   800   125.12    45.38   133.20   192.36  -150.62   101.04 -2244.06
   801   119.64   -23.07   123.13   -63.67   123.61    33.88  2019.66
   802   113.28    21.02  -124.16   332.77    14.24   -90.22  -112.91
   803   115.40   -24.39  -124.40   150.34    56.97   -74.43  1117.14
   804   128.14    35.40  -124.64   101.22   207.02   454.54  -121.12
   805    84.15    15.07  -136.95  -174.94    82.30   189.93  -638.61
   806    66.74   -10.11  -154.65   145.37   172.94   -50.98 -2405.71
   807   108.80    52.85  -154.65   -25.05   -18.91    92.91  2139.43
   808   118.17    56.41  -155.27  -257.03   -69.09    -5.67  -260.96
   809   100.60   -52.39  -165.26     2.78  -164.47   269.73 -1090.83
   810    82.02    34.19   151.07    69.60    71.59  -150.12   814.51
   811    84.27    36.39   151.07   322.16   139.70   -12.21   225.14
   812    82.87     0.00   135.76   177.80   121.73    81.78  1127.39
   813    96.83   -26.34   133.18   -40.62   178.39   112.16 -2520.99
   814    98.72    26.31   132.14   497.24   150.37  -164.63  -693.94
   815   125.45    39.44   127.79   238.82  -188.18  -133.24   908.76
   816   111.25   -26.71   126.69    19.99  -140.27   123.22 -1158.61
   817   103.75    -6.05   125.13   116.95  -113.90    -9.04  1620.90
   818   118.96    21.98   122.56   167.66  -388.86    33.83 -1101.33
   819   107.90    -6.24  -123.11    38.79   -76.93  -378.21  1783.61
   820   113.27    19.75  -123.34   263.43   -61.76  -123.49 -1589.71
   821   105.66     4.67  -123.81   202.90  -117.61   -83.15  1356.07
   822    94.28   -17.85  -130.76   341.92   -52.86   -41.14    -7.67
   823    82.61    -4.88  -135.38     0.88    96.26  -203.31 -1006.52
   824   104.01    41.37  -138.65  -128.30   301.80   497.52  -361.72
   825    73.23   -21.93  -149.60   124.48   173.63  -151.75 -1064.05
   826   107.47    51.06  -150.17   -32.23  -211.32   -22.41   751.12
   827   102.78    49.48  -151.34    66.78  -290.91    54.41  1399.91
   828    98.99    53.61  -176.19  -110.45    23.41   -59.46  -435.73
   829   114.56    59.24   180.00  -164.30    93.98   400.27  1449.20
   830    85.39   -46.28   173.16   136.11   177.12   180.54  1122.11
   831   105.66   -55.91   171.66   -39.85   173.48   203.83  1988.14
   832    60.12     7.47   169.43    50.26  -419.12     4.02 -1340.93
   833    87.73   -44.00   158.20   -92.52   128.85    -4.31    70.75
   834   109.87   -54.16   155.61    54.57    86.97   227.55  -991.37
   835    79.83   -33.23   151.34   -92.26   -38.14   -92.41 -2236.95
   836    99.92    40.46   140.42   507.83  -325.65   235.74  -415.94
   837    86.81    21.65   136.57   304.32   227.11   -46.73 -1542.99
   838    86.37     7.28   133.15    57.46   328.04  -193.47  -474.07
   839   120.21    37.65   128.00   430.98  -101.93   125.96  -517.70
   840   109.92   -17.80   124.05   -28.98   154.65     0.74  -335.08
   841   126.06    30.54   122.66   111.31     0.79     8.63  -557.88
   842   118.15    14.94  -120.43   180.02    87.27  -121.09  -106.24
   843   135.17    46.26  -128.21     8.24  -275.05    40.85 -3179.29
   844    78.13    26.74  -145.95    11.97    91.97   143.01 -1460.26
   845   106.37    53.89  -157.27  -176.77  -161.62   139.02  -730.66
   846    68.52   -31.63   172.30    36.12  -105.48   113.66  -228.94
   847    93.41   -44.63   150.42   -91.02   111.62   206.75   819.99
   848   107.82   -44.07   138.27  -220.36    65.30  -104.89  3495.54
   849    79.17    -7.37   137.42   230.62   188.13    24.33  1496.78
   850   131.20   -37.40   123.69  -191.63    -2.40    85.75   472.73
   851   133.33   -31.43  -120.09   -27.71  -113.42  -166.54 -1377.72
   852   127.12    33.16  -122.41   300.38  -245.43   -80.33   727.54
   853   128.22    43.51  -127.83  -165.00   -89.15   -13.73  1950.46
   854    71.01    -2.52  -143.51   -52.25   373.34  -206.24 -1167.65
   855   107.13    51.29  -148.35   -32.05  -312.55  -122.44   320.25
   856    95.46   -51.03  -161.80   -35.15  -182.81   429.65    24.77
   857    61.78   -16.15  -163.95   183.61    41.65   -71.30 -3148.03
   858    90.55    49.40   165.41    -8.84   195.67   -34.19 -1537.52
   859    84.31    43.29   158.33   -50.67    77.56    12.38  -384.42
   860   101.15   -48.52   148.35  -173.24   102.06   251.34   909.68
   861    87.30   -39.45   147.78    34.31   170.01    97.26   504.93
   862    78.30    27.32   145.06    65.72  -194.01   160.91   510.93
   863   108.74   -46.52   139.66   -14.03  -248.37  -152.50 -3075.30
   864    88.30   -32.07   139.66   -39.42  -489.19  -308.35 -1921.58
   865   128.42    44.40   128.43   256.45   -11.08   113.62  -354.94
   866    98.25    -4.10   125.59   337.44  -260.85   224.63 -1370.63
   867   112.57   -19.04   122.41   -13.50   273.92   116.94  2472.15
   868   140.79    40.07   121.96   178.97   -31.64   291.34   -41.26
   869   144.89    39.11   120.49   256.34   224.85   461.68 -1830.55
   870   106.46    12.29  -122.74   115.22   108.57   173.93 -3076.16
   871   103.41     1.73  -122.97     8.06  -150.71     1.29   451.95
   872   122.87    34.91  -123.94    99.67   224.14   120.97  2280.28
   873    97.71    -7.35  -125.48   117.36  -292.66  -177.72    30.15
   874   101.21   -17.98  -125.75   130.23  -323.21  -174.40  1385.10
   875   121.61    54.68  -143.13  -120.12  -337.19   172.14  2367.96
   876    69.74   -15.60  -146.86   168.80   272.20  -248.80 -2026.08
   877   105.60    51.65   149.15   -18.36   181.16  -183.25  1893.85
   878    79.55    -0.56   135.00   126.99   155.89  -159.60 -1988.58
   879   115.70   -37.42   127.75   -64.11   242.31  -383.51  -696.67
   880   105.11   -17.74   124.19    25.61    50.99   -57.67  1659.10
   881   145.25   -40.60  -120.20   177.36  -165.96   -69.31   530.51
   882   105.60     0.85  -121.69    26.47  -301.98    73.89  -287.23
   883   115.13   -48.87  -137.09  -230.27  -128.17    94.06  3276.43
   884   101.44    47.68  -144.31   -30.66  -165.73   158.16    31.68
   885   105.97    57.19  -165.02  -275.96  -248.34   -40.28  1292.56
   886    57.39     7.82   167.30   -13.51  -455.34   104.49 -2369.41
   887   114.66    56.94   152.47    20.88   215.58   -69.63  -228.11
   888    83.66   -34.73   143.78   107.08  -264.34  -184.80  6091.26
   889   119.86    51.46   137.97   -58.01   115.20   -63.41  -160.77
   890   134.30    33.55  -119.25   419.63  -235.21    60.96   316.25
   891   139.36    39.72  -120.68   227.56    92.47   403.26   117.71
   892    87.24     0.00  -128.82   101.92  -177.18   -29.53 -1725.83
   893    82.49     1.63  -131.54    29.89   -90.53   189.54   280.61
   894    77.04    15.89  -137.56     7.28   194.16   380.09 -1788.77
   895    90.60    38.38  -140.36   166.89   204.88  -220.21  -205.86
   896   106.98    51.39  -145.01  -137.06  -334.60  -224.42    68.05
   897    76.90   -33.97  -149.04  -134.64    27.87    16.30 -1919.79
   898    97.94   -49.98   150.26   -26.06    69.29   239.69 -1706.14
   899    70.53     0.63   140.84    24.42   304.75  -239.12   151.33
   900    88.23   -30.90   136.25    65.75  -286.93    -1.37    16.65
   901    91.79    10.30   127.27    26.26   126.62  -388.73   845.11
   902   100.33    -5.36   123.19   336.67  -190.71   149.71  -485.18
   903   134.81   -39.17   121.55    13.12   136.29    72.19   552.69
   904   105.92     6.78   121.33    87.49  -315.34  -134.02   329.47
   905   128.73    35.21   121.33   449.34  -191.02   237.84 -3781.56
   906   129.93   -40.49  -123.06  -114.31   -28.09    87.01  -165.26
   907    83.86    35.28  -141.95    70.26   -20.08  -278.30 -1243.49
   908   103.58   -53.81  -151.80  -296.77   -95.32   357.10 -2686.63
   909    83.10    43.34  -153.10    95.57    62.24  -354.67 -1831.38
   910    72.37   -41.18  -171.75  -120.91    94.06   332.33 -1537.40
   911   108.87    60.26  -176.68  -138.46  -208.36   292.04  1780.77
   912    83.13   -49.57  -179.17    86.21    -5.91   242.34   565.30
   913    64.26    29.90   165.38   -37.60  -234.69  -457.15  1832.83
   914    93.86   -50.72   155.12   119.67    23.01   210.17  -555.35
   915    70.15   -19.52   144.62   228.06   -75.47    -0.58  1049.41
   916   104.73   -22.36   123.82   172.88   -13.49   -41.38  -988.74
   917   125.42    39.45   123.82   337.32  -167.40    83.32   113.60
   918   140.78    40.91  -119.95   103.71    35.30   182.49   821.22
   919   141.87    42.63  -120.60   112.30   -10.33   293.17 -2439.64
   920   110.71    23.28  -121.49   335.65    28.15  -221.49  -809.19
   921    76.25    45.83   179.16   -16.07   -38.49  -500.43 -1852.43
   922   102.40    56.26   159.08  -180.16   255.00   -95.21  1187.85
   923    67.53     7.98   142.59  -127.21    24.70   -36.25  1960.52
   924    74.52   -21.53   140.03   443.20  -155.82   -41.96  1535.45
   925    98.04   -34.46   131.08    94.54  -203.34  -178.98  1807.36
   926   117.25    36.85   124.48   309.02  -192.26    73.29  -853.54
   927   114.88    18.23   119.13   305.29  -156.72  -187.11  1006.86
   928   119.70    23.46   118.94   342.20  -346.08    59.61 -4554.15
   929   119.04    24.01  -118.77   320.50   -42.39    68.65  -754.08
   930   101.01   -20.37  -123.56   225.59   -46.81  -253.22   -25.61
   931   129.08   -46.07  -125.77     1.50  -111.38   287.73   -53.15
   932    88.15   -37.70  -138.63   139.90  -264.45  -140.27  -860.49
   933   116.24    58.60  -149.80  -263.90  -165.16    12.25  -584.61
   934    65.43   -36.66  -175.73   -14.13   -89.07   -47.30   879.86
   935    89.60    54.18   176.58    36.83   218.58  -165.05  -739.76
   936    82.29    46.97   158.79    61.31   193.19     1.34 -2135.58
   937   101.51    56.22   158.05   -45.65   377.30  -113.18  -119.63
   938    78.18    42.81   155.88  -117.85   470.33    63.15  -239.68
   939   116.90   -41.42   126.67  -211.38   119.94   -12.93  -778.13
   940   102.81   -11.84   121.35   205.28   106.91    35.72   513.07
   941   111.81    19.60   119.80   295.46  -311.52    86.49  1117.31
   942   137.46    39.54   119.59   119.56  -173.51    24.37  1881.92
   943   104.78   -14.24  -120.51   157.62  -135.77  -242.62 -1021.70
   944   112.86   -50.83  -136.33  -114.17  -166.25    46.06    98.56
   945    61.91    13.13  -148.78  -131.83   402.64   210.85  1348.85
   946    56.10    -3.19  -157.01  -227.18   355.37   -70.38  -408.03
   947   110.79   -60.15  -159.25  -226.08    22.46    85.97 -2941.65
   948    79.23    49.40   180.00    64.53    46.95  -416.33 -1068.69
   949    71.63   -43.40   172.23    94.08   216.45    26.58  1530.20
   950   118.15   -51.89   135.00   -89.39   -17.15   183.92  -499.23
   951    91.15   -34.45   133.32   139.75  -298.72  -204.12  -229.63
   952    98.49   -29.98   127.18  -161.04   124.13   137.93 -3406.01
   953   112.61    10.39  -117.29     0.27  -381.58    37.96  2228.77
   954   111.60    32.14  -122.51   159.08    63.41   -84.78  1055.69
   955    69.54   -28.89  -146.51    52.48    91.55   140.81  -229.32
   956   107.54    61.53  -172.12   144.84  -300.37   223.44   294.41
   957    80.23    50.29   172.12   114.13   208.74  -134.21  1151.46
   958    53.00    -9.33   166.17   -70.39   -69.33   -95.30   189.93
   959    99.55    37.18   129.81   469.83  -148.23    36.28  1343.46
   960   102.66   -31.67   125.54   -54.78   202.67  -114.33  2715.47
   961   106.71     8.42  -118.27   156.97  -436.99  -254.21  1906.44
   962   108.48    13.32  -118.27   170.66  -175.95    56.09 -2420.17
   963   109.66    15.71  -118.27   135.78   -90.29   119.51   380.68
   964   130.94   -39.68  -119.74   251.66  -100.84   193.64   212.52
   965   105.00   -48.07  -135.45  -218.45  -340.86   343.53   752.36
   966    98.08    59.35   180.00    96.65   105.88  -148.87 -1134.47
   967    69.53    42.39   166.81   -56.00  -127.42  -257.23  2171.39
   968   102.71   -56.79   152.72     7.62    -7.12   227.67   813.76
   969    96.88   -39.57   132.03   101.33  -307.69    85.88  1039.85
   970   122.18   -51.27   130.86    37.14    32.89   193.23 -1659.36
   971    82.28    21.73   130.86    65.00   238.04    47.07 -2202.15
   972    80.04   -14.12   130.10   262.95  -218.43   144.86 -2513.62
   973    79.43     0.56   129.01   177.42    97.15   -18.32   -34.24
   974    85.92    -8.36   126.03   238.21   -39.23   229.14 -2652.32
   975   135.09   -43.03   120.42   -72.30    89.38   180.28 -1573.27
   976   112.75   -21.55   118.47   200.47   104.56    40.14   983.95
   977   118.43   -21.68  -116.57    69.32   309.78  -185.76  1761.03
   978   107.76    15.56  -118.30   204.01   -26.21   122.86  1531.08
   979   108.89    23.69  -119.58   266.05   -83.33   -21.21 -1807.23
   980    94.87    -6.15  -121.45   132.55  -203.87   -74.92  -594.05
   981   111.71   -52.87  -136.88  -178.47   -34.37    34.04 -3386.50
   982    69.64    18.99  -138.37   -26.28   185.39   258.68 -2517.40
   983    65.75   -32.32  -152.35     7.00    33.12   194.84 -2137.71
   984    74.48   -42.17  -153.07   193.63   112.25  -104.69  -822.68
   985    56.39   -23.69  -162.39   111.75    35.75  -141.09  -765.66
   986    98.14   -58.41  -163.22  -219.78    64.59   502.52  -887.45
   987    51.32    13.20  -170.10     7.74   434.83    21.24 -2020.94
   988    77.14    50.33  -178.18   159.36  -108.93  -411.73  1623.22
   989    76.33   -43.29   152.35   262.23   -71.00    13.12   554.60
   990    69.76   -37.21   152.35   192.36   -26.03     5.74 -1286.53
   991    55.91     6.42   152.35  -112.15  -193.35   -60.37 -1336.53
   992    93.65    39.35   132.81   249.72  -100.53   144.60 -4015.73
   993   107.15    46.20   131.58  -183.12     0.10    88.55 -3119.25
   994   120.95   -40.23   122.21  -163.12   -24.54   121.59  -818.82
   995   126.63   -42.74   121.95  -174.78    14.81   -69.81  1761.15
   996   136.37   -39.06   117.70    86.41   184.30   251.87   533.75
   997   116.46   -19.60  -116.20   125.47   232.54     4.27   669.13
   998   123.52    28.73  -116.57   402.89  -137.35    64.12 -4110.55
   999    93.66    11.06  -121.80    24.87   -36.77    57.20  -475.04
  1000   114.00    56.02  -139.47  -244.75  -475.95    10.14   917.78
  1001    78.55   -51.78  -175.39   101.54    13.34   271.63   996.44
  1002    48.44     0.00   179.08    69.46  -109.39    71.29  -804.66
  1003    65.84    42.56   177.23   -86.24    -4.99  -314.41  1795.13
  1004   103.72   -54.44   143.43   183.61   132.23    75.22   198.52
  1005   109.85    48.31   131.53  -152.09    25.89   -84.89  2439.25
  1006   108.59     4.13   116.57   129.58  -484.09  -227.61  -109.79
  1007   110.88    -5.26   116.02   163.12   -72.02  -176.22  -406.40
  1008   126.49    29.20   116.02   479.09   -15.09    88.58  -152.64
  1009   112.18    15.76  -116.19   263.81   -63.62  -123.25 -1967.16
  1010   134.96   -37.85  -116.57   289.15  -232.49    91.33  -338.19
  1011   122.63   -34.54  -118.15   153.35   187.49   122.13 -3411.22
  1012   116.07   -36.32  -120.64   -48.70    14.62   134.10 -1088.16
  1013   115.79    39.36  -122.16   178.17  -218.12   -38.04  -118.82
  1014   106.87    44.57  -128.75  -118.70  -196.21   129.08   -19.29
  1015    72.64    -3.08  -131.07   209.75    59.68  -149.55   558.02
  1016    89.95   -44.01  -137.45  -111.04    26.69   283.88   123.04
  1017   117.60   -57.53  -139.01  -206.74  -523.73    99.66  -400.76
  1018   112.17   -58.95  -145.45  -296.59  -196.54   254.47  1319.94
  1019    64.54    39.01  -161.85   -96.05    91.89  -189.86  -379.92
  1020    48.95    -5.49  -167.97    76.57   448.16   103.90 -1671.41
  1021    49.77    15.48   173.45  -281.51  -124.14  -186.53   360.99
  1022    75.17    38.58   144.20    77.12   227.93   171.81  2720.70
  1023    93.92    47.76   139.01   -26.58   -51.92  -360.46  2508.35
  1024   105.92    50.09   134.53  -192.81   226.71   -81.03  -171.60
  1025    83.10    25.63   129.50    87.14   404.72   192.30  3004.63
  1026    86.59    57.04   174.29   113.13   226.74  -118.07  -157.42
  1027    48.17   -10.28   171.47    45.64  -249.76  -159.82  2026.89
  1028    73.10   -48.42   165.07   232.33    14.61    46.62 -1895.23
  1029    61.24     8.81   140.76   -60.13   -89.20     9.10  3282.11
  1030   109.11    54.01   136.97  -110.19   182.05   -77.72   142.43
  1031    78.30   -30.59   134.06    65.47  -268.21   105.70  -972.46
  1032    73.09    14.23   131.42    99.60   139.13  -224.57   206.86
  1033    91.58    27.43   125.22   343.14   -13.39    67.57   339.34
  1034    88.47    12.24   122.83    75.55    36.09  -477.77 -1293.76
  1035   134.20   -45.25   119.74   118.17   -29.15     6.33  -996.53
  1036   119.25    29.86   116.95   479.63  -146.33   -84.57  1147.06
  1037   132.79   -48.86  -121.84  -124.36  -249.34   -14.07  -189.82
  1038    78.04     9.22  -126.75   290.23   -28.47    76.60  -390.42
  1039    78.46   -15.00  -127.46   144.24     9.72  -524.78  -232.63
  1040   106.73    47.05  -129.33   -37.45    37.93   328.29   437.70
  1041   113.32    60.31  -145.20  -344.85  -218.61   -59.13  -181.50
  1042    53.96    -6.65  -149.32    54.18   243.42  -216.94 -2844.47
  1043    93.95   -58.02  -157.86  -264.45    -2.97   398.59  3202.26
  1044    92.95    59.97  -172.28   231.10    24.47  -204.53  -176.79
  1045    92.07   -59.94  -178.06   135.32   162.68   668.26  -681.00
  1046    60.24    39.45   172.28  -146.81  -169.55  -500.30 -2262.87
  1047   106.70   -63.28   163.93    70.71   333.51   417.20    18.00
  1048    88.24    56.33   160.41    88.70   307.15  -173.19  -842.87
  1049    55.43    26.81   158.70  -415.15  -325.06  -170.72  2243.37
  1050    68.51    40.54   152.28    88.35   200.20  -130.48  -672.03
  1051   102.00   -50.68   135.49  -271.58   245.61   -71.55  1372.22
  1052    83.03   -35.69   133.12   223.14  -335.82  -282.87   537.79
  1053    80.11    -6.72   125.41    41.19    84.73    69.34  1395.65
  1054   119.33   -23.54   114.92    82.22   362.04  -137.04  3248.37
  1055   127.74   -32.56  -114.89   210.23   224.41  -227.62  2462.33
  1056    81.05    14.51  -125.27    -3.48  -236.11    54.09  1024.55
  1057    56.60     8.73  -144.09   -28.96   192.46  -251.58   129.07
  1058    98.27    60.06  -157.52  -222.50   -90.85  -293.55 -1163.37
  1059   100.17    62.76   171.18   249.22    76.70     6.59   286.77
  1060    72.78    44.25   150.36   192.54   418.13    37.54  2217.40
  1061    54.04    11.68   148.89  -181.75  -249.07   115.10  3444.17
  1062    80.33   -44.44   142.19    -3.73  -162.60    67.71  -201.93
  1063   114.07   -50.71   128.85    87.64   -41.82   211.17  2422.10
  1064   112.49   -43.44   123.69   -68.15    74.93   138.73 -1808.66
  1065   121.47    40.51   119.38   243.78  -265.65  -171.75 -2801.85
  1066   121.17    41.12  -119.20   351.69  -186.35   308.79  3023.33
  1067    74.91     7.79  -126.87   229.83    46.80   107.01  1612.42
  1068    89.72    38.19  -129.16  -180.84   313.93  -209.66  -353.38
  1069   110.41   -51.11  -129.97  -174.46  -235.38   159.24   472.50
  1070    89.45   -45.74  -135.51  -235.60   257.38   178.51 -2265.64
  1071    81.05    40.23  -136.02    26.25    33.93  -257.20  -956.02
  1072    47.26    -6.65  -161.57    68.19   438.04    48.49   498.20
  1073   107.74   -65.01   168.11   119.85   155.04   376.98   -96.07
  1074    83.25   -55.68   161.57   -32.04   -23.54   353.39  2164.44
  1075    54.25    28.37   158.90  -252.59  -466.71   -37.67  1709.25
  1076    75.88   -32.37   134.01   119.30  -166.74    94.10   408.08
  1077   103.45   -40.50   124.48   -67.84   -84.17   -86.31 -1050.38
  1078    81.15     6.63   123.54  -103.82   157.47  -157.05 -1586.89
  1079    87.76    17.08   122.06    96.96   -51.79   -61.81  -642.71
  1080    91.39    19.99   121.23   129.12   -26.50   243.73    15.80
  1081   100.08   -13.08   117.18   118.04    28.44   -81.84  -189.82
  1082   103.37    19.42   117.18   225.47  -312.55    14.01  -659.75
  1083   125.22    34.59   115.59   561.45  -153.09   168.35   768.35
  1084   110.58    27.79  -116.57   276.09    37.38   -24.92   771.85
  1085   111.34    37.62  -119.74   154.78    -4.42  -105.14 -1144.86
  1086   107.63    39.70  -121.89     8.22  -391.87  -168.99   922.21
  1087    98.69    44.79  -128.66    65.14   143.21   116.23  4314.88
  1088   101.78    61.05  -152.62  -104.26  -193.26   -64.49  2140.59
  1089   102.90    63.62  -163.11  -158.44   240.17   303.81  -282.46
  1090    68.97    49.37  -166.93    60.73    17.53  -259.49  1318.20
  1091    68.93    50.42   174.90    20.63  -158.91  -306.85   530.66
  1092    50.78   -29.50   171.87   322.35    -2.17   153.03   607.22
  1093    59.34    34.48   153.43  -149.40   -97.99   -86.33  3766.76
  1094   107.52   -51.03   130.31    62.22   243.29    94.52 -3576.61
  1095   117.85   -54.63   129.89    24.37   -71.04   217.48 -1020.17
  1096   128.81   -50.38   122.18    48.56   164.83  -127.10  3048.09
  1097    92.17   -13.73   119.25   261.23  -243.59   118.79   697.56
  1098   134.67    38.37   114.48   278.72    88.04    44.62 -2039.12
  1099   135.71    38.44   114.30   303.39   169.90   210.67  -596.34
  1100   116.22    23.37  -113.75   342.90   -95.19    66.21 -1220.45
  1101   100.44   -45.69  -127.76   -30.10  -286.63   326.42   -51.06
  1102    95.82    46.52  -130.67    72.74   402.15  -198.69  5101.45
  1103    66.88    27.86  -136.61  -152.52   -34.01   271.09 -2339.60
  1104    50.88    14.22  -150.59   -32.42   426.70    11.65    49.99
  1105    66.17    43.22  -153.02   111.61  -117.44  -221.47  -720.65
  1106    54.90   -37.73  -171.72   199.62   131.68   -59.11   286.76
  1107    44.81   -12.08   168.69   171.19  -281.88  -336.98   -82.62
  1108    68.13   -39.95   145.36   184.07   -29.36    96.84 -1645.53
  1109   100.87   -28.70   119.05   152.72   209.94   233.67  -714.80
  1110   108.35   -29.84   117.20   327.34   161.02    99.19 -1320.42
  1111    98.20     0.91   115.95  -140.21  -248.75  -176.91   581.23
  1112   104.26     5.16   114.44    58.73  -358.34  -249.01 -2859.89
  1113    89.69     4.00  -118.13   341.04   -39.88  -215.72  -157.62
  1114    89.34   -45.10  -131.99  -174.43   -42.54   173.78   502.29
  1115    61.30   -13.26  -135.00   -69.12   185.78  -251.46 -1105.21
  1116    68.26   -35.71  -139.57   -67.41    38.66   -12.64  2062.74
  1117    58.91    32.94  -148.57  -436.09   246.32     1.73 -2647.74
  1118    47.43    11.40  -155.16   -36.43   574.18    31.81  -227.42
  1119    82.47    56.47  -157.83    37.82   -12.70  -302.35 -1669.55
  1120    45.75   -14.84  -162.53   224.67   270.33  -216.29  1540.68
  1121   104.73    65.52   166.46   452.58   356.67   299.11  2181.90
  1122    93.69    61.11   158.75   214.26   583.84  -294.02  1893.76
  1123   110.33   -64.06   150.95   143.67   193.93    21.70 -1992.92
  1124   110.93   -62.55   145.58   228.51   193.39  -173.55   443.29
  1125    58.65     3.05   136.08   104.79   228.74  -323.74  -235.90
  1126    61.12   -12.55   135.00    57.44   -26.71  -170.29  4293.08
  1127    77.21    23.24   126.49    13.36    21.65   134.30   461.33
  1128    82.80     3.25   120.69   -10.71    97.73  -278.46   -11.97
  1129   114.73    39.29   118.37   219.70  -148.80   135.66 -4661.34
  1130   103.98   -23.94   116.35   157.44   136.04  -184.89   911.92
  1131   133.49    39.64   114.23   234.61   -96.85   186.57     2.54
  1132   105.64     9.36   113.88   152.37  -246.05   -67.92  2278.00
  1133   121.81    28.75  -112.81    21.13  -234.79   168.40   -26.06
  1134    96.79     9.76  -115.73    -7.21  -101.55  -214.75  1017.75
  1135    54.14     9.97  -140.95  -123.47   126.69  -195.28  -945.74
  1136    98.11    59.32  -145.81  -157.56  -238.53  -243.74  -461.10
  1137    50.16   -20.99  -152.15   105.74   323.73   -40.59  1124.67
  1138    63.87   -44.21  -154.75   136.95    42.73    41.39  2047.98
  1139    76.43    54.86  -160.28    77.66    46.36  -190.42 -1735.93
  1140   107.99   -66.75   166.22   317.73   190.61   397.17 -1558.35
  1141    54.03    19.43   144.36  -238.04  -232.26   127.06 -1495.17
  1142   103.86    43.79   123.52    89.16    98.80  -105.58  -312.02
  1143   103.67   -18.00  -114.33   190.71   -62.16  -311.92  2266.17
  1144    99.30    -6.78  -114.33   -12.53  -146.55   -71.48  4944.25
  1145   107.09    46.85  -123.69   105.89    95.36   204.68 -1086.39
  1146    59.18     2.27  -133.39   244.59   -35.84  -131.28  -877.85
  1147    60.23   -13.50  -133.92    64.84   169.82  -222.44 -3995.25
  1148    76.92   -42.88  -136.12   -98.89    61.38  -249.63  1749.88
  1149    55.91    43.21  -175.60  -237.97    48.76  -185.10   138.47
  1150    62.35    44.56   156.14   304.48  -161.63    25.30   824.66
  1151    84.22   -52.92   143.13     5.88   -12.68   210.29  4600.96
  1152   106.85   -49.50   125.84   236.02    -0.36     5.20 -1787.43
  1153   113.77   -38.17   117.01     4.69   116.76    37.34   804.31
  1154   118.29    34.15   114.52   573.01   -74.77    99.89  -635.41
  1155   117.37    26.49   112.75   349.03  -297.53    74.65 -3106.82
  1156    81.63    -3.29  -119.27   314.81   -94.26  -203.90 -2400.92
  1157   107.13    41.58  -119.81   197.93  -400.00    73.88  2913.18
  1158   100.67    59.48  -141.20  -199.95   -98.22  -211.66  1071.86
  1159    57.65    38.56   152.10    70.76   -46.58  -122.04 -1047.17
  1160    78.79   -38.66   130.36   219.80   -51.33   -79.51   537.12
  1161    95.29   -46.86   127.69   195.09    21.28     6.34  2157.76
  1162    71.95   -10.00   124.22   -92.29  -220.56   -34.41 -2302.69
  1163   120.26   -47.78   119.54   -10.95  -145.84    97.41 -1661.74
  1164    92.75    12.65   116.12   208.16   107.25  -211.07   602.92
  1165    95.68     9.40  -114.44    97.51  -145.76  -297.58 -1203.43
  1166   102.16    26.33  -115.25   -57.20   -18.35   -15.75 -1356.09
  1167    92.33    10.24  -115.46    56.84    12.96  -177.23   340.21
  1168   111.05    35.73  -115.68    30.59    67.50    71.36 -2859.18
  1169   101.72   -41.34  -120.76    21.02   -57.91   124.03  1399.27
  1170   123.77    52.68  -121.37   -35.29    16.21  -125.18   211.38
  1171    81.27   -37.97  -127.57  -216.07  -144.51   154.60  1291.36
  1172    67.50   -27.58  -130.76  -101.16    13.64  -147.85  1656.07
  1173    94.25   -58.63  -142.77   144.21  -122.26   305.75   648.58
  1174    57.73   -36.55  -147.38   -51.94    56.11    91.06 -1843.43
  1175    49.00   -36.16  -170.91   200.82   305.63   -12.29  -389.44
  1176    92.65   -56.59   139.97    23.74   212.40   198.31   607.30
  1177    88.75   -52.40   136.17   247.89    57.61   208.37 -1235.05
  1178    83.78    46.67   132.80  -218.71   -64.73   103.63   545.42
