# npoints=256 nbar=4000 length= 200.0Mpc verr=1660.0km/s nonlin= 250.0km/s
#dipole v_rms = 125.498322
#    i        r    theta      phi      v_x      v_y      v_z      S_r
   896   117.29    57.06  -149.04  -180.99  -452.15   277.47   152.37
   897    65.79    31.50  -167.12    55.95  -150.00   -57.67   -72.68
   898    64.30    31.50  -175.91   223.06  -281.52  -298.42  -874.95
   899    68.42   -35.61   169.48    70.82  -109.01   118.88 -1188.20
   900    66.43   -21.38   152.14   134.43  -156.95  -337.81   228.91
   901    67.70   -22.38   150.88    20.78  -234.01  -251.30 -3082.03
   902    90.20    41.83   144.46    42.43    34.48    61.95   822.73
   903    89.51    40.89   143.92   -13.75    50.67    92.42   994.95
   904    90.35   -13.50   128.50   234.45    -9.68   -93.10  -803.66
   905   144.46    41.70   120.47    42.69  -135.91   261.69  4483.20
   906   140.58   -36.09  -118.33   -94.64    15.21  -165.32  2306.11
   907   119.98   -32.27  -122.10  -337.09   405.06   -98.79 -1064.99
   908   113.47   -32.02  -124.08  -233.54   362.28  -154.04 -1400.17
   909    89.22     9.58  -127.79  -333.18   132.69   143.70  2007.08
   910   108.64    47.79  -137.60  -178.34  -274.11    40.45  -231.26
   911    86.65    43.25  -148.67  -119.33  -327.54  -175.86   -66.87
   912    98.16   -56.69   179.17  -249.10   186.11   149.37  -149.55
   913    67.04    36.47   179.17   337.58   -76.47   -68.51   792.62
   914    54.07     4.14   178.34   313.79  -122.73  -123.80  2812.23
   915    85.16   -50.41   173.39  -142.17   -52.80  -246.57  1130.34
   916   101.64    57.73   173.39    -4.15   194.84   -84.17  -286.49
   917   107.14    47.43   138.06    22.89    42.25    13.04  -820.94
   918    78.71   -17.32   135.84   -35.16  -114.27  -150.68 -3339.56
   919    95.65    36.60   134.59   273.27    52.37  -168.09   359.90
   920   107.38    39.27   130.43   340.46   -10.39   -21.89 -1505.75
   921    87.73   -12.86   129.07   116.40    89.28  -115.12  2252.56
   922   106.53   -31.87   126.57   -33.43  -333.64   -14.30   674.78
   923   118.20    24.61   120.11    53.48  -330.19  -402.72 -1149.73
   924   140.96   -36.77   118.52   -73.63   -61.93   -59.37 -1666.68
   925    99.50     8.58  -122.68  -387.16    88.76   -35.72 -1722.17
   926   101.78    35.15  -129.67   -53.84    23.79   -55.48  -430.10
   927   108.04    47.53  -136.74  -225.55  -312.44    84.64  -229.90
   928   110.40   -51.76  -141.03  -295.50   -82.03   -48.95   359.23
   929   116.80    58.15  -149.53    67.97  -325.83   335.09   714.94
   930    74.55    42.94  -166.76   110.18  -110.57  -121.25  3071.53
   931    79.10   -47.80  -179.16  -167.76   -38.90    64.97  1035.21
   932   103.75   -59.14   176.63  -411.60   275.17    93.95  1782.80
   933    69.71   -36.44   161.31   146.61   -31.13   115.71   140.66
   934    85.53   -46.95   155.49  -150.69  -140.70   255.22  -963.48
   935    72.59    14.33   139.05   -55.14   205.95   171.80 -1290.14
   936    98.72   -44.14   138.58  -156.84   323.27  -254.00  2646.73
   937    75.07     6.57   135.42   -19.27  -136.99    59.26   245.27
   938    98.00   -13.37  -123.30  -138.65  -318.61    25.63   208.32
   939    76.66    21.52  -137.22   -84.28   -99.10  -243.29  1538.52
   940    87.16    39.53  -141.13  -118.12   -83.17  -200.28   489.77
   941   103.31   -57.08  -158.79    47.95  -192.47   352.85  -575.23
   942   109.47    61.38  -176.58   -62.84   315.01   -99.07 -1474.78
   943   107.38   -60.81  -178.29  -202.47   161.65    74.23  -898.87
   944    64.41   -35.61   178.29    13.31  -121.47    89.69 -1623.22
   945    57.70    13.31   158.79   236.48    49.64   -91.87  1425.13
   946    93.58   -51.70   154.47  -220.42    15.10  -174.18 -1410.30
   947    83.57   -46.04   154.47   -61.26  -134.86   198.62    -6.46
   948    78.96   -21.48   135.43  -163.14    53.88   -83.97  -575.72
   949    75.54     5.94   134.16    70.08   -60.00    86.59  3278.76
   950   106.01   -14.51   120.66  -186.66   -78.07   -33.14    82.79
   951   104.47     5.58   120.23   -81.92   116.61    -0.27  1062.17
   952   110.90   -22.80  -120.29   -80.77   -27.41    93.72   549.64
   953   100.27   -21.00  -123.42  -382.91  -144.60  -250.33 -1592.10
   954    95.54   -47.39  -142.85  -215.29  -321.62  -189.04  2068.53
   955    92.33    51.90  -154.84    27.47   -63.47  -225.35 -1124.88
   956    53.45    -8.40  -167.20   338.04  -147.01    39.83 -1527.35
   957    75.00    45.95   171.38   317.80   206.29   -54.25  -990.01
   958    54.80    -4.91   160.79   120.39   -58.99   -87.04 -1398.38
   959    84.61    45.32   150.07     5.25   171.36   124.04  -621.63
   960    80.46    39.14   145.71    -6.84   233.41    43.27    -4.19
   961   112.80   -47.82   132.91  -120.28   277.80    19.61 -2685.44
   962   102.16   -29.30   125.36    53.86  -226.87   188.62  -573.76
   963    89.67    -6.50   125.36  -178.04   199.25   322.43  2059.66
   964    93.61   -13.51   124.51    -3.15  -130.99  -157.43 -3536.79
   965   116.04   -33.97   122.40  -162.47   -47.96  -239.41    23.75
   966   132.92    34.35   118.02    89.18   -20.58   423.84   -46.95
   967   106.52    23.33  -121.28  -143.15   -49.28  -449.22   -81.96
   968    89.82   -22.50  -127.73  -288.56    76.08  -127.08   588.98
   969    79.10   -11.39  -130.91    83.38    -3.96    -1.48 -2242.48
   970   104.23   -42.42  -131.30  -158.08   -13.24  -214.87  1749.23
   971    75.33    27.15  -139.25   -58.46   112.05  -274.39   978.25
   972    60.29    14.25  -150.35    57.52  -106.50    48.10 -3380.75
   973    60.96    32.56   171.25   192.50   -35.89   -24.36   -72.41
   974    68.83   -40.31   165.34   -69.38    22.00   -80.74   494.46
   975    62.65    31.59   162.10   197.65   173.55  -106.34  1171.98
   976   102.72    56.79   154.50   -25.33    -6.10  -247.58  1747.84
   977    83.65    46.76   152.39    45.08   198.60    62.89 -1406.08
   978    88.65    28.99   130.91   -63.94    48.88   -20.51   551.17
   979   121.02   -33.28   120.13  -156.22    80.09  -219.74  -208.16
   980   122.92    28.88  -117.68   160.97  -106.02  -135.78   395.44
   981   119.68    35.52  -120.88   227.08   146.63  -186.48  1450.20
   982    92.92   -15.61  -123.97  -294.14  -239.96   122.51  1639.78
   983   122.06   -43.73  -124.53    67.38   196.85  -389.39  -218.00
   984    86.66   -29.72  -131.63  -228.12  -292.99  -193.81   196.55
   985   112.73   -49.67  -133.26  -139.82  -288.79   -15.27 -1324.81
   986    63.67     8.47  -142.56  -220.92    27.98   236.03 -2409.34
   987    95.05    51.34  -147.36    92.74  -187.68  -272.67   749.73
   988    57.39    15.80  -154.89   228.30   -74.99  -156.48  2247.95
   989    89.72    54.94   165.96   110.16   231.88   108.68  1172.08
   990    64.41    -6.97   141.45   -47.26   258.64   112.91  1034.15
   991   114.68    51.58   134.56   162.81   -14.88    59.40  1313.13
   992    83.57     5.90   126.98   -43.66   -14.84    60.83  -490.88
   993   108.85   -39.70   126.66  -157.74  -235.27    -9.82 -2166.64
   994   124.56    34.37   119.10    74.93  -505.72   -45.42  1421.75
   995   129.29    36.31   118.68   112.29  -321.45   384.79 -3159.80
   996   113.37    34.89  -121.95    -8.83   381.73   -87.70  2817.94
   997    96.40    20.39  -123.00  -500.53   234.66  -308.32 -3803.20
   998    73.78    47.84   173.66   495.78    18.35  -242.25 -1368.80
   999    96.93    54.49   150.95    67.10   -43.99   -95.33  1445.62
  1000   115.30   -58.62   145.07  -295.11   253.35   114.10 -3740.17
  1001    73.60    32.78   142.70   260.06    32.11  -160.67 -3217.01
  1002    87.81    31.66   131.19    37.35   -24.32   237.28  -218.58
  1003    91.34    24.24   126.22   -88.06   102.01  -156.10  3405.24
  1004   131.42    37.33   118.10    55.42  -243.98   559.83  2364.05
  1005   123.91   -27.00  -116.02  -207.28   -69.74   -73.26  -146.00
  1006   122.90   -28.89  -116.75  -106.52    11.86  -182.21   473.72
  1007   108.02     4.98  -116.75  -235.47  -105.35  -213.73 -1236.66
  1008   103.57   -13.52  -118.75  -148.01  -151.76    19.80  -385.27
  1009   107.66   -40.23  -126.11   -43.45  -287.38  -203.52   339.15
  1010    86.54    23.97  -127.78  -314.51   141.38  -467.58  2731.65
  1011    78.47    -1.14  -128.13   266.61   118.57   516.44 -1160.53
  1012    70.85    40.58  -154.18   292.50  -161.39  -278.61 -1359.59
  1013    68.55    43.14  -165.53   312.23   106.97  -275.72  1448.84
  1014    78.69    48.13   157.25   155.56   218.22     8.05   354.09
  1015   104.13   -56.39   147.17  -400.12   305.47   -98.69   532.70
  1016    61.58    -5.83   142.25    15.29   220.09   106.43 -2335.99
  1017    96.54    50.24   141.68    86.62   -18.30   135.61   960.73
  1018   104.51    53.12   140.56   129.59   239.33  -174.67  -743.87
  1019    87.57   -37.35   134.09  -129.47   193.35  -307.49   548.92
  1020   104.00   -42.54   129.21  -214.35   -11.94   -71.97  1445.28
  1021    84.62     6.36   125.17    64.56    65.37    85.41  1020.92
  1022   144.02    41.44  -116.19   -51.48   -61.59   381.53  1492.98
  1023   123.33    33.88  -117.74   258.95   -10.06    92.16  -980.99
  1024    65.35    13.13  -138.48  -264.83   -58.39   122.36  1808.69
  1025    98.28    51.17  -140.66   -74.29  -302.39  -198.32  3477.33
  1026   105.46   -54.58  -141.23  -121.67  -201.10   120.23  1079.08
  1027    65.07   -42.25  -171.61    27.89    21.34   279.30  -114.76
  1028    77.55    51.79  -173.45   420.84    46.67  -208.63   500.20
  1029    47.87    -4.68   177.18   247.61  -158.99  -264.09  -782.27
  1030   101.24   -59.80   159.34  -568.96   201.08    62.70  -198.69
  1031   104.19    59.57   154.57  -192.98   -10.58   -95.07  -260.62
  1032    79.32    47.62   153.06    55.39   197.00   -97.64  1193.34
  1033    82.63   -48.32   150.15   -42.07   136.78    84.56 -3472.42
  1034    59.77    -3.00   142.98  -174.95   166.81   168.41   174.16
  1035    66.96    -8.05   135.95   -57.10    -3.78   107.57 -1924.27
  1036    93.80    31.65   126.65   111.12   121.27   105.37 -1345.85
  1037    87.97    13.35   123.84    45.56   117.64   134.94  1949.10
  1038   110.47   -36.45   122.43  -297.35  -308.55  -278.33 -1918.64
  1039   137.58   -37.83   116.01  -115.24     7.63   -81.86 -2066.89
  1040   126.07    36.51  -117.55    44.41  -222.95   238.15  2999.41
  1041   108.82    25.06  -118.39   -11.04  -120.79  -293.05 -2224.22
  1042   110.64   -27.78  -118.61  -179.16  -112.16   105.10  2763.68
  1043    94.63    -7.59  -119.98  -288.58   -21.87   216.28  -262.64
  1044    77.80   -16.93  -129.04  -139.78    82.85  -118.34   235.15
  1045   116.27   -52.46  -131.42  -118.69  -365.88    11.00  -450.17
  1046   119.38   -56.90  -135.97  -298.36  -307.40   349.15   317.05
  1047   100.98   -52.10  -139.09  -226.42  -186.23  -171.11 -1406.73
  1048    51.03    13.28  -160.71   283.19  -305.50    26.88  -140.51
  1049    61.96    38.16  -164.18   385.81  -158.69  -206.48 -1522.09
  1050    48.16     9.34  -170.54   210.73  -537.25  -216.86   514.99
  1051    48.27    -6.50   167.77   312.20  -153.12  -240.31   632.80
  1052    85.21   -55.61   166.87  -453.76  -127.76    12.58  -966.02
  1053    50.02    -3.58   159.86   155.14  -105.97    79.23  2785.82
  1054    99.76   -55.31   145.65  -116.05   373.88    90.75   300.80
  1055    91.79   -47.05   138.54    69.41   325.25  -271.51   262.86
  1056    78.16   -10.37   127.57   154.70  -142.13    -9.91   281.36
  1057    85.21     7.37   123.69   -21.33   -55.99    82.42  2846.67
  1058   126.27    43.38   120.71  -153.47  -106.04   210.37  -368.29
  1059    97.73   -14.82   119.74   -18.89  -101.38   -72.33 -1502.54
  1060   141.43   -42.80  -116.37  -154.09   -74.82   223.77   114.35
  1061   114.24   -37.99  -120.79   -71.15   127.38  -103.43 -1439.26
  1062   111.75   -37.46  -121.31  -265.31   145.67  -175.23  -163.41
  1063    94.38    32.55  -125.41  -107.65   -73.76  -153.19 -2903.91
  1064   103.68   -40.96  -126.07  -126.75  -200.28   -33.85 -1468.81
  1065    66.37   -10.86  -135.00    48.13   -39.39   322.44   896.56
  1066   100.65   -62.23   169.44  -426.85    79.63   187.36  1287.03
  1067    78.28    49.33   154.61   183.13   145.60  -116.98 -1233.48
  1068    93.01   -55.40   150.78  -244.40   354.52  -127.73  1475.80
  1069    88.17    31.52   127.82    95.07   -44.19   280.05    97.30
  1070   118.99   -46.78   124.45   110.47  -109.65    69.83  2283.62
  1071   107.19    10.07  -115.43  -366.49  -102.59  -128.94   -95.16
  1072    88.21   -37.03  -130.05  -405.26  -177.47  -225.12  3662.14
  1073    75.36    34.04  -136.52   -70.19   253.77  -249.54 -1936.89
  1074    51.40   -27.13  -172.15  -149.61   -62.45   284.62   -24.84
  1075    74.11    52.25   177.04   612.02  -213.05  -154.62 -1323.11
  1076    59.33    39.20   170.22   101.19   -78.57   -58.57  3663.21
  1077   102.45    63.15   168.31     1.74   198.15  -247.75  -897.51
  1078    53.70    26.81   160.97    88.25    60.28  -231.80  1282.43
  1079   111.65    55.66   136.01    74.72   209.53   -47.37   433.84
  1080    99.38   -49.00   134.03    31.86   324.37   143.99 -1179.06
  1081    81.28   -33.88   132.18    -2.80    78.64    71.89   199.87
  1082    73.59    11.02   128.85   -86.93   -33.86    -4.23   524.00
  1083    84.77   -21.06   124.95  -137.56   -93.59   -13.64   897.31
  1084   113.86   -20.06   115.07  -250.81   100.13   320.25  1780.90
  1085   106.60   -21.95  -116.77  -335.29    -0.19    19.83  1069.75
  1086    72.51     3.71  -127.98  -166.71  -183.27    60.74  -603.36
  1087   118.40    56.24  -132.59  -445.62  -293.66   461.59  -126.68
  1088    78.94    35.72  -134.01  -135.70   -78.98  -194.80   258.23
  1089    95.01   -50.62  -137.63  -289.28  -449.80     9.03    69.17
  1090   108.11   -65.58   174.99   -49.03    94.25  -243.22   432.21
  1091    64.89    41.47   156.32   -28.34   344.25   -56.88  -698.38
  1092    93.67    48.65   136.02   -30.45   139.35    67.93  -189.44
  1093    88.75   -10.65   120.70  -121.00    96.64    23.89 -1006.38
  1094   142.03    43.88   115.78    47.47   -19.48   268.09  -165.71
  1095   102.03   -17.83  -116.77  -289.44  -222.39   -74.74 -2020.93
  1096    90.12    19.76  -121.05  -364.76   134.67  -322.12  -814.48
  1097    99.80   -33.23  -121.61  -191.87  -129.69  -353.96   936.73
  1098    71.71   -14.51  -129.06  -241.15   107.21    68.98 -1703.98
  1099   104.64    55.21  -137.12    24.71  -284.97   144.53  -820.42
  1100    77.50    46.53  -145.15   246.27  -140.12  -310.12   515.96
  1101    85.22   -54.68  -152.62   -29.76  -159.91     8.98  -179.04
  1102    47.39   -19.25  -167.91    76.68   125.69    -3.16  1281.76
  1103    79.34   -55.81   168.89  -603.62   -76.74   167.69  1559.57
  1104    84.32    -3.72   121.33   -19.13   259.56    18.25  1445.68
  1105    89.88     4.99   119.25    84.46   208.50   -96.98  -555.69
  1106   125.60   -43.18   118.53   -62.93     9.86   -30.69    68.77
  1107   115.06    34.30   117.41   102.95  -527.01   -90.22 -1441.15
  1108   106.85   -24.63   116.77  -209.20  -252.28  -206.71  1621.74
  1109   108.45   -19.79   115.39  -306.95   -49.58   278.74  2036.96
  1110   104.30    38.99  -122.01  -201.78   255.99    23.35   712.61
  1111    81.87    34.93  -129.81  -247.25    56.72  -340.85  -230.79
  1112    61.49   -13.97  -136.06    87.61   106.23   198.78  -157.53
  1113    69.82   -37.99  -141.34   -77.67   193.66   107.21  4412.85
  1114    55.05    23.41  -148.28   184.79   281.31   134.50  1683.19
  1115    99.42   -61.66  -155.56  -240.75   -82.92    17.49  2578.17
  1116    47.67    12.30  -157.31   158.69  -343.17  -124.44   208.63
  1117    44.04     3.05  -167.69    41.73  -308.71  -145.87  2574.58
  1118    51.24    31.22  -168.69   139.90  -207.54   -67.30 -1561.11
  1119    80.18    53.03   153.02   115.45    66.03    73.26  1897.94
  1120    81.74    49.88   144.66   -43.60   234.51    -4.15   907.17
  1121    98.34   -41.26   125.54  -222.81   -75.99  -264.33  2849.38
  1122    77.14   -12.87   124.85   130.05  -200.45  -227.31 -2532.68
  1123   101.71   -32.52   120.07    -2.90  -361.03   128.77 -1233.57
  1124   109.24    35.91   119.05   171.78  -164.78  -125.51 -2773.19
  1125   103.72   -22.12   116.57  -275.26  -202.33   155.87   355.34
  1126   116.52   -24.56   113.92  -287.12   -26.79  -118.57 -1663.69
  1127   111.72    14.58   113.42   -69.84  -117.25   -55.19  1161.50
  1128   136.14   -39.57  -113.70  -427.61   142.55   -21.66   552.35
  1129    75.44    16.86  -125.75  -330.84   -26.84  -118.07   391.51
  1130    57.80    16.49  -139.57  -101.64    95.47    60.10  -254.01
  1131    83.79   -49.05  -140.19  -386.61   -22.95  -195.22  1379.18
  1132    97.91   -56.91  -142.13  -287.14  -344.05  -165.00  -349.75
  1133    59.97    27.97  -142.79    95.77   103.08  -125.85 -1750.92
  1134    56.19   -25.53  -146.31   110.95   324.51    93.23 -1233.41
  1135    67.90   -42.76  -147.80  -346.52    -5.97   185.95  2146.68
  1136    85.32   -58.39  -160.62  -227.17  -118.51   152.10  1700.01
  1137    50.81   -25.50   156.93   118.46  -176.22   209.71  3175.02
  1138   100.71   -60.33   147.80  -629.07   382.98    84.85    47.99
  1139    52.78     5.95   143.47  -101.25   -22.70    64.26  1978.58
  1140   111.85    53.44   129.29    44.17   111.69    -2.03   -38.31
  1141    98.26    23.42   117.90  -282.44  -150.04    18.74   764.24
  1142   124.50    36.59   114.96   231.21  -411.58    75.31 -3074.42
  1143   112.93   -17.31   113.04  -231.71    47.64   403.59  -969.82
  1144   135.74   -42.78  -114.56  -251.96   245.80    80.37  -411.37
  1145    80.43    16.94  -122.56  -528.45   175.06  -115.12  2057.33
  1146    80.96    46.37  -137.83    98.59   -28.69  -140.60  -452.43
  1147    57.87    27.33  -143.65    23.66   167.52   -86.89   283.71
  1148    54.09   -26.60  -148.88    90.36   354.08   160.16  -264.70
  1149    60.98    39.83  -152.15    56.97  -221.44  -323.71  1404.19
  1150    44.01    -2.03  -160.28    -0.48  -180.19    99.34 -1661.27
  1151    48.37    31.12  -178.92   128.18  -361.26   150.06  -102.45
  1152    98.93   -65.25   178.92  -319.80   -78.01   -35.70 -1547.50
  1153    80.84    32.77   127.53   131.50  -148.52   161.83  -651.80
  1154   113.57   -51.64   125.98  -297.83    19.70    61.11  -860.56
  1155   108.53   -18.03   113.65  -354.56   150.72   397.20   687.79
  1156   113.75    26.08  -113.43   -58.86  -145.53  -394.78  3246.10
  1157   118.61   -37.30  -115.50   -42.90   -32.52  -371.64  4674.07
  1158   112.47   -51.08  -125.10    64.12  -301.32    -3.68  -448.86
  1159    68.26    -8.56  -127.00  -381.42   -15.38   205.98  -170.88
  1160   110.06    59.20  -136.12   -43.31  -227.23   289.16  -365.58
  1161    57.38    35.84  -150.85   -36.12  -212.10  -212.79   584.74
  1162    90.87   -60.26  -154.32  -198.15  -315.63   119.73 -1302.48
  1163    72.72   -52.66  -157.07  -309.69   193.60  -133.47  -394.18
  1164    69.04   -53.46   171.25  -160.20   -15.09   509.24  1333.33
  1165    41.11     1.09   171.25   124.03  -153.83  -268.72   108.14
  1166    82.34   -33.39   126.22    43.01   234.17  -135.95   193.64
  1167   119.21   -50.07   122.07  -186.23   -27.11   -10.47   526.46
  1168    82.18   -11.52   120.30   156.81   -10.01  -100.86  -312.08
  1169   123.89    48.63   119.74   -56.92  -132.34    84.86   692.90
  1170    91.60    14.32   117.24  -168.53    55.40   -83.97  1286.81
  1171   118.77   -29.56  -112.69  -229.45   102.45   -96.17   171.77
  1172   105.41   -16.36  -113.20   -99.09   -64.35    33.28  -931.75
  1173    61.32    35.88  -143.31   -33.47   301.38  -152.56   432.23
  1174    64.02   -42.16  -147.09  -214.49    89.97   430.45   -43.75
  1175    40.60     8.85  -173.29   192.43  -325.39   -10.80  -183.11
  1176    87.03    62.70   176.63   100.48   197.50   -50.14   949.96
  1177    81.59   -60.61   174.40  -718.78    17.29    64.15 -2529.86
  1178    47.59   -21.17   153.89   -23.96  -158.74    63.29 -1626.39
  1179    80.91   -56.14   152.10    95.83   306.40   159.00  1425.19
  1180   102.64    38.06   119.54    -1.68  -114.79  -211.08  -116.28
  1181    81.59    -2.74   119.27   153.36  -113.88    44.10   505.98
  1182   101.83    26.42   115.91   -55.57  -385.66    31.73  -133.15
  1183   118.90    31.71   113.20   185.95  -228.23  -185.25 -3128.98
  1184   115.19    26.59  -112.29   -53.46  -205.61  -269.43  1440.96
  1185   123.83    35.48  -112.79   176.75  -154.21   134.16  -355.94
  1186   113.08    28.47  -113.14   -23.63   -75.82  -145.60 -2912.35
  1187   129.27    41.21  -113.68   -75.29  -226.52   321.68   180.20
  1188   121.41    40.54  -115.05   119.78    98.26   204.79  1283.11
  1189   127.56    46.79  -116.57  -213.96   103.82   445.04  -913.00
  1190    79.94    -8.43  -119.60  -230.54    76.15   465.38 -1309.74
  1191    85.14   -33.41  -123.34  -305.84   -94.21     6.52   735.67
  1192    94.93    44.39  -125.15  -382.17   107.74    82.41   532.41
  1193    54.74     2.45  -135.58  -212.60    99.31   214.11 -1247.66
  1194    45.58    -1.96   149.04   205.60   -19.04    95.07   213.46
  1195   103.20   -63.29   147.38  -515.35   245.53  -141.93   166.66
  1196    80.31    43.69   132.27  -102.18    30.42  -316.94 -1852.97
  1197    70.42   -13.47   124.78   150.63  -100.83  -131.66  2182.85
  1198   122.80    48.65   118.79     6.49   -78.90    68.04  3111.30
  1199   110.60   -35.40   115.68   -61.60  -320.07  -308.15  1593.51
  1200   102.34   -28.25   115.68  -355.68  -261.79   -87.62  -805.40
  1201    96.92   -16.39   114.84  -274.98    36.55    37.42  1556.05
  1202   136.10   -39.58  -111.41    -9.91     7.33   -84.84 -1077.87
  1203   107.17    27.81  -113.82    52.63  -126.41  -294.04   742.50
  1204   115.84   -36.89  -114.40   -62.21     5.03  -291.11  -636.45
  1205    79.02   -29.63  -123.87  -428.41    52.49   106.73   -82.54
  1206    90.80    49.21  -130.19  -152.84    72.05  -284.41  -537.42
  1207    55.25   -28.74  -142.21    66.85   228.79   102.46   -14.30
  1208    64.24   -42.92  -144.46  -122.12     9.19   373.60   412.56
  1209    97.81   -63.46  -151.14  -230.46  -154.30    39.67   843.30
  1210    78.85    56.34  -151.14   372.96    88.21  -166.02   -72.98
  1211   106.45    67.63  -160.87    81.17    44.69   -70.10  -463.85
  1212    99.88   -66.22   161.92  -256.84    78.13   -54.42  1932.31
  1213    43.48   -16.71   156.80   -31.09  -154.02   -16.12  1259.60
  1214    92.95    61.95   151.14  -122.63    30.33  -187.12 -2333.20
  1215    97.98   -63.26   150.26  -428.96   131.26   -31.33  2150.43
  1216    49.92     0.90   140.08    33.07    72.74    13.38   -45.51
  1217    57.04   -20.03   135.59   151.14    84.91   135.36   791.97
  1218   100.19   -55.75   132.75  -271.41   397.44   -93.18  2154.44
  1219    82.75     7.05   117.78   -10.99    92.44   -28.70  2056.68
  1220   124.44    39.35   113.44   219.37  -290.64   294.69  2359.46
  1221    95.63    18.09  -114.36  -121.98   -64.21   104.16  -742.06
  1222    84.43   -33.72  -122.28  -186.98  -159.40   -36.05  2721.28
  1223    77.25    25.78  -122.62  -479.43    32.62  -150.15  3641.62
  1224    81.07   -32.66  -123.33  -190.42   -55.88   -74.07   222.71
  1225    76.36    41.68  -131.11  -307.95   248.88  -131.64  2649.64
  1226    82.21    50.33  -135.60   143.51    44.93  -192.83 -1562.22
  1227    61.06    47.91  -156.37   443.10   123.05  -256.70  -411.97
  1228    47.29   -23.36   149.74   -75.93   -49.60    56.77 -1399.51
  1229    67.50    43.06   139.50   150.48    87.67  -167.59   443.85
  1230    73.74   -45.22   136.22    92.92   319.20    -0.45  -868.42
  1231    59.17    20.88   132.71    84.37   311.25   157.21  1026.89
  1232    85.38   -48.62   131.63    12.60   315.13  -144.34 -1069.90
  1233    95.07    46.31   124.82   100.49   299.30    -9.69  -465.18
  1234    93.98   -20.43   115.20  -212.33   -64.93   114.66 -1576.67
  1235   121.40    42.51   114.78   189.76   101.72     0.79 -1958.13
  1236    98.44    13.77  -112.58  -348.15   -54.84   136.20   434.98
  1237   111.73   -52.20  -122.42  -225.71  -267.61   -58.17 -3016.46
  1238    64.89    46.25  -144.93   259.76   249.18  -185.96  -678.98
  1239    85.27   -63.88   167.99  -523.07   120.06  -120.22  1901.87
  1240    39.90   -13.59   161.20    28.79   -26.34   -52.93  -765.02
  1241    78.38    53.84   142.55   104.28   186.56   -72.05   222.57
  1242    87.16   -41.55   124.26    49.93   157.88  -347.36  1214.55
  1243   132.58   -42.20  -111.46  -303.43    67.61    -6.44  2245.28
  1244    89.55   -16.21  -114.70  -117.37  -262.54   238.72  -314.87
  1245    85.54    26.00  -117.87   -69.39   -16.32  -124.52   392.62
  1246    86.31    41.36  -123.69  -228.34    10.89  -167.08  -726.40
  1247    89.29   -51.14  -129.91  -169.82  -338.99  -202.46  -451.21
  1248    90.60    55.88  -135.00    97.18   202.16   -54.89 -2340.01
  1249    90.50    61.70  -146.89   362.07    78.13  -458.36 -1734.95
  1250    45.12   -36.06  -170.13  -321.30   -62.39   192.96   450.52
  1251    85.04   -63.01   158.63  -314.53   411.10    81.46  2489.55
  1252    80.80   -38.94   124.88    88.33   210.15  -149.44  -313.05
  1253   126.56   -46.76   114.49   -19.61    30.95  -153.80   119.04
  1254   134.54    38.84   110.06   217.68  -247.41   244.82  -695.34
  1255    95.34   -30.53  -115.35   -68.83  -278.44  -121.31  2782.79
  1256   108.04   -65.66  -142.13   -29.07  -328.68   134.74 -2647.08
  1257    72.66   -60.57   169.92  -314.70   180.38   484.22    28.41
  1258    82.32    54.71   137.66    -1.43    87.71   102.13  -461.99
  1259    50.76     7.96   134.37   182.41   182.93  -133.39   661.77
  1260    59.55    -6.02   126.42   104.81   -70.77  -137.33  2052.31
  1261    77.38   -20.69   119.05  -182.95  -111.75    84.60  -495.98
  1262   126.52    47.82   114.44    46.92    97.11   213.51 -1694.34
  1263   110.26    16.46  -108.97  -323.39   -74.97    55.10  1377.79
  1264    85.98    16.36  -114.62    -5.07   179.86  -154.21   149.27
  1265   112.57    43.40  -114.85   163.67   -61.08   230.64  4785.78
  1266    89.17   -27.67  -115.80  -132.71  -260.67  -290.45   382.70
  1267    94.32    40.87  -118.81  -113.37  -180.37  -126.64  2077.98
  1268    97.08   -47.76  -121.79  -172.76  -150.30  -319.79  2190.82
  1269    70.87    29.02  -123.69  -437.37   270.76  -264.88 -4086.49
  1270    94.27    51.93  -126.25  -119.01  -177.02   -87.80  1538.41
  1271    70.13    45.48  -134.36   -60.35   249.63  -152.79   289.94
  1272    56.87    34.28  -137.02  -230.94   114.21  -120.39    18.72
  1273    43.22   -15.73   145.71  -173.10    35.21    78.66  1013.81
  1274    62.37     6.47   123.69  -193.27   126.11   377.69  -237.58
  1275   115.79    44.56   114.62   182.34  -293.51   -94.09   738.92
  1276   108.33   -36.77   113.33  -101.75  -296.78  -236.28 -1948.99
  1277    88.63   -11.70   113.33   -89.92    70.26   174.09 -1126.17
  1278   108.10   -22.52   110.14    37.05   -47.96   -76.53  1021.74
  1279   118.47    28.35   109.25  -152.99  -325.45    37.07   349.05
  1280   111.11   -20.58  -108.84   -60.47   311.53   222.76   245.00
  1281    98.82   -25.27  -112.08    55.05  -282.69  -245.43  -570.66
  1282    89.52     8.03  -112.27  -256.69    65.13   -76.23  1590.90
  1283   116.75   -53.42  -118.87  -364.64  -258.79   319.70 -2265.37
  1284    74.48   -26.14  -120.16  -302.59    47.64   141.82 -2327.69
  1285    66.87    -0.67  -120.16  -444.22   -82.96   242.35  -574.60
  1286    82.82   -51.53  -130.70    16.42  -264.66  -122.17  2966.51
  1287    79.17   -60.27  -148.84   -58.70  -194.19   -53.52 -1017.46
