# npoints=256 nbar=4000 length= 200.0Mpc verr=1660.0km/s nonlin= 250.0km/s
#dipole v_rms = 125.498322
#    i        r    theta      phi      v_x      v_y      v_z      S_r
   751    87.03   -20.49  -140.05  -102.14   147.01     4.13 -3130.15
   752   105.70    53.67  -176.42    64.62   -80.26   -91.77 -2185.41
   753    71.60    28.69   174.29   205.55   112.56     9.95  2187.37
   754   104.05    50.66   161.35   262.12   -78.00    10.37   952.98
   755   109.21   -36.94   135.73   112.49   -50.74   295.24 -1793.64
   756   114.19    36.04   132.60   -79.53   -33.34   237.46  2441.54
   757   107.53    29.61   131.95    36.37  -103.50   144.80  -225.10
   758   119.29   -10.57   122.21  -589.12  -150.68   255.64  2127.13
   759   114.91    -1.56  -122.50  -266.02   184.57  -220.83 -2394.35
   760   115.98    13.24  -123.14  -173.60   174.24  -107.66  1283.65
   761   103.36     2.17  -126.70  -262.84   109.20  -258.84   901.06
   762   127.56   -39.56  -128.87    -1.39   339.71  -104.17  1046.82
   763    89.12     3.52  -133.93  -371.21  -161.21  -395.67   867.36
   764    91.49    29.13  -140.55   -85.70   111.51   392.40  3313.72
   765    74.38    10.90  -147.67    17.14   315.69   118.37  3130.93
   766   117.36    51.77  -148.19    91.51    39.43    -4.16  -457.49
   767    84.01    34.56  -153.15   342.29   -27.69    82.88   414.39
   768    79.85   -34.57  -159.84  -183.32   166.80   249.76   203.61
   769    63.05     2.84  -168.55  -125.46   122.58    -5.39  -489.03
   770    63.25    -9.24  -171.36    28.48   133.50     7.42 -1927.08
   771    83.51   -42.34  -179.27   -99.75    79.91    59.59  -174.43
   772    82.98    41.95   180.00    29.26   235.58  -157.48 -2632.02
   773    67.48   -23.18   174.22    82.87    95.30  -158.89  -185.73
   774    87.62    39.28   155.50     5.31  -120.23   -51.58  1016.06
   775    74.63    13.31   148.19   274.07  -103.76   135.69    52.59
   776   110.40   -47.99   146.65   -10.65   -72.87   178.26 -1519.46
   777   117.70   -46.90   140.12  -258.57    -5.28    52.34  1571.33
   778    86.89   -17.26   138.05  -141.22    -4.43   -87.18 -2218.48
   779   117.29    40.25   133.59  -227.21    32.33   122.21 -3282.67
   780   141.00    42.53   126.44  -353.92   131.35   -61.75  1389.35
   781   136.33   -39.93   126.18  -232.93   331.04  -132.32   450.54
   782   111.80   -17.49  -124.85  -211.19     3.44   164.66 -2166.70
   783   109.66   -14.86  -125.10  -208.16   -31.19     5.29   269.06
   784   100.51    -3.57  -127.41  -177.15   -43.92   -45.46  -967.86
   785   119.95   -36.81  -129.39   140.61   255.58  -296.05   758.91
   786   110.57   -36.41  -133.22   -90.97   105.14  -119.49 -1308.84
   787    81.30    35.89  -157.69   329.56   221.78    72.08 -1160.02
   788    85.11    44.23  -177.80    67.07   158.75   -68.32   119.63
   789    61.52    -4.37   173.42   149.46  -113.27    99.95  1757.87
   790    63.01   -10.72   169.82   177.29   -49.93   -63.29  -959.96
   791    81.21    38.00   162.23   117.13  -143.59   116.48  -528.25
   792    64.40     4.17   161.57   414.57   -26.11   173.24  -562.55
   793   104.18    49.90   155.22   303.38   341.29   182.28  2144.11
   794   124.36    47.84   136.90  -233.53  -225.56   -49.92   724.63
   795   135.29    46.20   130.60  -328.59   -28.50   -64.45   -72.34
   796   140.51    41.43   125.34  -147.89   265.09  -254.36 -1025.25
   797    96.08     8.89  -129.32  -166.86   153.68  -172.77 -2270.64
   798    95.97    20.99  -132.17  -266.92   102.08  -270.83   549.17
   799    92.05   -46.17  -160.68   327.62    31.48   153.18 -2060.34
   800    72.56    32.57  -169.70   221.47  -159.99   -13.07  -425.51
   801    84.27   -44.05  -173.33  -173.03    20.54   139.31  1035.38
   802    84.21    44.09  -174.07   131.71   -95.31  -139.81   145.28
   803    83.80   -43.62   172.60    21.54   185.23    36.99  1164.90
   804    80.23    26.61   147.00   229.28  -185.81  -261.85  1696.88
   805    73.18    -3.67   145.46   263.82   145.94    55.04 -1353.92
   806    79.80   -18.26   142.54  -139.79   260.59  -221.60 -1289.87
   807    81.74   -12.70   138.97  -277.41   216.15  -125.68   754.58
   808   102.55   -32.23   133.91   -60.73  -158.89   112.07  1269.66
   809   102.68   -27.16   131.19  -146.04  -284.71    71.45   131.59
   810   127.08    42.07   129.62  -176.83   121.28  -125.20 -2555.61
   811   104.75   -24.22   129.03  -247.33  -276.41   157.55   916.87
   812   111.61    20.91   125.24   202.32   201.08    83.50  -972.08
   813   109.90     5.30   123.35   -84.33   -42.55  -208.97  -652.51
   814   146.28   -40.66  -122.35  -190.59  -106.10   -96.41  1076.60
   815   131.86    37.61  -124.64  -216.60   152.70   141.08  1422.04
   816    76.15     1.18  -141.25  -195.16    37.93  -282.85   -43.51
   817    82.25    28.35  -145.11   -54.88   332.94   139.50  -737.98
   818    74.40    26.84  -153.43   -50.37   111.88   317.59 -1429.77
   819   107.86   -55.66  -167.39   291.70   340.08    14.59 -2641.90
   820    73.10    35.25  -173.99    97.66  -214.27    25.62   766.23
   821    66.11    15.07   158.46   277.53    17.47   109.65  -959.66
   822   110.48   -53.72   155.27   264.30  -301.82   113.80  -765.95
   823    99.72    47.43   151.65   -33.32   267.47   -33.90  4056.57
   824    82.70    -5.42   136.15  -129.63     1.26  -215.88   -80.52
   825   120.38   -45.03   134.26  -135.46  -210.44  -107.35 -3871.18
   826   113.92    37.12   130.82   -85.80    -3.74   179.81  1086.03
   827   104.87   -24.19   128.37  -137.26  -272.32   137.82 -2492.73
   828   130.13   -33.11   123.01  -154.04   -96.58  -167.45   293.61
   829   137.47    36.64   122.56   -15.11   196.44   -37.42    11.44
   830   113.03   -27.59  -125.80  -152.92   321.92   342.09   958.69
   831    91.31    28.63  -136.97  -145.47   267.42   408.13  -843.99
   832    87.66   -32.33  -142.28  -168.14   190.77  -124.13 -2749.48
   833    74.04    12.80  -144.25    72.77   207.17    -4.76  3118.21
   834    61.06     0.00  -163.65   135.33    -5.96   -25.49 -1183.52
   835    69.92    32.43  -173.16   145.24  -233.82    -0.18 -1224.66
   836    59.30    -7.57  -175.43   156.10    53.69   -37.14  -880.05
   837    60.67    -6.66   166.50   324.89  -204.86    47.77 -2626.35
   838    76.87    36.84   162.26    79.06    44.49   -96.47  -243.06
   839   138.78   -45.64   127.15  -310.85   -84.71   -99.03   918.09
   840   128.22    34.09  -122.99  -270.44   210.66    -3.37  4448.30
   841   129.18    37.65  -124.42  -190.81   163.70    40.64  1441.16
   842   102.22   -16.88  -126.23  -251.86   163.36   -49.77  -924.07
   843   114.55    51.03  -143.38   168.98   -33.96    51.29  2663.18
   844    85.39    35.20  -145.95   -10.99   180.62   168.24  1684.79
   845    65.11    -3.44  -152.82   -70.93   187.32   -19.29   131.67
   846    83.67   -45.97  -173.83    38.80    -5.70   -33.25  -234.39
   847    89.24    49.61   178.45   185.78  -114.04   -14.22  1217.36
   848    66.87   -24.14   161.33    12.59    10.69  -313.20 -3013.08
   849    95.57    49.48   158.60    37.83   -76.08    41.50 -4451.28
   850    63.80    -4.21   155.32   514.69   -65.70    12.12   332.35
   851    69.25    23.26   155.32   207.57    82.97   241.67   478.52
   852    85.68    41.03   153.43    98.99    26.25  -253.33  1545.37
   853    66.18    10.89   152.82   410.98    43.10     8.41  -850.81
   854    75.26    12.59   141.91   292.01   -57.54   143.40   162.57
   855    88.90   -30.06   138.70   -51.04    40.89    62.69 -2248.71
   856   120.33    37.61   127.34   -76.90   250.18   256.02 -1745.52
   857   127.88   -35.91   123.93   -64.34    82.53  -148.41   369.12
   858   132.65   -30.04   120.23  -191.64   157.27  -115.68  -223.67
   859    96.55    -5.57  -126.40   -46.34   -85.83    79.35  1515.13
   860   101.51    35.25  -133.47  -370.66    61.71    39.07  1245.85
   861    66.48    -5.39  -149.50  -194.48   -12.79    -1.00  -385.28
   862    68.05    15.99  -150.68    57.27   127.55    57.56   800.99
   863    72.45    29.74  -155.03   -13.72   299.22   250.26  -754.45
   864    83.17   -44.03  -162.51   269.54   156.18   -26.76   243.29
   865    57.16     3.92   180.00   281.17   237.06    36.65  -613.97
   866    85.25   -47.93   176.86   281.96   237.09  -108.31   702.10
   867   103.94    56.55   174.52   316.94     4.21   142.31  2535.77
   868    74.67    37.36   163.95   135.45  -110.33   -82.04 -2188.55
   869   114.34   -57.19   156.99   410.45  -368.61   127.24  1101.51
   870   101.12   -47.87   147.23   213.70   -72.53   356.23  -571.49
   871    75.01    -7.78   140.12     3.91    30.04   -48.12   853.21
   872    80.62    22.81   140.12   103.98  -305.65  -213.68   873.66
   873   138.80   -44.72   125.33  -128.06   184.68    78.87  -440.66
   874   113.51    16.80  -121.18    14.58   143.33   -20.72  -203.76
   875   120.70    36.09  -125.22  -176.34   306.19    22.36  1356.33
   876    78.09    22.34  -141.15    13.63   304.30    99.02 -2517.39
   877   115.69   -56.86  -152.80   -78.74    83.71   222.48 -1331.66
   878    72.09   -33.55  -159.44  -239.49   141.05    44.80 -1903.73
   879    95.76   -51.55  -160.85   238.12   103.59    57.66 -1355.56
   880   112.44    58.72  -164.48   329.72   197.78  -120.22   489.64
   881    88.92    50.64   176.03    93.86   -72.40  -167.59   905.05
   882    97.46    52.53   161.57   367.14  -274.16    56.28   746.40
   883    96.03   -50.61   157.38   218.93  -451.49   141.40   724.68
   884    85.46    43.29   154.72   115.84     1.55  -268.64   592.59
   885    79.25     4.52   135.40    96.86   -93.62  -217.44  3903.59
   886   109.47    43.81   135.40   223.62  -419.96    -1.19 -4676.97
   887    90.91    -7.90   128.66  -616.19  -277.57  -186.45    85.66
   888   113.93   -32.33   125.75  -239.54  -411.47   186.87  -622.84
   889   115.41    25.67   122.74   104.12   171.84    -0.50   124.16
   890   117.22    12.71  -119.02    88.23   -55.77    12.26   924.56
   891   146.80   -40.09  -119.60   -61.08  -223.69    26.52  -101.86
   892   143.21   -40.89  -120.82   -76.68   -62.27   -32.60 -2350.33
   893   108.53    18.47  -122.60    -7.66   -15.07   151.64   206.02
   894   126.77    36.71  -123.08  -168.69   254.10   -87.42   -85.34
   895   128.91    49.25  -131.24  -143.41  -164.58  -172.42  1920.06
   896   119.86    51.46  -137.97    68.82   -28.97    38.53  -118.23
   897    97.61    41.02  -138.87   191.87   116.97  -108.64 -1983.20
   898    86.98    40.97  -147.63   226.96   225.43    57.77  1210.23
   899    63.44    11.36  -153.11  -201.22    65.23    68.31   486.61
   900    96.61    50.20  -153.76    22.88   434.86   -34.12   529.44
   901   100.61   -53.86   159.18   396.65  -601.29   235.15 -2354.60
   902    86.19   -46.48   159.18   163.15  -116.77     3.99 -2801.14
   903    77.33    37.31   154.41   494.70    16.34  -209.75 -1412.79
   904    75.45   -34.00   152.47  -106.18   -73.14    60.62     9.01
   905   100.55     7.59   123.81    21.77  -118.63  -349.71  2454.69
   906   111.07    25.41   123.57    74.78    84.38    73.28  3548.47
   907   100.99     0.89   123.32  -471.74  -203.04   -84.50  2573.27
   908   130.70    37.57   122.37  -272.84   155.70    24.48   469.22
   909   138.16    41.42   122.37  -160.19   327.43  -167.96   543.48
   910   145.83    42.46   121.04  -254.76   389.88   125.48  -356.58
   911    89.94    14.08  -128.82  -120.22   158.38     9.61  1356.75
   912   127.81   -47.70  -129.47    -2.66   -30.32   -98.85  2279.53
   913    96.94   -31.05  -131.19  -392.03   -13.55  -298.22 -1399.89
   914    87.80    25.85  -133.80    -9.96    81.77    76.34  1057.06
   915    72.65    31.07  -151.50    50.99    79.51   254.65   736.28
   916    62.09    -7.96  -152.78  -215.68   192.71   -39.12 -1762.46
   917    73.06   -41.53   179.18    76.53   125.63   154.81 -1408.65
   918    82.47    48.45   179.18   184.51   -53.77  -169.92  1550.52
   919    85.74    43.83   152.14    81.80   -27.95  -110.56 -2359.40
   920   109.05   -51.34   143.39   -27.14   -49.84    -8.14   420.55
   921   106.64   -49.63   142.35   -69.55   -80.25   290.00 -3482.08
   922   124.66    48.23   131.19  -123.75   -54.86   -37.38  -810.34
   923   102.74    16.34   123.69   101.66    -1.69  -222.99   443.42
   924   111.85   -20.87   121.55  -450.38  -104.93   142.98 -2628.01
   925   150.08    40.99   118.86  -356.00   126.09     5.68 -2114.18
   926   120.94   -27.30  -120.11  -207.74   -15.48   152.27 -2709.80
   927    98.42   -44.31  -139.95    91.05    -2.48  -175.67  -525.50
   928    82.90    31.85  -139.95  -118.48   394.61   390.59   665.18
   929    70.20     5.11  -140.44  -158.66   197.01   -77.57 -1140.56
   930    99.11    49.18  -146.31  -100.68   183.11    -2.12  2860.76
   931    61.89    12.39  -153.10  -180.38   150.19   132.09  1778.95
   932    65.42    32.51  -167.74   -20.66  -175.16    11.15   166.00
   933   106.60    59.03   169.33   438.48   -20.00   362.99   920.66
   934    77.63    32.23   145.18   433.42  -472.70  -162.14 -1996.40
   935    98.42   -44.31   139.95   -34.11  -171.11   376.44 -2623.86
   936   102.05   -22.51   124.88  -131.64  -184.82    79.84  -660.72
   937    99.93     7.64  -122.44   -53.57   126.57  -290.94   397.31
   938   111.45   -35.58  -125.88   -26.71   291.97   -47.64  1220.16
   939   124.53   -44.14  -126.47  -123.28   320.26   -22.38 -1612.35
   940   120.33   -42.47  -126.77  -252.94   224.81   -82.34  -349.74
   941   100.52   -40.17  -133.76  -157.81    56.55  -229.81  -598.56
   942   121.92   -54.47  -138.58   204.31    64.41   143.42  3280.04
   943    95.75    47.94  -145.92  -108.83   247.50  -204.65  1077.56
   944    92.40   -51.07  -156.19   162.31    24.21   -42.75  2935.81
   945    89.66    50.85  -159.81    79.75    37.93    92.82 -3819.16
   946    59.93    23.02  -164.39   101.94   -10.46   166.00  1031.54
   947    73.22   -43.07  -173.29    58.89   269.48   230.33 -1670.97
   948    53.24    -3.37   178.32   284.44   232.98   110.24   792.13
   949    56.65   -20.17   177.47   144.50     2.96  -224.05 -1347.89
   950    72.46    37.92   158.34   448.63   384.42    65.31   238.26
   951    88.06   -45.94   150.16   381.18  -321.33   114.07 -1342.65
   952    64.09    -9.12   147.09   541.88   -82.80  -230.20 -3524.52
   953    77.79   -13.36   134.58   -84.54    92.23     6.98   549.09
   954    92.18    -4.37   125.31  -436.42   -40.52    47.12 -3806.68
   955   114.06   -34.65   124.48  -162.87  -382.22    38.40 -2272.90
   956    96.35   -13.12   124.48  -333.05  -209.47  -136.82   480.22
   957   100.05   -14.01   123.18  -389.48   -38.92  -168.94  4025.94
   958   113.69   -10.29   118.35  -434.47   179.94  -106.44  -248.96
   959   126.50   -47.30  -127.60  -109.56   -50.78  -122.10   557.69
   960    81.69    10.47  -130.66    40.31  -110.45    18.96  2002.50
   961    97.55   -36.92  -132.16  -163.28   -12.84   -89.48  -645.88
   962   101.75   -55.24  -154.47    66.80  -180.92    12.73   187.96
   963    68.22   -39.89  -179.14  -197.82    90.35   -24.33   276.55
   964    81.56    49.18   169.02   202.19  -168.38  -295.00     2.33
   965    62.18    29.34   164.96   368.24   -39.84  -201.58   325.93
   966    91.63    42.34   140.62    17.45  -107.31    26.42  2556.39
   967   114.38   -37.44   125.19  -144.18  -298.23   137.62   495.17
   968   110.81   -16.38  -119.01   -85.52   -43.07   131.38  -584.26
   969   144.47   -43.80  -119.64  -291.78    72.94   -70.00  3898.27
   970   124.20    34.04  -120.07  -176.76   208.77   126.84 -1095.04
   971    95.88    19.52  -124.79   -63.96   190.94  -147.67 -1006.35
   972   126.92    48.14  -127.50  -224.90  -180.28   203.17   548.73
   973    79.48   -41.95  -150.72    -8.36   153.48   175.73   130.08
   974    53.25     6.74  -167.20    64.97   128.35     9.94 -1906.60
   975    79.23   -49.40  -179.13   425.97   276.47   -92.93  2038.02
   976    84.25    52.02   173.95   123.23  -188.48   -34.26 -1057.36
   977    78.30   -46.75   163.94   243.69    17.60    26.21  2467.37
   978   112.38   -59.54   154.84   108.24  -251.36   -51.16 -1609.41
   979    69.45   -26.02   145.71    69.54  -203.05   -29.45   472.99
   980    88.16    42.34   142.31    78.69  -122.17   -53.87  1861.84
   981    81.84    34.28   139.69   244.72   -48.24  -313.40 -3296.34
   982   108.83   -50.19   137.73  -136.15  -109.00   247.48  1642.44
   983    96.23   -35.20   130.97     7.67  -235.74   103.90 -1897.88
   984    80.21     8.97   130.60    13.36  -324.04  -133.62 -5322.71
   985    89.13    22.69   128.83   115.98  -383.76  -142.35  3378.72
   986    94.40   -24.44   126.87   107.46  -488.36   -76.15   492.23
   987    96.39    -7.45   122.65  -550.17    11.92   -77.88   751.87
   988   101.64     2.20   120.51  -169.07  -175.12   135.01 -3151.05
   989   132.32   -37.03   119.22   -27.60    33.68  -342.05   744.03
   990   123.20   -37.96  -121.52  -142.29    84.00  -236.69  1341.17
   991   101.65    23.56  -123.02   173.64   -27.03   125.73   719.42
   992   116.79    42.50  -126.14   -84.40    19.66    21.22  2393.36
   993    86.13   -25.81  -130.91  -453.62   -66.59  -158.89   386.11
   994    83.38    29.78  -134.56  -224.91   347.95   332.76 -3783.74
   995    99.20   -47.09  -138.75  -157.00    35.49   -90.25  2143.27
   996    72.64    31.08  -144.71   -58.29   239.32   218.46   408.83
   997    85.66    51.66  -162.90   195.48    17.00    64.64   645.69
   998    82.13   -38.19   141.88   171.18   -98.55   205.06  -552.49
   999   122.85   -53.26   133.71  -147.37  -260.14  -149.02   159.03
  1000    86.13    19.61   128.75    18.81  -351.08   -12.02  -594.25
  1001   135.38    38.98   118.85  -199.95    48.71   -80.08  2645.95
  1002   144.57   -40.84   117.66  -176.44   201.92   -44.24 -1980.10
  1003   110.58     3.24  -116.93  -173.51    17.54  -303.51   274.90
  1004   101.55    -7.07  -119.74  -162.09   109.19   164.17   419.35
  1005    92.26   -10.24  -123.42  -269.00    46.44   268.81   409.59
  1006    65.59    -8.22  -140.37  -649.51  -120.35   -89.01  1042.03
  1007   112.11    58.99  -149.97   145.94    63.49    40.47  1430.44
  1008    53.22    14.45  -165.96    -3.11   268.11    62.10   564.97
  1009    55.45    24.12  -171.12    51.16   -59.04     6.70  2802.99
  1010    59.01    31.98   177.32   286.98   214.74   145.87  -900.95
  1011    54.67    20.06   166.81   134.03   139.05   -56.08  -779.81
  1012    62.55   -12.26   144.89   338.78  -119.78    80.96   395.13
  1013    77.75    28.18   136.85   227.64  -298.65  -171.32 -1012.45
  1014    90.07    39.93   136.37   204.75    53.96   -13.37  2296.97
  1015   110.34   -50.51   135.45  -277.14   -66.28   238.13   -59.31
  1016   126.35   -41.42   121.86   -75.15   390.03    10.67 -2554.21
  1017   118.33    34.60   120.88   100.91   262.44   492.43   -99.28
  1018   105.02    -2.99   118.47  -460.73    42.72  -201.83  4014.74
  1019    82.96     4.86  -126.54  -153.37   -81.54  -193.32   160.88
  1020   111.78    47.21  -130.41     7.01    78.43   -12.85    35.73
  1021    83.54   -29.10  -132.40  -361.91    93.05  -215.19   286.39
  1022    67.36    14.10  -138.88  -208.70   117.74   181.13 -1907.57
  1023    76.07    32.28  -139.93   -87.91   432.93   330.95 -3469.39
  1024   108.60    53.68  -139.93    52.95  -178.87    91.94  -648.72
  1025   105.49   -60.05  -159.15   269.66   225.79   185.44   139.52
  1026    65.74   -39.92  -167.47  -176.06    86.24   141.36   536.10
  1027   109.49    63.11  -173.66   355.40   203.71   139.05  -965.95
  1028    82.75   -51.59   163.22   386.85    -9.22  -223.63   -50.67
  1029    71.46   -41.83   157.57  -192.56  -152.61   -61.72   759.47
  1030    78.10    46.07   155.28   332.88   128.97  -479.33 -1260.05
  1031   108.01    54.11   141.01   100.31  -157.50  -190.17   617.09
  1032    97.13   -47.73   138.88    -8.16  -410.62   282.92 -1287.52
  1033    81.66    29.20   133.67   261.80  -503.97  -280.76  2065.75
  1034   101.03    33.83   125.91   252.19  -247.62   -19.72 -2715.77
  1035   128.12    34.55  -117.32  -148.23    81.89    41.12  2382.86
  1036   122.86   -31.43  -117.52  -163.93   222.88  -284.94  1197.46
  1037   126.66   -36.31  -118.33  -309.32    68.43  -107.37   553.94
  1038   131.35    41.77  -119.63  -302.96    74.63   -83.19  -273.63
  1039   125.72    40.73  -120.56  -334.94    89.32   194.25   547.08
  1040   113.21   -42.02  -125.17  -294.99   254.65   -51.47   -49.21
  1041    97.90   -38.49  -129.21  -143.26    10.34   -96.00 -3152.78
  1042   117.15   -50.68  -130.73    32.62   148.24     0.55 -1109.10
  1043   111.99    53.34  -136.42   223.60   -57.93   -81.23 -2988.51
  1044    90.21   -45.95  -140.56   -11.17    -8.89  -130.97   183.51
  1045    87.22   -50.38  -150.55   -52.39   159.54  -160.52  -620.73
  1046   105.67    58.24  -150.55    76.30   202.26  -165.07   933.02
  1047    73.18   -45.67  -161.29   229.81    20.74  -163.36   820.81
  1048    58.59   -34.06  -176.31  -202.86    94.50    93.25 -1170.30
  1049    86.70    55.99   177.23   187.75   -42.01     0.56  -960.38
  1050    82.40    52.79   166.40   371.29    -6.18  -382.41 -1799.66
  1051    60.26   -11.97   145.26   328.54  -220.06    33.61 -2905.66
  1052    73.48   -24.50   136.42    42.56  -176.16   -60.85 -1294.85
  1053    81.66   -34.37   135.94   103.92    89.55   125.16   901.47
  1054   117.07    53.85   134.54    67.57  -285.15  -278.39  -137.70
  1055    84.87   -33.53   133.21   154.49    63.53    85.06 -1525.99
  1056   110.17   -44.59   128.13  -269.12  -274.77   203.50   840.16
  1057   123.50   -46.67   124.86     1.04  -313.48  -118.49  -978.99
  1058   106.38    24.75   120.09   227.46   138.60   -22.51   261.51
  1059   120.35    32.60   118.54    -1.59    49.83   263.24   371.31
  1060   133.09   -35.53   116.57   -16.00    96.02  -311.10   324.21
  1061    68.49   -14.53  -135.95  -302.73   139.55   -87.89  -849.35
  1062    95.19    47.62  -137.96   253.84   -43.69  -240.06 -4797.28
  1063    97.52    48.85  -137.96   188.99  -125.76  -153.26 -2756.03
  1064   104.45   -53.16  -139.55  -194.66   183.07   -94.87   197.11
  1065    61.92   -11.65  -141.80  -519.75    38.40  -250.18  1915.53
  1066    60.30   -36.58  -169.78   -30.50    -0.09    71.62  -458.41
  1067    70.06   -45.53   166.18     7.61   193.46    -3.53   138.65
  1068    84.03   -22.98   128.03  -301.62   -88.75  -129.05 -4089.20
  1069   111.80    38.46   122.98   -11.43    72.37   281.26  2108.35
  1070   127.54   -39.12   118.79   -16.90   154.06  -140.67   337.75
  1071   123.33    33.88   117.74  -150.88   -28.90   179.75  -944.37
  1072   128.36   -31.56   115.83  -170.20    10.11  -217.32 -1287.91
  1073   112.11    30.58  -119.05  -239.19   262.56   313.24 -1910.37
  1074    81.30    -1.10  -125.22  -210.47    30.77    60.46  3058.43
  1075   109.67    43.15  -125.86   180.51   108.81   -78.20  1768.38
  1076    98.71   -41.06  -129.04   -99.10    85.16  -181.23  1343.74
  1077    73.79   -25.06  -134.53  -169.11   595.39    95.00  -505.63
  1078   101.30   -51.87  -138.54  -204.08   306.57  -164.59  2671.02
  1079    60.08    -2.24  -141.34  -434.79   -20.09   -89.81  1381.71
  1080    83.71   -49.94  -150.46   151.77   242.89   -45.18  -401.41
  1081   108.26   -60.83  -152.68   181.14   -70.59   -15.76  1269.56
  1082    50.32    -7.14  -159.86  -174.54   552.73   -30.85   403.19
  1083    47.29    -7.59   180.00   227.12   180.99   246.76 -1852.34
  1084    96.70    58.91   159.86   146.73  -242.97   268.07  2406.57
  1085    74.35    36.79   141.93   215.30  -396.68    31.14  -528.67
  1086    64.67    -1.38   136.47   184.61   -87.49    62.96 -1082.22
  1087    72.01   -22.99   135.00   -82.00  -201.94  -133.55 -2926.82
  1088    78.70   -31.08   134.06    81.06  -101.35    69.80   241.13
  1089    99.81    13.12   118.83   312.47   -29.86  -232.33   889.44
  1090   143.54    43.30  -116.18  -257.21    94.13  -272.50 -1330.69
  1091   131.03   -42.36  -118.43  -252.44   166.61   -82.80 -1596.17
  1092    93.72    26.22  -123.25    38.84   -56.23   360.94   394.68
  1093    90.06   -38.65  -130.95   -78.25   -79.86  -194.63 -2147.83
  1094    60.71    36.30  -160.41  -149.51   -74.57   -17.62   812.95
  1095    55.25    30.60  -165.74   -45.19   -52.91   -43.88   452.65
  1096    63.96    42.21  -166.65    46.47    25.00   146.38 -3004.67
  1097   106.00    62.18   158.70   -10.12   -66.47   185.84  -445.38
  1098    56.46   -23.66   153.05  -143.70    56.11     9.30  -752.16
  1099    93.68    53.19   145.20   109.26  -108.73   171.04   725.99
  1100    98.76    36.96   125.74   465.79  -439.83   158.21 -3404.23
  1101    95.14    27.91   123.25   337.82  -240.96     9.94  1305.76
  1102   113.52    32.47  -118.24  -184.80   365.62   151.06 -3161.32
  1103   123.06    39.41  -118.46  -173.06    -9.22     2.70 -1045.99
  1104   102.87   -51.47  -135.00  -187.44    31.05  -160.01  2139.85
  1105    91.67    50.09  -140.39   165.48    75.22  -124.87   789.96
  1106    51.02   -16.00  -157.52  -169.43   391.77  -219.95  1480.91
  1107    48.85   -15.78   164.58   302.59    60.80    29.94  -306.90
  1108    81.43    45.23   142.19   439.79  -495.10  -187.86   170.45
  1109    58.37    -2.30   140.98   224.30    16.59    41.86 -1826.93
  1110   109.62    57.24   139.81    57.67  -200.56   -76.85   -97.13
  1111    77.48   -27.63   131.31    15.27   -27.61  -109.07 -1574.09
  1112    76.57     0.58   126.29  -122.26  -448.04   -42.92  2213.96
  1113    87.38     5.64   121.41   -46.34  -137.03    26.51  -400.94
  1114    99.07     3.62  -116.77    88.51   172.88  -143.47 -1813.80
  1115   108.80   -25.52  -116.97  -507.36    96.85    49.84  -333.81
  1116   115.93    36.37  -118.50  -100.64   263.26   189.16  1879.74
  1117   118.12   -39.91  -119.44  -174.97    94.86  -272.52 -1457.46
  1118    92.29    17.74  -120.44  -120.02   -65.40  -238.37  1194.48
  1119   120.76    43.29  -120.44  -285.82   155.71    20.25   442.25
  1120    56.56    -9.54  -142.97  -366.83   182.04  -309.23   658.81
  1121    89.74   -54.06  -147.72    -4.71   254.19    -3.06  1910.00
  1122    70.99   -45.67  -153.84    81.66    75.74     1.77   656.52
  1123    87.31    59.20   174.99   306.01  -148.31   304.03   343.33
  1124    47.17   -18.34   173.99   227.50    43.06    31.22 -1729.69
  1125    91.46   -59.62   164.32    18.48  -212.87   -30.04 -3388.51
  1126    81.78    54.29   158.90   279.30     3.84  -239.38  1525.92
  1127    51.36    14.99   153.84   213.51   -95.81   -48.05   224.35
  1128    61.84    35.53   152.24   182.86   210.78   243.77  1002.86
  1129   112.46   -60.26   142.97   -77.20  -388.34  -209.73 -2057.54
  1130    60.51   -22.79   142.97   -86.61  -192.98   -15.98 -1946.69
  1131    60.89     2.94   137.08   233.70    -8.32    51.07 -1586.37
  1132    89.68   -42.80   132.59   -97.60  -200.41   368.71  -885.40
  1133    67.61    -7.97   131.69    72.06  -179.62   200.48 -1642.33
  1134   114.75    50.91   127.98   304.81  -168.72  -235.92  -121.58
  1135    76.75    14.74   126.87   338.78  -507.69  -150.33   355.13
  1136   126.45    35.94   115.78  -107.52  -259.58   312.28 -1458.89
  1137   105.60    -0.85  -114.48  -261.85   252.36   -54.62 -2042.31
  1138   103.93    -8.65  -115.20  -314.16   189.44   137.81    37.19
  1139   109.12    22.74  -115.77    95.24  -124.06   164.49    -7.74
  1140    86.07   -15.80  -121.89  -529.38   -94.03   118.99  -214.19
  1141    71.52   -13.90  -129.06  -296.41   -78.33    91.79  2248.21
  1142    96.83   -54.58  -141.22  -105.15   246.62  -149.83 -3021.22
  1143    79.50    48.32  -145.84  -215.02    49.29    65.10  1578.35
  1144    47.94   -24.04   177.95    86.55    29.88    21.16  -247.30
  1145    44.04    -4.07   174.90   -37.66   154.75   -51.31   504.92
  1146    93.44    61.39   167.91   106.90  -300.40    60.41    -5.29
  1147    68.82   -42.93   150.26  -183.49    13.38   -52.89  2741.87
  1148    61.50   -32.25   147.26  -257.20    60.02    15.99    97.66
  1149    77.28    43.43   141.22   372.86  -340.36  -385.94   -35.99
